Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",6.05E-07,2.08E-07,4.20E-05,5.18E-08,6.30E-06,9.46E-05,4.60E-05,0.000386047,1.70E-05,3.18E-07,4.99E-07,1.58E-05,2.14E-05,1.31E-05,5.54E-08,6.04E-06,1.54E-06,0.004635495,0.358393162,7.98E-05,3.71E-05,3.14E-06,0.242419899,0.0002937,"breast cancer, invasive, na"
"breast cancer, in situ, lobular",1.77E-07,4.84E-07,2.91E-06,2.10E-06,1.01E-05,3.84E-06,2.65E-07,1.79E-06,5.57E-06,4.26E-08,4.58E-05,1.67E-07,9.63E-08,1.70E-05,0.99979949,0.000443719,0.000380883,4.82E-05,1.40E-08,1.97E-05,3.14E-12,0.000100394,2.13E-11,7.57E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",6.78E-06,9.69E-09,3.89E-08,2.71E-07,1.14E-06,0.023126584,9.58E-13,7.94E-09,8.91E-07,2.31E-08,3.54E-06,1.37E-07,7.98E-06,0.00298075,6.97E-06,2.57E-07,2.41E-10,5.99E-08,1.04E-10,2.52E-07,3.09E-10,1.60E-10,7.55E-08,8.95E-08,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000114409,1.27E-06,0.000691913,9.18E-07,1.04E-05,1.19E-06,4.01E-06,0.000336576,2.04E-06,1.07E-06,1.08E-06,5.25E-05,0.999988079,4.98E-07,4.31E-08,8.48E-07,0.000526449,0.000493037,1.36E-06,5.15E-06,3.61E-06,7.42E-08,4.99E-05,2.80E-05,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",2.35E-08,6.63E-05,1.78E-06,0.580041289,2.22E-06,6.18E-06,1.46E-05,2.37E-07,0.000359362,8.49E-06,0.005683976,2.00E-06,1.94E-12,1.05E-08,6.71E-05,4.29E-06,0.000104894,4.05E-07,7.21E-08,1.31E-06,4.35E-05,3.06E-05,0.000205497,2.71E-06,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",4.76E-10,5.46E-08,1.11E-07,5.05E-08,2.04E-06,6.89E-12,1.89E-07,1.30E-07,8.50E-08,5.26E-10,1.53E-08,0.018347714,2.18E-09,0.978795469,3.66E-09,4.86E-07,2.66E-05,1.19E-09,2.39E-08,1.99E-07,1.64E-07,4.88E-12,7.38E-08,1.22E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.08E-11,2.06E-12,4.72E-10,1.45E-09,3.43E-08,1.71E-11,7.47E-11,4.99E-09,1.64E-08,1.39E-09,4.35E-10,4.66E-10,6.69E-11,1.39E-07,5.77E-14,2.00E-08,0.999999464,1.96E-09,3.50E-09,1.75E-08,1.45E-07,2.73E-10,4.87E-12,1.89E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.12E-06,2.41E-06,0.999998987,1.18E-07,2.62E-06,1.31E-05,6.25E-06,6.82E-05,3.06E-06,1.87E-09,1.23E-06,3.74E-05,3.32E-06,3.43E-07,3.56E-07,5.70E-07,8.50E-05,0.000124818,4.92E-07,5.37E-06,4.29E-06,6.79E-07,1.44E-05,8.24E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.80E-09,2.53E-09,7.17E-07,3.43E-08,2.10E-06,4.21E-06,6.69E-06,6.93E-05,1.65E-06,1.21E-07,9.98E-09,1.23E-05,7.19E-07,0.000391971,7.17E-12,2.27E-07,0.005710621,0.000119631,0.026203502,3.08E-06,0.956307173,4.23E-07,2.64E-06,2.05E-05,"breast cancer, na, ductal"
"breast cancer, invasive, na",4.92E-08,2.31E-07,1.48E-07,1.53E-08,1.32E-07,4.49E-07,1.17E-07,2.45E-07,1.47E-07,6.95E-08,5.46E-08,3.05E-07,7.24E-09,2.57E-09,2.35E-08,4.81E-06,0.000165959,1.95E-07,0.99158287,8.61E-07,1.24E-07,2.86E-06,0.007079091,2.18E-06,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",5.87E-07,3.81E-09,0.004029829,2.20E-09,1.01E-07,6.35E-11,1.10E-06,7.45E-07,0.000403451,9.94E-09,4.27E-08,2.48E-05,0.858442247,2.88E-10,7.45E-09,5.41E-08,2.69E-07,8.29E-06,2.41E-10,6.68E-08,1.97E-09,8.94E-09,0.001248244,7.17E-07,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",7.78E-06,3.93E-06,5.09E-05,2.79E-07,2.14E-05,6.83E-05,0.967946053,0.000225623,0.986299455,1.00E-06,0.000160842,9.47E-06,1.27E-06,7.60E-07,1.23E-06,2.40E-06,6.53E-05,8.85E-05,1.32E-05,2.49E-05,7.56E-05,1.11E-05,5.20E-05,3.82E-05,"benign, papilloma, na"
"breast cancer, in situ, ductal",1.51E-08,2.27E-09,3.69E-08,1.49E-08,3.21E-06,6.03E-08,2.15E-07,6.93E-07,0.00027248,7.00E-09,2.73E-08,3.18E-08,1.12E-08,0.058285151,3.33E-10,1.92E-07,1.62E-05,6.35E-08,1.34E-07,8.00E-07,0.003954984,1.15E-08,1.93E-06,1.39E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.88E-09,6.87E-09,4.06E-07,1.82E-08,1.35E-06,6.06E-08,3.33E-08,1.06E-06,2.08E-06,1.68E-07,1.05E-07,8.55E-08,2.44E-09,3.97E-08,9.60E-12,1.56E-07,0.999996364,8.35E-07,3.84E-05,3.37E-07,4.19E-06,8.54E-09,4.82E-13,9.28E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.27E-05,3.17E-08,0.000247285,5.56E-08,5.61E-07,7.88E-10,2.98E-05,1.13E-06,7.35E-05,6.19E-06,1.75E-06,8.20E-09,0.999018908,5.34E-11,1.46E-09,1.49E-08,8.66E-06,4.06E-05,5.40E-09,7.35E-07,4.62E-07,3.32E-08,1.93E-08,1.87E-06,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",2.30E-06,2.28E-06,0.999969065,1.85E-07,1.02E-06,9.59E-09,3.62E-05,1.60E-07,6.99E-06,4.43E-10,1.91E-05,4.44E-09,2.84E-09,7.49E-06,5.42E-06,1.10E-06,1.09E-07,1.45E-07,5.21E-09,7.84E-07,2.34E-09,2.60E-08,9.68E-06,1.43E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.94E-11,5.60E-11,2.23E-08,1.31E-08,3.41E-07,1.12E-05,7.12E-09,2.70E-07,2.38E-06,1.95E-09,9.37E-09,2.00E-09,5.26E-11,3.80E-11,4.29E-14,2.47E-08,0.999999762,2.11E-06,7.99E-08,7.93E-08,2.20E-06,1.57E-08,2.85E-11,1.35E-07,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",8.68E-08,6.81E-08,7.43E-07,7.33E-08,4.64E-07,3.32E-07,9.82E-07,6.02E-05,4.31E-06,1.61E-08,1.86E-07,1.05E-06,5.19E-08,3.26E-10,5.39E-10,7.46E-07,0.998015583,5.21E-07,9.03E-08,9.85E-06,3.43E-08,5.86E-06,0.050559964,1.50E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.95E-07,1.67E-06,4.84E-07,2.33E-07,4.46E-07,5.61E-05,1.28E-08,8.07E-06,1.26E-09,1.90E-05,4.43E-09,1.88E-06,0.999999583,1.23E-08,6.92E-08,2.30E-07,8.22E-07,4.14E-06,2.22E-06,4.55E-07,2.08E-07,3.49E-09,1.73E-08,1.54E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.27E-10,3.35E-12,1.30E-09,8.59E-10,4.97E-08,8.79E-10,7.88E-10,2.66E-08,3.78E-09,7.95E-10,1.13E-10,3.53E-10,6.10E-12,6.97E-11,9.47E-16,1.97E-08,0.999996841,7.22E-07,9.24E-08,1.94E-07,6.23E-07,1.36E-08,8.45E-08,5.57E-08,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",3.15E-06,7.26E-06,0.000226201,3.72E-05,5.96E-06,4.93E-08,8.91E-09,1.81E-07,2.83E-08,0.88162452,4.42E-06,1.30E-07,0.000193247,5.10E-07,0.000422512,2.16E-06,5.35E-08,1.05E-07,6.72E-07,7.64E-06,6.97E-08,1.27E-07,1.88E-10,7.13E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",4.05E-11,2.04E-12,6.54E-10,9.48E-10,3.54E-08,1.44E-11,8.76E-11,5.58E-09,2.08E-08,1.58E-09,4.14E-10,5.46E-10,6.69E-11,8.20E-08,4.63E-14,2.24E-08,0.999999821,2.34E-09,6.34E-09,1.57E-08,5.20E-08,1.84E-10,2.08E-12,1.30E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",2.50E-09,9.66E-09,3.98E-08,4.65E-09,9.72E-07,9.43E-10,8.04E-09,5.07E-09,1.30E-08,5.35E-10,1.98E-08,1.40E-09,1.33E-10,0.999977946,1.76E-05,4.46E-06,4.36E-08,1.95E-11,4.12E-05,2.58E-07,2.52E-08,2.31E-11,1.75E-11,5.81E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.52E-10,3.45E-12,1.02E-09,3.23E-10,5.77E-08,1.95E-11,1.97E-09,2.62E-08,3.04E-08,3.60E-10,2.19E-09,9.46E-11,5.24E-11,3.84E-06,3.38E-13,3.50E-08,0.999991655,3.07E-08,6.59E-09,6.71E-08,8.58E-09,3.20E-11,1.78E-13,1.13E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.96E-08,3.10E-10,2.86E-05,5.86E-10,2.98E-08,5.83E-11,5.63E-06,3.27E-11,6.20E-08,1.10E-11,3.29E-08,4.00E-14,7.89E-11,8.25E-06,4.10E-07,3.05E-09,1.38E-14,1.23E-12,5.23E-15,7.96E-07,1.86E-12,2.85E-10,1.77E-06,1.18E-09,"atypical, fibroadenoma, na"
"atypical, atypical ductal hyperplasia, na",0.027215097,2.96E-05,9.08E-11,1.90E-07,7.13E-08,0.007360815,2.04E-10,1.49E-09,1.20E-07,1.67E-07,1.45E-08,8.38E-08,1.10E-11,1.28E-07,3.19E-06,4.99E-07,2.10E-06,1.98E-10,2.01E-07,2.49E-06,1.10E-11,2.10E-08,1.76E-10,4.45E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",3.06E-06,1.97E-06,2.07E-05,3.90E-07,9.64E-07,1.16E-05,5.97E-06,3.74E-05,4.09E-06,1.11E-07,4.49E-07,3.12E-06,4.36E-06,1.49E-07,1.28E-07,1.91E-06,3.76E-07,6.27E-06,1.81E-06,1.81E-05,1.62E-06,3.82E-05,0.999914765,1.16E-05,"breast cancer, na, na"
"atypical, fibroadenoma, na",1.25E-06,2.22E-06,0.999997973,1.09E-07,2.25E-06,9.68E-06,6.69E-06,0.000148258,3.03E-06,1.88E-09,1.00E-06,1.89E-05,2.59E-06,5.32E-07,4.31E-07,5.47E-07,4.81E-05,7.91E-05,3.23E-07,7.23E-06,6.02E-06,8.78E-07,1.77E-05,8.79E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.16E-08,5.54E-09,7.87E-08,2.62E-06,7.83E-07,3.96E-08,5.39E-08,1.40E-06,5.30E-07,9.79E-08,1.88E-08,9.08E-09,1.42E-08,2.82E-06,5.35E-12,5.59E-08,0.03674303,1.55E-07,2.12E-10,7.61E-06,0.923642874,1.38E-06,2.89E-06,1.59E-06,"breast cancer, na, ductal"
"atypical, fibroadenoma, na",5.09E-07,9.37E-07,0.99999994,3.88E-08,3.71E-07,3.49E-07,1.45E-07,2.10E-06,6.73E-08,1.27E-10,2.34E-07,4.01E-07,9.35E-08,5.15E-07,3.31E-07,7.44E-08,5.89E-07,1.56E-06,5.33E-09,1.24E-06,1.10E-07,2.48E-08,1.05E-07,5.30E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",4.74E-10,2.14E-09,6.66E-08,2.32E-08,1.17E-06,8.63E-10,4.42E-08,9.86E-09,1.54E-08,4.52E-10,7.81E-09,2.43E-10,2.09E-09,0.999999046,1.34E-06,2.25E-06,9.67E-08,1.06E-09,2.98E-10,5.25E-07,1.13E-05,1.89E-08,1.37E-08,1.90E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",2.59E-07,0.9999578,5.41E-06,2.10E-08,7.55E-07,7.52E-07,2.80E-06,1.13E-07,3.36E-09,1.21E-08,6.71E-07,3.35E-06,1.87E-08,3.48E-08,5.72E-07,2.38E-07,9.88E-07,4.54E-06,2.32E-06,1.34E-06,2.70E-09,1.57E-08,1.91E-08,2.12E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.34E-09,6.18E-11,1.15E-08,3.26E-09,2.13E-07,9.64E-10,1.16E-08,3.75E-07,1.22E-07,5.20E-09,8.73E-09,2.21E-09,9.35E-10,1.86E-07,3.18E-13,7.33E-08,0.999918461,1.09E-06,2.48E-07,1.94E-06,7.70E-07,3.34E-09,4.82E-11,1.51E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",5.10E-06,9.81E-09,4.44E-06,9.44E-09,6.80E-07,6.56E-05,2.75E-10,1.26E-06,9.26E-05,9.20E-09,7.72E-08,8.43E-10,0.999914885,4.11E-07,1.09E-08,1.07E-07,1.88E-07,6.36E-06,5.09E-06,1.79E-07,8.14E-08,1.44E-09,9.21E-07,1.37E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.42E-10,1.51E-09,9.62E-10,2.23E-08,5.27E-07,1.86E-10,1.51E-09,4.14E-10,1.06E-09,1.97E-10,4.87E-09,1.22E-10,1.84E-09,1,1.70E-06,8.80E-07,1.15E-09,2.87E-11,2.42E-11,6.53E-08,4.27E-06,4.65E-11,2.15E-11,3.15E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.42E-07,4.45E-10,3.46E-10,8.70E-09,5.24E-08,1.84E-12,2.54E-10,1.49E-10,7.75E-08,6.38E-11,2.03E-09,7.23E-13,1.45E-06,0.014645969,1.39E-09,8.35E-08,1.39E-10,3.13E-11,1.74E-10,2.89E-07,8.28E-11,5.99E-11,0.874379873,4.36E-09,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.004820689,1.32E-07,1.00E-07,3.21E-07,2.15E-07,1.48E-13,1.23E-08,2.66E-10,6.83E-11,1.27E-07,0.001184659,3.05E-09,0.004933485,4.74E-06,9.23E-10,2.56E-08,2.35E-08,6.60E-07,2.53E-11,1.08E-07,1.96E-10,1.57E-11,8.75E-06,1.85E-07,"benign, usual ductal hyperplasia, na"
"benign, cyst, na",4.03E-07,6.88E-06,1.94E-05,2.93E-07,4.46E-06,2.68E-05,0.999968171,0.000139129,2.52E-05,1.93E-07,9.91E-06,1.55E-05,2.63E-06,2.33E-07,3.72E-08,3.11E-07,3.05E-05,4.61E-05,2.81E-06,8.85E-06,1.70E-05,1.90E-06,1.71E-05,1.10E-05,"benign, cyst, na"
"breast cancer, invasive, lobular",7.44E-09,4.96E-08,6.82E-07,8.45E-09,4.46E-07,5.79E-08,3.62E-07,8.84E-07,1.32E-07,2.08E-08,2.08E-07,3.75E-09,2.08E-07,1.31E-13,5.25E-07,2.85E-08,3.15E-06,0.999821961,5.75E-05,3.15E-06,2.48E-07,0.000406954,3.99E-06,1.25E-06,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",3.21E-08,3.01E-08,1.02E-05,1.54E-08,9.49E-08,0.001888404,3.95E-10,2.16E-07,3.79E-10,1.72E-07,7.16E-11,3.41E-09,0.939384997,1.41E-09,2.94E-10,1.29E-08,9.03E-07,5.68E-07,6.09E-08,2.04E-07,1.26E-08,7.61E-10,2.08E-08,7.22E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.12E-06,2.41E-06,0.999998987,1.18E-07,2.62E-06,1.31E-05,6.25E-06,6.82E-05,3.06E-06,1.87E-09,1.23E-06,3.74E-05,3.32E-06,3.43E-07,3.56E-07,5.70E-07,8.50E-05,0.000124818,4.92E-07,5.37E-06,4.29E-06,6.79E-07,1.44E-05,8.24E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",4.32E-12,4.01E-12,4.87E-10,3.34E-09,1.64E-08,9.82E-11,6.93E-11,2.88E-09,1.47E-08,5.18E-09,5.48E-10,6.74E-10,3.62E-11,3.13E-06,3.25E-13,1.52E-08,0.999998331,4.89E-10,2.47E-10,3.03E-09,1.18E-07,2.85E-11,1.75E-13,4.42E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",3.05E-07,1.70E-07,7.51E-08,2.14E-08,1.24E-07,4.69E-07,1.51E-07,2.71E-06,3.48E-08,2.40E-09,2.16E-08,1.02E-07,1.52E-07,4.10E-08,1.27E-09,3.66E-07,1.35E-07,9.19E-07,1.18E-07,1.66E-06,3.79E-09,4.76E-07,0.999999881,4.01E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.82E-11,9.09E-12,5.51E-10,1.05E-09,5.06E-08,6.28E-11,4.63E-11,6.59E-09,1.80E-08,1.83E-10,6.19E-10,8.20E-10,5.71E-11,1.08E-09,5.05E-14,3.74E-08,1,3.87E-08,5.46E-08,2.96E-08,8.60E-09,6.47E-10,1.17E-12,1.76E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",4.89E-07,1.80E-06,0.999995947,6.64E-08,1.10E-06,1.83E-07,1.25E-06,2.46E-06,8.56E-08,8.43E-10,4.23E-07,1.87E-07,1.12E-06,3.09E-06,4.48E-07,3.78E-07,2.38E-06,1.15E-05,8.44E-07,3.34E-06,9.33E-07,1.31E-07,4.85E-07,3.03E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",6.40E-07,4.66E-06,0.000425426,8.08E-05,4.08E-05,1.90E-05,2.06E-06,8.55E-05,5.38E-06,0.998060405,3.41E-05,1.82E-05,5.97E-06,1.64E-06,7.01E-05,6.36E-06,4.08E-05,2.66E-05,1.91E-06,1.23E-05,8.85E-05,6.86E-06,3.95E-06,3.03E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",7.88E-05,6.72E-07,0.000203631,1.12E-07,1.19E-05,3.16E-05,2.73E-05,0.000139205,0.999792337,4.06E-07,8.20E-06,8.07E-05,4.14E-06,1.09E-07,5.48E-06,3.06E-06,9.50E-05,7.56E-05,8.52E-06,1.33E-05,6.92E-06,3.77E-06,2.73E-05,6.96E-06,"benign, papilloma, na"
"atypical, fibroadenoma, na",7.69E-07,1.30E-06,0.999998093,8.93E-08,1.98E-06,9.50E-06,3.44E-06,4.32E-05,3.98E-06,1.73E-09,1.17E-06,2.33E-05,1.64E-06,1.43E-07,1.95E-07,5.07E-07,0.000181407,9.46E-05,6.44E-07,4.00E-06,2.95E-06,7.00E-07,1.54E-05,1.25E-05,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",1.21E-07,0.999802232,2.07E-06,6.06E-09,3.70E-06,4.12E-08,1.65E-05,3.95E-06,4.75E-08,4.84E-09,1.23E-06,1.19E-06,2.90E-07,1.61E-06,2.12E-07,2.19E-07,0.000166454,0.000326445,4.92E-06,1.90E-07,4.22E-08,7.02E-08,2.81E-06,1.52E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",7.82E-08,3.87E-10,2.51E-10,4.94E-10,3.67E-08,1.42E-12,9.31E-10,4.38E-09,1.63E-09,3.51E-10,4.41E-09,7.27E-10,5.32E-08,1.43E-09,1.19E-13,5.31E-08,0.999999762,4.01E-09,1.62E-06,5.31E-07,4.27E-08,6.81E-09,2.92E-12,1.95E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.11E-06,1.88E-06,0.999994874,1.25E-07,2.27E-06,2.81E-05,5.50E-06,3.74E-05,2.51E-06,2.22E-09,1.20E-06,1.54E-05,2.36E-06,5.18E-07,3.64E-07,5.03E-07,2.01E-05,7.84E-05,6.94E-07,5.40E-06,8.32E-06,5.77E-07,7.45E-06,6.37E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",2.83E-08,7.26E-09,3.58E-06,5.38E-08,1.17E-07,0.009228428,2.44E-10,5.73E-07,2.28E-09,1.01E-06,1.56E-10,4.45E-08,0.904538631,3.72E-10,4.24E-09,3.19E-08,1.15E-05,3.91E-07,1.15E-07,2.83E-07,6.62E-09,3.16E-09,1.50E-08,2.29E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",8.48E-10,2.42E-11,1.39E-08,2.61E-09,2.21E-07,3.50E-09,1.41E-08,4.89E-07,9.78E-08,6.69E-09,7.86E-09,3.70E-09,1.35E-09,1.86E-10,8.47E-14,6.34E-08,0.999999344,1.65E-05,3.75E-06,2.18E-06,3.08E-07,2.12E-08,2.86E-11,1.21E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.22E-10,5.83E-10,3.01E-11,1.63E-06,8.23E-08,4.83E-09,6.58E-10,8.59E-10,2.39E-11,7.94E-09,1.98E-08,2.61E-06,1.87E-08,0.999987602,3.63E-07,4.19E-07,7.64E-09,9.09E-11,8.25E-11,4.29E-07,9.03E-07,5.21E-13,1.03E-11,2.63E-07,"breast cancer, in situ, ductal"
"benign, papilloma, na",3.25E-09,1.32E-07,7.94E-06,1.55E-06,1.69E-06,1.07E-06,0.001942289,8.32E-07,0.000109847,4.57E-09,1.19E-06,2.99E-06,2.59E-08,5.62E-05,7.49E-06,1.39E-06,1.62E-08,7.72E-06,1.95E-07,5.90E-07,2.83E-07,3.60E-07,0.170855314,1.32E-06,"breast cancer, na, na"
"atypical, fibroadenoma, na",5.09E-07,9.37E-07,0.99999994,3.88E-08,3.71E-07,3.49E-07,1.45E-07,2.10E-06,6.73E-08,1.27E-10,2.34E-07,4.01E-07,9.35E-08,5.15E-07,3.31E-07,7.44E-08,5.89E-07,1.56E-06,5.33E-09,1.24E-06,1.10E-07,2.48E-08,1.05E-07,5.30E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",2.89E-11,2.36E-10,5.35E-10,2.04E-07,5.11E-07,8.94E-10,1.41E-08,2.21E-10,1.07E-08,4.49E-10,2.35E-08,6.83E-10,2.07E-09,0.999999583,5.37E-07,1.41E-06,8.24E-08,2.20E-11,9.19E-12,4.14E-08,3.72E-08,1.34E-12,1.81E-10,1.49E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",7.57E-10,1.76E-10,2.56E-07,1.56E-09,2.97E-06,1.15E-09,3.20E-08,4.38E-08,1.27E-07,1.19E-10,1.55E-08,8.87E-10,2.70E-09,0.999792039,1.46E-08,2.20E-06,9.20E-05,4.23E-08,1.10E-05,4.29E-08,1.20E-07,1.37E-11,2.04E-08,2.20E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",6.99E-06,4.84E-05,2.93E-06,1.29E-05,3.54E-05,2.58E-05,2.84E-07,2.46E-06,1.77E-06,0.999958694,4.72E-06,6.65E-07,9.19E-06,8.30E-08,1.37E-05,2.64E-06,9.18E-07,3.70E-07,5.12E-07,9.29E-06,3.45E-06,1.00E-06,2.44E-07,5.72E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",1.80E-11,4.56E-10,3.70E-10,1.52E-07,3.80E-07,8.62E-10,5.23E-09,3.53E-10,1.12E-08,1.35E-09,1.69E-08,2.49E-09,7.16E-09,0.99999851,2.02E-07,1.10E-06,1.25E-06,1.24E-10,1.85E-11,4.83E-08,4.45E-08,8.17E-13,1.92E-11,1.57E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",1.88E-08,1.19E-06,2.53E-08,5.64E-08,5.87E-07,9.18E-08,0.999998689,2.25E-07,1.18E-07,5.54E-08,1.10E-06,1.27E-08,9.17E-08,1.76E-07,3.52E-09,9.28E-09,4.14E-08,1.60E-07,7.39E-09,2.57E-07,2.75E-07,2.38E-08,4.95E-09,2.47E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",3.62E-06,1.96E-08,0.041786157,2.51E-07,6.52E-08,1.08E-05,1.69E-12,2.24E-09,1.09E-11,3.22E-10,4.74E-08,1.32E-11,1.90E-08,5.07E-11,6.02E-10,1.44E-08,9.70E-07,5.28E-07,6.10E-10,2.12E-07,1.42E-09,2.45E-09,4.09E-08,2.78E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",4.78E-10,4.66E-10,3.67E-08,9.48E-10,1.20E-06,3.42E-09,8.58E-09,1.27E-07,7.23E-08,1.08E-10,1.35E-08,1.87E-09,3.17E-09,0.999949276,3.21E-08,2.30E-06,1.36E-05,4.88E-08,1.03E-06,5.60E-08,5.28E-07,2.17E-11,4.51E-08,1.95E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",6.39E-08,2.85E-06,3.85E-07,6.99E-08,1.37E-06,9.21E-07,0.999996722,4.83E-06,1.33E-06,6.02E-08,2.89E-06,2.66E-07,1.03E-06,1.38E-07,9.97E-09,3.99E-08,9.36E-07,2.34E-06,1.05E-07,1.16E-06,1.32E-06,2.05E-07,2.67E-07,1.82E-06,"benign, cyst, na"
"breast cancer, na, na",2.65E-06,1.81E-06,5.51E-05,2.63E-07,2.14E-06,0.000101991,2.60E-05,0.000710078,6.77E-06,1.35E-07,5.65E-07,4.35E-05,4.38E-05,3.49E-07,4.00E-08,2.41E-06,3.78E-06,0.000134901,1.59E-05,3.69E-05,7.80E-06,1.63E-05,0.999891698,1.92E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",9.63E-12,3.24E-12,2.08E-10,8.48E-09,1.59E-08,1.69E-11,1.35E-10,1.20E-09,7.61E-09,2.71E-09,5.18E-10,1.42E-09,3.97E-11,1.54E-05,6.35E-13,1.74E-08,0.999982774,1.05E-10,3.05E-11,6.48E-09,9.15E-08,4.14E-11,1.48E-12,5.53E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",8.31E-06,0.000702151,1.57E-06,2.54E-05,1.81E-06,1.64E-05,3.13E-05,1.48E-05,2.55E-08,1.36E-06,2.52E-07,0.001137031,0.999186158,2.96E-09,2.52E-09,5.03E-07,2.31E-05,0.000494443,1.69E-05,4.08E-07,1.60E-07,1.53E-08,3.11E-05,3.96E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",5.21E-11,8.35E-11,3.14E-10,1.69E-10,1.00E-07,5.52E-11,1.41E-09,1.86E-10,4.83E-09,5.97E-11,1.25E-08,1.65E-11,3.49E-13,0.562697113,5.31E-09,7.25E-08,0.002499999,2.20E-12,2.35E-06,2.37E-09,3.01E-10,1.64E-12,2.50E-11,2.19E-09,"breast cancer, in situ, ductal"
