Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",6.74E-06,7.87E-07,0.000343059,3.55E-06,8.42E-05,0.00155495,0.000184195,0.003037183,9.72E-06,2.97E-06,3.51E-06,0.000298711,0.000192747,1.77E-05,1.35E-06,4.70E-05,6.63E-05,0.045752905,0.402792305,0.001016862,8.61E-05,5.98E-05,0.286221594,0.000755794,"breast cancer, invasive, na"
"breast cancer, in situ, lobular",3.23E-09,9.83E-08,1.71E-07,9.41E-06,2.52E-05,3.41E-06,3.54E-06,7.06E-06,4.26E-06,1.30E-06,2.53E-05,7.88E-07,6.94E-07,2.18E-05,0.998925626,0.001054662,0.000206079,0.00011243,5.07E-07,1.86E-05,2.36E-11,0.000136293,1.40E-08,4.09E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",1.69E-05,8.54E-07,1.20E-06,3.95E-07,4.10E-07,0.002478976,5.83E-12,1.02E-07,2.65E-05,2.84E-08,0.000105212,6.71E-09,6.10E-05,0.000324821,0.000498971,6.28E-06,5.95E-09,9.22E-09,1.04E-10,5.29E-07,5.48E-11,1.64E-09,4.04E-07,6.00E-07,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000238872,3.05E-06,0.001927019,7.54E-06,3.76E-05,4.05E-06,1.27E-05,0.000196731,1.17E-05,4.29E-06,5.30E-06,0.000108923,0.999904633,8.59E-07,6.57E-07,2.67E-06,0.001165903,0.000827285,3.27E-06,3.41E-05,3.03E-05,3.35E-06,1.48E-05,4.81E-05,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",2.81E-06,0.000536418,0.000315901,0.722044349,9.34E-05,2.58E-05,0.00012417,4.66E-05,0.00036857,1.73E-05,0.112965018,6.44E-06,7.35E-10,8.78E-08,6.16E-05,1.85E-05,4.29E-05,5.33E-05,1.32E-06,0.000348324,0.000679359,0.000195106,5.51E-05,9.28E-06,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",9.13E-10,3.55E-08,6.68E-08,1.04E-06,5.37E-06,3.14E-11,1.01E-07,6.06E-06,2.66E-08,2.61E-08,3.83E-07,0.034820884,1.18E-08,0.98551178,1.53E-07,5.62E-06,0.000562562,4.42E-09,2.25E-07,1.31E-07,5.18E-10,4.31E-11,2.06E-06,4.05E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.44E-11,1.50E-11,1.35E-10,1.41E-09,5.03E-07,9.85E-12,5.84E-10,2.01E-08,7.42E-09,1.02E-09,5.97E-10,6.27E-10,1.61E-11,2.53E-07,2.83E-13,2.03E-08,0.999995053,5.98E-10,7.29E-09,2.31E-08,1.31E-06,1.30E-09,1.03E-12,2.43E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.06E-06,2.24E-06,0.99999398,2.06E-06,8.37E-06,1.13E-05,6.32E-06,0.000683728,1.94E-05,1.18E-07,5.84E-06,8.96E-05,1.20E-05,1.10E-07,2.09E-06,1.12E-06,0.000295179,0.000359487,3.15E-06,4.29E-06,1.36E-05,2.26E-06,1.89E-05,2.18E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.90E-08,1.82E-08,5.22E-06,3.29E-07,1.82E-05,5.21E-05,4.55E-05,0.000944,3.99E-06,2.01E-06,5.18E-07,7.31E-05,4.91E-06,0.002360437,5.85E-09,4.97E-06,0.003195625,7.00E-05,0.107396185,3.38E-05,0.9043836,1.23E-05,3.71E-06,2.57E-05,"breast cancer, na, ductal"
"breast cancer, invasive, na",4.97E-07,7.02E-08,2.33E-07,1.46E-07,3.66E-06,8.86E-07,1.05E-07,2.39E-06,4.21E-08,5.24E-07,1.01E-08,7.91E-07,9.71E-08,6.18E-08,1.26E-07,5.56E-06,0.000334308,6.40E-07,0.963182449,9.18E-07,3.72E-07,1.42E-06,0.005039692,1.82E-07,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",1.02E-06,1.11E-07,0.525880814,2.93E-08,2.93E-07,2.95E-09,2.18E-09,1.12E-06,0.000154867,1.38E-08,2.40E-08,0.000105209,0.00013202,5.54E-11,6.15E-07,1.10E-08,7.25E-07,8.00E-08,9.09E-09,4.74E-08,4.18E-10,3.00E-08,0.000177685,1.41E-08,"atypical, fibroadenoma, na"
"benign, papilloma, na",3.02E-06,3.34E-06,0.00022631,1.97E-05,3.93E-05,0.000349204,0.952064097,0.002398685,0.987673461,8.04E-06,0.000176978,8.01E-05,1.96E-05,5.45E-06,1.41E-05,1.53E-05,0.000779079,0.000318646,5.66E-05,0.00028179,0.000227858,0.000122824,2.75E-05,0.000180612,"benign, papilloma, na"
"breast cancer, in situ, ductal",2.10E-07,1.89E-09,4.30E-08,5.05E-08,1.97E-05,1.00E-06,1.08E-06,1.64E-05,0.001023347,1.32E-07,5.45E-07,2.31E-07,1.66E-07,0.149665788,5.45E-09,1.37E-06,0.000162458,6.36E-08,4.52E-06,3.71E-06,0.010972886,2.24E-07,3.66E-05,1.24E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.38E-08,2.45E-08,6.37E-08,4.86E-08,9.37E-06,2.33E-08,2.61E-07,4.19E-06,2.71E-06,3.17E-08,1.39E-08,3.93E-07,4.33E-09,4.31E-08,7.09E-11,1.41E-06,0.999998033,6.21E-07,0.000862732,4.26E-07,7.63E-06,1.55E-07,6.11E-12,4.26E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.86E-05,6.06E-07,0.000332363,1.19E-06,3.14E-06,4.32E-08,1.34E-06,2.12E-06,0.000118035,4.15E-06,3.23E-07,4.17E-08,0.999643564,1.80E-11,3.66E-09,1.59E-08,0.000937913,0.000243127,4.65E-09,8.17E-06,1.57E-06,2.13E-07,7.79E-08,2.14E-06,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",3.36E-07,4.78E-07,0.999967396,1.19E-06,1.34E-06,1.71E-08,1.03E-05,1.47E-05,4.74E-06,3.44E-08,5.48E-05,4.42E-08,6.80E-09,2.85E-06,8.08E-06,5.27E-07,4.58E-07,6.64E-07,8.37E-09,1.53E-07,4.36E-09,7.16E-08,1.15E-05,1.42E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.51E-10,5.69E-10,1.17E-09,2.79E-08,7.51E-07,2.95E-06,2.36E-07,2.06E-06,8.45E-06,7.44E-09,1.22E-08,7.36E-08,2.65E-11,6.94E-10,3.56E-13,9.30E-08,0.999999046,3.07E-06,2.36E-07,9.58E-07,1.07E-05,8.87E-08,6.53E-10,4.14E-07,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",2.71E-07,9.47E-08,5.27E-08,1.84E-07,5.11E-06,4.66E-07,1.05E-06,8.35E-05,5.89E-06,1.11E-06,2.21E-07,7.44E-07,4.10E-07,7.98E-09,7.41E-10,3.31E-06,0.999901116,2.07E-06,4.24E-07,2.87E-05,2.53E-06,2.14E-05,0.0011246,9.00E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.79E-07,4.68E-06,5.48E-07,2.01E-06,3.78E-06,7.25E-05,1.06E-06,7.52E-08,1.43E-08,3.85E-06,1.61E-07,2.26E-06,0.999998808,3.06E-08,1.17E-07,8.85E-08,2.18E-05,2.49E-06,1.20E-08,2.08E-06,1.54E-08,1.10E-08,9.83E-08,1.07E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.23E-10,2.70E-11,5.81E-10,2.03E-10,1.33E-07,7.96E-11,1.95E-09,3.39E-07,2.69E-09,6.57E-10,5.44E-10,1.96E-09,1.07E-10,3.81E-11,3.89E-15,1.34E-08,0.99999702,1.29E-06,6.32E-07,3.49E-08,4.19E-07,1.89E-08,3.95E-08,7.70E-08,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.16E-05,3.10E-06,0.005395964,2.67E-05,2.00E-06,4.57E-08,4.96E-08,7.45E-07,2.20E-07,0.941056609,1.09E-05,1.04E-06,0.000364453,1.84E-07,0.000167409,4.94E-06,1.49E-05,1.42E-07,2.07E-06,1.09E-06,2.33E-08,1.21E-07,6.59E-08,9.08E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",1.14E-07,1.47E-07,1.83E-07,4.02E-08,2.92E-07,1.60E-06,9.82E-08,1.69E-05,2.99E-08,4.40E-07,3.98E-08,4.27E-07,3.53E-07,1.60E-07,1.01E-07,2.49E-06,4.33E-06,3.82E-06,3.05E-07,2.14E-06,1.40E-08,1.69E-06,0.999999762,6.00E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.32E-11,1.31E-11,2.98E-10,1.45E-09,6.46E-07,1.52E-11,1.01E-09,3.37E-08,5.16E-09,8.09E-10,4.38E-10,5.98E-10,2.76E-11,1.18E-07,1.87E-13,2.78E-08,0.999999106,1.08E-09,1.35E-08,1.99E-08,1.11E-06,1.57E-09,7.10E-13,2.86E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",2.75E-08,3.08E-10,2.01E-08,6.42E-09,2.29E-06,1.33E-08,4.97E-08,1.96E-07,2.91E-08,1.18E-07,2.33E-07,1.70E-08,2.13E-09,0.999991655,4.22E-06,1.33E-05,1.64E-07,6.18E-11,3.19E-05,3.14E-07,5.45E-08,6.55E-11,5.36E-10,5.15E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.69E-11,1.50E-11,1.29E-10,2.57E-09,1.65E-06,1.48E-11,6.57E-10,5.32E-08,4.20E-09,2.01E-09,2.90E-09,2.34E-09,1.11E-10,1.27E-06,2.30E-12,9.87E-08,0.999992371,1.04E-08,3.78E-08,1.52E-07,2.26E-08,2.32E-09,5.73E-13,2.75E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.44E-09,1.45E-09,4.67E-07,4.42E-09,2.09E-09,1.84E-13,2.06E-08,2.09E-12,8.80E-09,7.53E-12,3.41E-09,3.53E-16,3.20E-12,3.55E-07,6.57E-09,1.23E-10,4.34E-13,3.00E-13,4.55E-15,1.76E-08,1.89E-12,3.08E-11,3.21E-08,1.14E-10,"atypical, fibroadenoma, na"
"atypical, atypical ductal hyperplasia, na",0.016492255,5.56E-06,1.46E-10,1.51E-07,2.98E-07,0.001632536,2.58E-12,2.98E-08,1.65E-07,2.45E-08,3.17E-07,2.66E-08,1.56E-10,1.37E-08,7.32E-06,7.44E-07,7.23E-05,1.36E-09,4.64E-06,6.12E-07,1.62E-10,8.22E-09,6.77E-08,6.56E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",3.66E-06,1.08E-06,3.42E-05,1.59E-06,5.00E-06,3.62E-05,4.66E-06,0.000203334,5.66E-06,3.01E-06,8.08E-07,1.40E-05,1.56E-05,4.89E-07,2.28E-06,1.00E-05,1.29E-05,2.16E-05,5.45E-06,5.37E-05,5.76E-06,9.07E-05,0.999782324,2.35E-05,"breast cancer, na, na"
"atypical, fibroadenoma, na",5.73E-06,2.19E-06,0.999990106,2.17E-06,8.39E-06,8.31E-06,5.62E-06,0.000736694,1.66E-05,1.16E-07,6.23E-06,5.55E-05,8.11E-06,1.63E-07,2.24E-06,1.10E-06,0.00020985,0.00027129,2.13E-06,4.59E-06,1.50E-05,2.29E-06,2.48E-05,2.17E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",6.73E-08,6.32E-09,2.23E-08,1.21E-07,2.39E-06,2.50E-08,1.38E-08,1.33E-06,6.67E-07,1.53E-07,2.09E-07,4.51E-09,1.85E-08,3.64E-06,4.70E-10,5.30E-08,0.029999593,1.95E-07,4.08E-10,1.76E-05,0.505493641,1.06E-06,3.45E-07,5.15E-07,"breast cancer, na, ductal"
"atypical, fibroadenoma, na",1.77E-06,5.33E-07,0.999999762,6.15E-07,8.81E-07,1.59E-07,5.50E-08,1.73E-05,5.08E-07,4.47E-09,1.08E-06,8.86E-07,5.55E-07,2.33E-08,7.35E-07,6.80E-08,5.44E-06,6.12E-06,3.21E-08,2.48E-07,2.35E-07,4.01E-08,3.62E-08,9.53E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",2.22E-09,9.73E-11,3.16E-09,1.37E-08,3.22E-06,7.54E-09,4.22E-08,1.49E-07,3.21E-07,1.42E-08,1.08E-06,1.25E-08,3.89E-10,0.9999699,4.47E-06,9.02E-06,2.69E-06,7.42E-11,1.66E-10,2.14E-07,2.36E-06,1.08E-07,1.59E-07,3.55E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",3.42E-06,0.999780715,1.19E-06,7.76E-07,8.01E-06,1.04E-05,9.62E-06,1.74E-05,2.30E-08,9.86E-06,2.66E-06,1.44E-05,5.50E-07,2.17E-07,8.68E-06,1.08E-06,2.42E-05,0.000118298,2.73E-06,5.51E-07,6.15E-10,3.12E-09,1.49E-07,3.25E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",4.37E-09,3.01E-10,1.92E-09,7.02E-09,3.46E-06,5.16E-09,1.74E-08,1.59E-06,4.03E-08,1.57E-08,1.82E-08,4.85E-08,6.54E-09,2.09E-07,4.61E-12,3.56E-07,0.999928355,3.24E-06,2.32E-06,7.88E-06,5.08E-06,9.64E-08,3.55E-10,5.86E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",0.000116348,9.56E-07,1.50E-05,1.69E-07,1.29E-06,8.99E-05,4.87E-10,5.81E-07,0.000430997,9.68E-08,3.25E-07,2.75E-08,0.999471664,1.27E-07,6.82E-08,1.11E-07,3.87E-06,5.54E-06,5.05E-07,8.67E-07,1.60E-06,2.11E-08,6.66E-09,8.84E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",7.14E-10,8.30E-11,2.91E-09,1.38E-08,7.28E-07,9.35E-10,1.36E-08,6.48E-08,8.89E-08,2.15E-09,1.84E-06,3.80E-09,4.43E-10,0.999999821,1.50E-05,4.66E-06,8.61E-08,3.64E-12,4.19E-11,1.20E-07,5.13E-07,6.63E-10,4.54E-09,1.68E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",4.92E-07,2.86E-07,1.03E-09,1.85E-08,9.60E-08,8.73E-13,9.62E-11,2.03E-08,1.06E-07,3.26E-09,4.87E-08,2.50E-10,2.49E-05,0.010887941,9.55E-08,1.78E-06,5.13E-09,3.79E-09,3.34E-09,3.46E-09,1.21E-09,1.51E-09,0.993703306,1.82E-08,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.014203032,3.04E-05,6.94E-07,1.30E-05,1.71E-06,2.81E-10,6.02E-11,1.94E-07,2.10E-09,3.43E-06,0.004216378,5.40E-08,0.000320106,0.000179547,7.59E-09,8.05E-08,1.73E-07,2.16E-07,1.97E-11,1.09E-06,8.70E-09,2.31E-10,6.69E-07,1.12E-06,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",1.45E-08,2.01E-06,2.58E-05,6.24E-06,8.74E-06,8.85E-05,0.999922633,0.000627409,9.32E-05,4.59E-06,1.20E-05,2.87E-05,2.48E-05,1.92E-06,5.22E-07,1.17E-06,0.000149784,0.000391942,3.08E-05,2.04E-05,1.58E-05,4.13E-06,6.35E-06,3.53E-05,"benign, cyst, na"
"breast cancer, invasive, lobular",9.10E-10,4.20E-07,7.19E-08,1.04E-07,4.23E-06,2.03E-05,7.69E-06,8.92E-06,3.34E-08,8.87E-09,4.26E-07,2.06E-08,1.40E-06,2.44E-13,6.60E-06,4.74E-07,2.04E-05,0.999706984,8.23E-05,4.02E-05,1.84E-09,0.000934882,1.20E-06,2.07E-06,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",4.43E-08,1.18E-06,7.07E-07,1.52E-08,2.52E-07,0.001365948,2.59E-10,5.92E-08,9.15E-10,4.24E-07,1.51E-09,1.09E-09,0.991277933,2.48E-11,2.66E-10,4.59E-09,6.10E-06,7.48E-07,7.61E-09,2.80E-07,5.85E-09,6.02E-09,1.16E-07,5.41E-07,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",6.06E-06,2.24E-06,0.99999398,2.06E-06,8.37E-06,1.13E-05,6.32E-06,0.000683728,1.94E-05,1.18E-07,5.84E-06,8.96E-05,1.20E-05,1.10E-07,2.09E-06,1.12E-06,0.000295179,0.000359487,3.15E-06,4.29E-06,1.36E-05,2.26E-06,1.89E-05,2.18E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.21E-12,1.15E-11,1.32E-11,7.72E-09,2.56E-07,2.44E-11,1.21E-09,5.63E-09,7.13E-09,7.26E-10,4.85E-10,5.80E-10,2.06E-11,4.36E-06,3.39E-13,3.58E-08,0.999957204,7.34E-11,1.23E-09,2.50E-08,8.68E-07,7.88E-10,2.55E-13,2.08E-08,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.14E-07,1.47E-07,1.83E-07,4.02E-08,2.92E-07,1.60E-06,9.82E-08,1.69E-05,2.99E-08,4.40E-07,3.98E-08,4.27E-07,3.53E-07,1.60E-07,1.01E-07,2.49E-06,4.33E-06,3.82E-06,3.05E-07,2.14E-06,1.40E-08,1.69E-06,0.999999762,6.00E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",9.98E-11,5.08E-11,2.27E-11,2.83E-09,1.41E-06,3.25E-11,5.89E-10,6.18E-08,3.18E-09,7.73E-10,1.32E-09,1.49E-09,1.33E-10,1.91E-09,1.59E-13,1.18E-07,1,2.58E-08,5.92E-08,4.92E-08,6.65E-09,8.16E-09,7.45E-12,1.62E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",5.57E-06,1.13E-06,0.999988198,1.74E-06,1.21E-05,2.99E-07,6.33E-07,7.77E-05,1.72E-06,7.13E-08,7.45E-06,1.57E-06,3.76E-06,5.27E-06,2.83E-06,1.36E-06,3.19E-05,4.18E-05,2.75E-06,1.52E-06,4.04E-06,8.53E-07,1.43E-06,1.25E-05,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",1.94E-06,1.13E-05,0.001570515,9.42E-05,5.30E-06,1.44E-06,3.19E-05,5.90E-05,6.44E-06,0.997224092,7.50E-05,3.00E-05,2.10E-05,3.52E-06,0.000301866,2.58E-05,9.00E-05,5.20E-06,8.99E-07,1.69E-05,1.93E-06,9.00E-06,0.000101166,6.83E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",0.000253739,1.07E-06,0.000893105,4.03E-06,9.07E-06,9.80E-05,0.000106704,0.000679145,0.999667227,1.84E-06,2.46E-05,0.000142034,5.98E-06,6.77E-07,4.76E-05,2.60E-05,0.000310504,9.48E-05,4.36E-05,0.000108148,1.86E-05,5.28E-05,3.20E-05,1.79E-05,"benign, papilloma, na"
"atypical, fibroadenoma, na",5.28E-06,1.78E-06,0.999988675,2.25E-06,7.64E-06,8.24E-06,5.16E-06,0.000502214,1.80E-05,1.24E-07,5.83E-06,6.61E-05,5.42E-06,4.59E-08,9.74E-07,1.18E-06,0.000680609,0.000342897,4.05E-06,4.71E-06,1.04E-05,2.84E-06,2.05E-05,2.95E-05,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",8.60E-07,0.999244511,3.92E-07,2.52E-07,1.61E-05,1.71E-07,2.66E-05,3.27E-05,5.88E-07,5.36E-07,3.52E-06,3.32E-06,8.79E-07,2.95E-06,2.12E-06,3.18E-06,0.00093352,0.000223422,7.56E-07,4.46E-07,4.30E-09,1.22E-08,4.84E-06,9.13E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.02E-06,4.82E-10,1.92E-11,1.11E-09,5.32E-07,4.91E-12,6.91E-10,3.55E-08,2.39E-09,2.16E-10,1.89E-10,1.32E-09,1.95E-07,1.54E-08,1.24E-13,3.86E-08,0.999985635,1.00E-08,1.41E-05,2.03E-07,2.56E-07,2.87E-09,1.19E-10,2.99E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",5.10E-06,1.79E-06,0.999983132,2.64E-06,7.83E-06,2.11E-05,5.67E-06,0.00043757,1.39E-05,1.41E-07,7.18E-06,4.34E-05,1.23E-05,1.44E-07,2.34E-06,9.78E-07,8.55E-05,0.000252405,4.02E-06,4.91E-06,2.36E-05,2.14E-06,1.39E-05,1.92E-05,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",4.96E-08,4.59E-06,5.79E-07,3.15E-08,8.24E-07,0.048544738,2.77E-10,1.55E-07,8.71E-09,8.29E-07,2.42E-09,3.39E-08,0.931745172,1.36E-11,7.46E-09,2.05E-08,7.42E-05,1.52E-06,8.08E-08,9.22E-07,4.26E-08,4.12E-08,2.66E-07,1.29E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.30E-09,2.47E-10,8.15E-10,5.70E-09,1.36E-06,6.97E-09,2.90E-08,1.76E-06,1.68E-08,5.83E-09,4.16E-09,5.48E-08,9.37E-09,2.30E-10,5.10E-13,1.52E-07,0.999999106,2.56E-05,3.60E-06,4.38E-06,8.90E-07,1.78E-07,2.04E-10,3.55E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",4.55E-11,8.27E-11,7.63E-10,1.86E-07,1.89E-06,1.90E-09,2.44E-09,1.02E-07,1.90E-10,1.04E-07,3.88E-07,4.17E-06,3.85E-08,0.999994516,5.00E-07,1.90E-06,5.90E-08,4.73E-11,1.71E-10,3.35E-07,1.84E-07,1.42E-11,1.23E-08,1.67E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",2.92E-09,6.57E-08,1.90E-06,5.40E-05,1.53E-06,1.90E-05,0.015168606,4.12E-06,0.000364645,2.60E-08,6.28E-07,7.76E-07,8.23E-08,5.92E-06,9.96E-05,4.57E-06,6.27E-07,2.13E-05,8.13E-07,2.23E-06,2.22E-08,8.16E-07,0.002189988,1.20E-06,"benign, cyst, na"
"atypical, fibroadenoma, na",1.77E-06,5.33E-07,0.999999762,6.15E-07,8.81E-07,1.59E-07,5.50E-08,1.73E-05,5.08E-07,4.47E-09,1.08E-06,8.86E-07,5.55E-07,2.33E-08,7.35E-07,6.80E-08,5.44E-06,6.12E-06,3.21E-08,2.48E-07,2.35E-07,4.01E-08,3.62E-08,9.53E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.36E-11,7.90E-11,2.55E-09,4.83E-08,7.26E-07,5.94E-10,1.49E-07,6.78E-08,1.04E-08,5.41E-09,4.10E-07,4.11E-08,5.42E-11,0.99999851,6.36E-07,2.50E-06,1.09E-06,1.17E-11,9.11E-12,1.83E-07,5.87E-08,5.02E-11,1.05E-08,1.46E-06,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",3.84E-09,5.95E-10,5.60E-07,4.75E-09,2.65E-06,5.77E-09,7.86E-08,1.76E-06,5.80E-08,2.52E-09,1.19E-07,4.51E-09,1.86E-09,0.999932706,5.88E-08,5.40E-06,1.52E-05,7.77E-09,5.67E-06,1.29E-07,1.09E-07,2.22E-10,3.22E-08,4.39E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",7.06E-06,5.35E-05,4.14E-05,2.26E-05,2.32E-06,7.63E-07,2.20E-06,2.99E-06,2.21E-06,0.999808192,1.56E-05,9.00E-07,1.09E-05,6.95E-07,9.49E-05,6.83E-06,2.13E-05,1.58E-07,5.94E-07,5.52E-06,1.15E-07,5.31E-07,5.12E-06,1.33E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",3.17E-11,1.56E-10,4.94E-09,3.86E-08,1.03E-06,7.50E-10,8.29E-08,1.29E-07,2.37E-08,3.96E-09,2.95E-07,8.02E-08,1.94E-10,0.99999845,6.34E-07,2.72E-06,4.30E-06,2.46E-11,1.98E-11,1.77E-07,4.94E-08,3.31E-11,1.56E-09,1.38E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",4.75E-11,2.73E-07,2.09E-08,6.59E-07,1.74E-07,3.08E-07,0.999997556,1.10E-06,6.50E-07,1.10E-07,6.29E-07,2.50E-08,1.64E-07,7.19E-07,6.68E-08,1.45E-08,4.36E-07,4.31E-07,3.97E-08,4.97E-07,1.36E-08,4.70E-09,3.04E-11,2.72E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",3.34E-05,8.35E-07,0.073100977,2.28E-06,1.44E-06,8.62E-06,6.14E-13,5.10E-07,1.52E-10,2.64E-10,1.82E-07,4.84E-09,1.25E-06,6.71E-13,7.71E-10,1.32E-08,0.000140642,4.44E-05,5.05E-09,4.25E-07,1.49E-08,1.83E-08,4.50E-07,3.35E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.27E-09,1.08E-09,1.22E-07,7.06E-09,1.98E-06,1.45E-08,1.19E-07,4.37E-06,8.28E-08,7.65E-09,2.35E-07,6.22E-08,3.54E-09,0.99997288,1.76E-07,6.25E-06,1.64E-05,7.53E-09,4.80E-07,1.99E-07,1.37E-07,3.08E-10,6.24E-08,6.26E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",9.20E-10,5.17E-07,4.55E-07,1.98E-06,1.18E-06,2.22E-06,0.999994159,2.16E-05,6.58E-06,5.38E-07,2.66E-06,6.95E-07,3.91E-06,1.24E-06,1.50E-07,1.21E-07,6.22E-06,1.12E-05,8.27E-07,3.06E-06,3.68E-07,1.05E-07,3.14E-09,3.02E-06,"benign, cyst, na"
"breast cancer, na, na",5.17E-06,2.43E-06,0.000126488,2.31E-06,1.08E-05,0.000359403,3.08E-05,0.00155373,1.01E-05,5.38E-06,1.89E-06,0.000145824,0.000128662,1.09E-06,1.41E-06,1.97E-05,9.40E-05,0.000417458,4.81E-05,0.000124761,1.51E-05,5.67E-05,0.999488056,4.92E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.23E-12,3.64E-11,4.07E-11,7.50E-09,1.99E-07,1.37E-12,3.55E-09,3.73E-09,3.23E-09,3.52E-10,6.99E-10,1.26E-09,4.92E-12,4.79E-06,4.88E-13,2.40E-08,0.999916375,3.23E-11,8.05E-11,3.19E-08,3.27E-07,4.09E-10,1.22E-12,9.22E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.20E-06,0.003321932,3.58E-05,0.000191355,1.50E-05,1.42E-05,8.31E-05,9.96E-05,1.58E-07,2.65E-05,1.67E-05,0.000414854,0.996957362,3.15E-08,4.88E-08,5.36E-07,0.000136851,0.031622604,2.54E-05,2.48E-05,2.06E-07,6.63E-08,1.72E-05,2.75E-05,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.58E-10,2.45E-12,2.56E-13,7.27E-11,1.81E-07,3.49E-11,2.23E-09,8.01E-10,2.38E-09,3.35E-09,6.98E-09,3.84E-11,1.28E-11,0.955051064,5.53E-11,1.15E-07,6.09E-05,2.31E-14,2.98E-08,2.14E-08,3.18E-09,9.87E-12,2.56E-10,4.59E-09,"breast cancer, in situ, ductal"
