Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",1.60E-05,8.10E-05,0.000390936,6.10E-06,6.78E-05,0.000609217,6.29E-05,0.007329479,5.82E-05,4.02E-05,3.50E-05,0.000148762,8.16E-05,0.000152909,7.36E-06,9.24E-05,3.97E-07,0.002665757,0.009985918,9.85E-05,0.001078487,0.000207716,0.833416045,6.16E-05,"breast cancer, na, na"
"breast cancer, in situ, lobular",1.54E-07,4.72E-05,9.57E-05,5.87E-06,1.39E-05,2.69E-05,4.60E-06,1.41E-05,7.82E-06,9.09E-06,1.08E-05,6.17E-06,6.32E-07,0.00016827,0.999370992,0.000349009,0.000288182,0.000493854,2.84E-07,4.42E-05,4.95E-08,0.00020648,1.85E-06,5.52E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",4.56E-06,6.84E-07,7.46E-07,8.76E-06,5.92E-06,0.254768878,6.02E-09,6.12E-07,0.000659714,1.71E-06,5.37E-06,2.32E-05,3.20E-05,0.001271664,3.03E-05,3.14E-07,6.35E-08,3.91E-08,1.61E-09,7.82E-08,2.30E-09,3.18E-08,4.25E-07,9.32E-07,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000982803,1.69E-05,0.002016032,2.06E-05,0.000162776,3.71E-05,2.57E-05,0.00058816,2.27E-05,2.00E-05,2.96E-05,0.000324753,0.999652982,3.42E-05,1.65E-05,1.96E-05,0.001533438,0.001045583,9.08E-06,2.63E-05,0.000608677,7.95E-06,4.46E-05,0.000178448,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",8.22E-06,0.000239545,4.34E-05,0.436412424,0.000141273,8.49E-05,0.000114753,5.77E-05,0.000173735,1.10E-05,0.089143261,0.000173245,2.81E-07,1.52E-05,5.79E-05,0.000238079,0.000574529,0.029020069,0.000345195,0.000607265,0.00091209,1.07E-05,0.00027632,4.26E-05,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",1.43E-07,2.64E-06,1.19E-07,4.73E-06,1.09E-08,5.43E-08,0.000116577,4.47E-06,9.87E-09,2.00E-07,5.49E-07,0.339448929,1.84E-07,0.918590546,6.05E-08,1.40E-06,0.000102553,1.91E-06,5.82E-07,1.18E-06,1.67E-09,4.18E-08,4.35E-06,5.16E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.68E-10,2.03E-12,5.94E-10,2.28E-10,1.63E-07,8.42E-10,1.50E-08,1.94E-08,5.36E-10,2.56E-08,7.00E-10,6.65E-11,3.47E-11,4.87E-06,8.77E-11,7.82E-07,0.999982893,7.50E-10,1.88E-07,8.73E-08,1.23E-05,1.77E-09,1.14E-09,1.29E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",7.81E-06,1.07E-05,0.999985933,9.15E-07,1.24E-05,1.57E-05,7.52E-06,0.000115062,9.68E-06,2.21E-06,1.80E-05,7.87E-05,3.44E-06,4.59E-06,6.87E-06,3.49E-06,8.39E-05,0.000180957,3.61E-06,4.11E-06,6.83E-06,9.36E-06,2.27E-05,1.64E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.45E-05,1.12E-07,1.06E-05,6.30E-07,6.14E-05,3.55E-05,5.04E-05,0.000800781,8.25E-06,2.23E-06,2.43E-05,1.64E-05,3.75E-06,0.839217842,2.31E-06,0.000145461,0.000214939,1.19E-05,0.001446052,5.31E-05,0.53973186,1.31E-05,1.01E-05,8.03E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",7.96E-08,1.54E-08,5.13E-08,3.09E-07,2.93E-07,4.78E-07,5.78E-07,4.66E-06,8.91E-08,4.69E-06,2.88E-07,4.38E-06,4.83E-08,1.60E-07,1.42E-07,4.14E-05,0.000438808,5.40E-06,0.23555015,6.99E-07,9.57E-08,4.10E-07,0.962380648,3.42E-06,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",5.80E-06,2.62E-07,0.135283619,7.07E-07,7.29E-07,9.52E-08,2.31E-06,6.43E-06,9.36E-05,3.39E-05,1.58E-06,0.000293028,0.194102421,1.05E-07,4.74E-06,1.08E-06,1.09E-05,1.45E-07,6.28E-09,3.20E-07,1.31E-05,8.81E-07,4.54E-05,1.31E-05,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",0.000111031,1.44E-05,7.93E-05,3.53E-05,2.96E-05,2.05E-05,0.948070049,0.000239078,0.954814553,4.77E-05,0.002583977,1.42E-05,4.98E-06,4.89E-05,4.48E-05,9.23E-05,2.49E-05,5.74E-05,3.35E-05,1.79E-05,4.71E-05,6.37E-05,1.31E-05,0.000115055,"benign, papilloma, na"
"breast cancer, in situ, ductal",3.97E-07,5.82E-10,9.41E-08,9.69E-09,3.53E-06,8.40E-07,1.80E-06,2.18E-05,0.000164,4.17E-08,1.52E-07,1.02E-07,3.36E-08,0.942542374,1.09E-07,4.42E-06,1.43E-05,2.25E-08,1.14E-07,4.21E-07,2.88E-05,9.37E-07,7.11E-05,3.82E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",9.44E-07,1.55E-08,5.95E-07,5.83E-09,5.81E-07,1.78E-07,1.20E-07,7.72E-06,4.47E-06,4.09E-06,1.60E-07,9.36E-08,9.47E-09,3.10E-09,2.22E-09,1.17E-05,0.99992913,1.14E-06,0.001848914,4.88E-06,3.85E-06,4.34E-08,9.02E-08,9.59E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.44E-05,7.39E-07,6.83E-05,8.11E-06,2.55E-06,7.84E-06,8.16E-05,4.90E-06,0.003056833,0.000117651,5.74E-06,3.34E-05,0.925343215,2.61E-09,8.19E-07,3.15E-07,2.75E-05,8.39E-06,7.90E-08,7.67E-07,8.61E-06,8.19E-08,5.33E-06,6.75E-06,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",3.45E-05,2.13E-06,0.998688877,5.50E-07,1.31E-06,8.81E-09,1.65E-05,6.35E-06,0.000335125,1.42E-06,6.70E-05,1.54E-07,4.56E-08,2.46E-07,1.12E-06,9.12E-07,2.83E-07,7.02E-06,4.94E-07,9.36E-07,2.54E-07,9.21E-06,2.19E-07,4.18E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.88E-09,3.42E-09,2.80E-07,2.23E-07,3.50E-06,3.84E-06,7.80E-07,3.21E-06,9.45E-06,3.55E-06,7.48E-08,4.14E-08,9.07E-10,1.07E-09,2.29E-10,3.18E-06,0.999995172,4.56E-06,1.84E-06,8.82E-07,1.09E-05,5.14E-08,1.26E-07,6.83E-06,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",3.10E-08,1.25E-06,1.58E-06,1.64E-06,3.23E-06,1.41E-06,4.61E-06,0.000108904,1.17E-06,4.55E-06,5.39E-07,3.45E-06,1.23E-07,2.42E-09,3.87E-07,1.07E-05,0.757631361,1.67E-05,3.95E-06,1.86E-05,5.25E-06,2.89E-06,0.977823138,8.36E-06,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",2.44E-06,5.24E-06,1.45E-05,5.73E-06,3.58E-06,0.000111543,1.09E-07,8.42E-07,1.02E-07,1.39E-05,1.70E-06,1.03E-05,0.999993324,1.65E-06,5.97E-06,4.33E-07,1.42E-05,6.38E-07,5.94E-08,1.46E-06,4.55E-06,5.76E-08,2.03E-07,7.49E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.32E-10,2.65E-12,7.28E-10,5.46E-10,1.39E-07,1.94E-10,2.94E-08,7.72E-08,4.55E-10,1.03E-07,1.76E-09,1.02E-10,2.79E-11,1.20E-08,1.55E-11,9.37E-07,0.999910116,2.93E-08,6.87E-07,6.22E-08,1.08E-05,4.44E-09,1.05E-06,3.77E-07,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.71E-05,9.06E-07,0.000179662,1.34E-05,2.07E-06,1.80E-08,2.32E-07,2.85E-07,4.60E-07,0.959464967,2.26E-05,1.91E-06,9.66E-05,2.38E-07,0.000368051,3.99E-06,5.75E-06,1.60E-08,8.45E-05,3.88E-06,1.20E-07,8.07E-08,6.67E-08,5.56E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",5.71E-08,4.84E-07,9.17E-07,7.66E-07,8.26E-07,2.50E-06,2.39E-06,9.85E-05,1.37E-07,1.04E-06,9.74E-08,1.66E-06,1.31E-07,4.45E-07,6.30E-08,1.57E-06,3.92E-07,2.32E-06,8.30E-07,1.52E-06,3.47E-07,1.44E-06,0.999998331,1.56E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",7.69E-11,8.66E-13,7.65E-10,1.56E-10,1.08E-07,5.81E-10,1.13E-08,1.22E-08,2.67E-10,2.07E-08,6.10E-10,3.83E-11,1.14E-11,2.63E-06,4.00E-11,7.46E-07,0.999987364,6.05E-10,1.44E-07,7.49E-08,2.99E-06,1.15E-09,3.47E-09,7.83E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.64E-07,1.46E-09,2.41E-06,2.05E-08,8.35E-07,8.08E-07,1.50E-06,5.66E-07,3.45E-08,2.08E-08,1.04E-06,3.22E-07,1.87E-08,0.999996662,3.43E-05,7.85E-06,1.03E-06,1.35E-08,0.000133458,1.39E-06,3.49E-08,2.29E-08,6.18E-08,2.88E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.22E-10,8.05E-12,6.66E-10,3.10E-10,6.09E-07,5.82E-10,3.62E-08,1.29E-07,3.00E-10,5.27E-08,3.32E-09,4.60E-11,2.23E-10,0.00010159,4.49E-10,1.48E-06,0.999916911,1.38E-08,9.73E-08,6.23E-07,4.97E-06,1.25E-08,2.17E-10,6.96E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.75E-09,2.71E-10,1.80E-06,1.06E-08,3.17E-08,5.39E-09,0.000872431,6.32E-09,5.25E-07,2.12E-09,8.42E-10,2.96E-12,3.66E-08,8.14E-06,4.17E-10,7.49E-10,2.19E-08,3.59E-11,1.15E-13,3.32E-09,6.02E-09,1.04E-09,1.13E-07,7.25E-09,"benign, cyst, na"
"atypical, atypical ductal hyperplasia, na",1.10E-05,3.30E-06,5.34E-08,1.02E-08,2.48E-08,0.077805549,3.90E-09,7.91E-08,6.83E-06,2.09E-07,3.43E-07,3.05E-06,4.73E-08,6.07E-10,1.49E-06,1.11E-07,1.75E-05,3.02E-09,1.56E-06,6.61E-06,1.57E-08,4.48E-09,2.55E-08,7.35E-08,"benign, apocrine metaplasia, na"
"breast cancer, na, na",2.02E-07,2.67E-06,2.36E-05,2.93E-06,1.62E-06,2.46E-05,4.73E-06,2.46E-05,3.75E-06,5.06E-06,2.93E-07,1.30E-05,1.82E-06,5.03E-08,3.72E-05,8.76E-06,3.34E-06,1.03E-05,3.67E-06,4.62E-06,7.24E-07,1.88E-05,0.999855697,7.25E-06,"breast cancer, na, na"
"atypical, fibroadenoma, na",6.49E-06,9.61E-06,0.999964058,6.00E-07,1.65E-05,3.55E-06,1.06E-05,0.000580789,5.69E-06,1.87E-06,1.24E-05,1.56E-05,1.12E-06,1.94E-05,3.61E-06,2.71E-06,2.07E-05,5.36E-05,6.10E-07,2.58E-06,1.17E-05,1.39E-05,3.74E-05,1.32E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.06E-08,8.87E-09,2.18E-07,1.04E-08,7.11E-06,4.99E-09,1.12E-07,5.14E-07,2.79E-07,6.80E-07,2.84E-07,2.69E-09,1.59E-08,6.23E-09,4.95E-10,1.85E-05,0.983461082,3.35E-06,2.68E-08,2.04E-06,0.007729966,3.12E-07,2.03E-05,1.47E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.63E-06,3.07E-06,0.999994636,1.67E-07,6.30E-06,4.68E-07,1.25E-06,5.28E-05,9.57E-07,6.70E-07,2.98E-06,1.65E-06,2.15E-07,4.16E-06,1.60E-06,4.44E-07,2.12E-06,9.53E-06,7.19E-08,5.29E-07,1.14E-06,2.78E-06,1.68E-06,3.44E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.15E-08,8.42E-10,4.09E-09,1.41E-07,5.85E-06,2.87E-08,9.91E-06,1.50E-05,8.70E-08,2.65E-08,1.49E-07,2.64E-08,2.52E-09,0.999995351,1.85E-06,2.07E-05,0.001012447,5.82E-09,5.61E-09,3.20E-06,1.67E-05,2.77E-06,7.41E-08,1.35E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",5.77E-05,0.997782171,1.38E-05,1.68E-06,1.57E-06,1.67E-05,2.05E-06,9.10E-06,1.20E-07,3.26E-05,2.02E-05,4.44E-05,7.13E-07,3.24E-08,2.90E-05,2.53E-06,7.84E-06,0.000244308,0.000132517,3.71E-05,4.55E-09,8.79E-06,2.20E-06,1.49E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.02E-07,6.66E-10,2.76E-08,3.24E-09,3.53E-06,1.28E-08,3.26E-07,6.67E-06,5.48E-08,2.33E-06,8.97E-08,7.24E-09,7.20E-09,5.11E-07,5.06E-10,8.79E-06,0.999985099,2.02E-06,2.47E-05,1.30E-06,7.36E-05,4.93E-08,3.36E-09,2.80E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.81E-05,8.07E-08,1.86E-06,3.89E-06,6.82E-06,3.59E-05,2.02E-07,3.15E-06,0.000329774,3.08E-06,6.51E-06,6.12E-06,0.999877572,4.46E-06,4.80E-07,3.92E-07,3.08E-06,2.54E-06,4.12E-07,1.46E-06,1.13E-05,2.22E-07,2.93E-07,1.53E-05,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.56E-08,9.01E-11,1.96E-09,1.01E-07,1.45E-06,8.70E-08,7.57E-07,1.00E-06,5.07E-08,8.56E-10,4.71E-08,1.72E-09,1.96E-08,0.999999642,1.76E-06,2.85E-06,6.64E-06,1.79E-09,8.64E-10,4.98E-07,4.29E-06,1.25E-07,4.45E-09,2.26E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",4.61E-08,3.11E-09,1.42E-07,2.84E-07,6.79E-08,8.00E-11,2.48E-08,1.17E-06,1.36E-07,6.82E-08,9.52E-09,3.05E-08,7.48E-06,0.000892872,1.06E-08,1.37E-07,6.27E-09,1.63E-08,4.72E-09,3.51E-09,2.17E-09,7.43E-09,0.971798062,1.27E-07,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.17045933,3.94E-06,7.71E-06,2.49E-06,9.76E-07,5.12E-08,1.43E-08,1.13E-06,1.36E-07,2.05E-06,0.004307208,0.00019698,9.32E-05,3.86E-05,8.61E-08,5.01E-07,6.90E-08,5.53E-06,1.29E-07,2.87E-07,1.19E-09,8.58E-09,4.10E-08,2.05E-07,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",4.11E-06,8.29E-06,2.71E-05,9.55E-06,2.23E-05,1.18E-05,0.999576092,0.001517479,0.000219266,1.16E-05,0.000176047,1.13E-05,6.67E-06,8.04E-05,5.81E-06,4.63E-05,5.65E-06,9.74E-05,3.88E-06,8.96E-06,5.25E-05,7.77E-05,0.000205671,2.87E-05,"benign, cyst, na"
"breast cancer, invasive, lobular",3.20E-09,5.68E-06,1.01E-06,1.71E-06,1.48E-05,6.51E-07,3.53E-06,8.88E-06,1.97E-07,3.09E-08,4.06E-06,1.31E-07,1.73E-07,9.45E-09,4.01E-05,5.99E-06,1.60E-05,0.999765158,0.0002245,2.59E-05,8.94E-08,6.62E-05,0.000258195,5.75E-06,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",6.53E-07,1.12E-06,2.22E-06,1.17E-06,1.52E-06,0.001717175,2.03E-08,3.36E-07,2.14E-08,7.68E-06,1.30E-07,6.74E-07,0.992089868,3.50E-09,6.16E-08,3.87E-08,6.01E-06,3.11E-07,6.84E-08,5.67E-07,8.53E-07,1.03E-08,8.05E-08,6.12E-07,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",7.81E-06,1.07E-05,0.999985933,9.15E-07,1.24E-05,1.57E-05,7.52E-06,0.000115062,9.68E-06,2.21E-06,1.80E-05,7.87E-05,3.44E-06,4.59E-06,6.87E-06,3.49E-06,8.39E-05,0.000180957,3.61E-06,4.11E-06,6.83E-06,9.36E-06,2.27E-05,1.64E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",5.88E-12,2.79E-13,3.85E-11,7.05E-10,1.05E-08,6.63E-10,2.92E-09,2.09E-09,2.55E-10,2.21E-09,5.23E-10,2.49E-11,5.34E-12,0.000154958,2.89E-11,2.14E-07,0.998673558,1.76E-11,1.43E-08,5.83E-08,1.25E-06,1.54E-10,1.22E-10,1.63E-08,"breast cancer, invasive, ductal"
"breast cancer, na, na",5.71E-08,4.84E-07,9.17E-07,7.66E-07,8.26E-07,2.50E-06,2.39E-06,9.85E-05,1.37E-07,1.04E-06,9.74E-08,1.66E-06,1.31E-07,4.45E-07,6.30E-08,1.57E-06,3.92E-07,2.32E-06,8.30E-07,1.52E-06,3.47E-07,1.44E-06,0.999998331,1.56E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.14E-10,3.24E-12,1.68E-09,2.52E-10,2.08E-07,3.30E-10,1.44E-09,2.33E-08,8.21E-10,2.18E-08,3.13E-10,4.82E-11,1.81E-10,1.05E-07,1.26E-10,1.02E-06,0.999999821,7.94E-09,7.00E-08,7.64E-08,5.52E-07,1.24E-09,1.60E-09,2.36E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.92E-07,3.86E-06,0.999987185,3.67E-07,3.82E-06,1.27E-06,2.02E-06,8.29E-06,9.09E-08,3.78E-07,1.57E-06,8.71E-06,4.08E-06,1.31E-05,4.70E-06,1.18E-06,6.18E-05,2.79E-05,1.90E-07,2.22E-06,1.14E-06,2.23E-06,2.59E-06,4.30E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",2.59E-05,1.64E-05,0.000739467,0.000270409,1.57E-05,5.85E-06,1.81E-05,4.63E-05,2.96E-05,0.995863318,0.000153639,9.22E-05,8.59E-06,2.50E-06,0.000895424,4.79E-05,0.000118541,2.34E-06,1.75E-05,8.44E-05,8.09E-06,2.94E-05,5.43E-05,0.000162047,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",0.000458065,7.62E-06,0.000866356,8.20E-06,1.38E-05,0.000162565,0.000244132,0.000221892,0.999387145,8.11E-05,0.000141746,0.000349778,2.54E-05,2.71E-06,0.000133755,6.91E-05,0.000249348,0.000262609,7.20E-05,3.51E-05,5.08E-05,9.23E-05,0.000117984,9.26E-05,"benign, papilloma, na"
"atypical, fibroadenoma, na",8.51E-06,4.31E-06,0.999968827,6.31E-07,9.99E-06,1.85E-05,4.63E-06,0.000109217,2.67E-05,2.06E-06,1.81E-05,6.84E-05,2.38E-06,2.03E-07,3.26E-06,5.46E-06,0.000687182,0.000154082,2.62E-05,6.15E-06,1.98E-05,1.26E-05,0.000155474,2.07E-05,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",4.31E-06,0.019593574,1.20E-05,1.41E-06,0.000122605,3.50E-07,5.32E-06,0.001334695,1.59E-06,8.00E-09,1.46E-05,4.67E-06,1.58E-05,0.182148129,6.05E-05,5.75E-06,0.026716994,0.494710952,5.12E-06,7.70E-05,2.69E-07,0.000233425,3.58E-06,2.03E-05,"breast cancer, invasive, lobular"
"breast cancer, invasive, ductal",2.99E-07,4.29E-09,5.05E-11,4.74E-09,1.51E-07,2.97E-11,1.32E-09,3.46E-08,5.11E-10,8.18E-08,2.10E-08,6.40E-10,2.22E-08,4.91E-09,2.39E-09,7.25E-07,0.999970436,3.64E-09,0.000123328,2.35E-07,6.13E-07,1.25E-09,5.44E-10,1.68E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.59E-06,3.11E-06,0.999976814,5.74E-07,8.43E-06,4.39E-05,5.75E-06,5.00E-05,1.17E-05,9.76E-07,1.40E-05,2.54E-05,1.73E-06,2.81E-06,4.19E-06,2.03E-06,1.27E-05,0.000145921,4.62E-06,2.58E-06,1.54E-05,9.72E-06,1.14E-05,1.02E-05,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",4.55E-08,1.81E-07,1.86E-06,5.31E-07,2.88E-07,0.046790384,3.38E-09,2.26E-07,3.27E-09,4.55E-06,1.46E-07,1.98E-05,0.751616478,2.85E-09,5.67E-08,1.26E-07,0.000217629,6.54E-07,3.27E-08,3.04E-07,5.09E-08,1.18E-08,4.07E-08,5.64E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",9.91E-09,5.05E-10,9.97E-08,5.13E-09,1.43E-06,6.53E-09,1.46E-07,2.10E-06,4.89E-08,1.14E-06,5.59E-08,1.91E-09,2.10E-08,1.78E-10,3.08E-10,2.92E-06,0.999998212,3.39E-05,1.28E-05,8.37E-07,2.72E-06,3.41E-08,2.14E-08,2.29E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.26E-09,1.79E-10,7.01E-10,2.17E-06,4.28E-07,1.65E-05,1.16E-08,5.29E-07,2.23E-10,5.12E-07,1.17E-07,0.000306738,1.59E-06,0.998867631,3.01E-06,7.78E-06,8.96E-05,5.64E-08,7.49E-07,7.01E-06,6.08E-08,4.06E-09,6.01E-07,3.81E-07,"breast cancer, in situ, ductal"
"benign, papilloma, na",5.72E-08,1.80E-05,4.52E-05,0.000350498,2.22E-06,1.18E-05,0.181735665,3.07E-07,7.67E-06,3.31E-08,6.82E-07,1.61E-06,3.14E-08,1.19E-05,0.001286317,1.30E-06,9.93E-08,0.000727482,1.46E-07,2.60E-06,1.67E-07,1.26E-05,0.000621479,3.18E-06,"benign, cyst, na"
"atypical, fibroadenoma, na",2.63E-06,3.07E-06,0.999994636,1.67E-07,6.30E-06,4.68E-07,1.25E-06,5.28E-05,9.57E-07,6.70E-07,2.98E-06,1.65E-06,2.15E-07,4.16E-06,1.60E-06,4.44E-07,2.12E-06,9.53E-06,7.19E-08,5.29E-07,1.14E-06,2.78E-06,1.68E-06,3.44E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.67E-10,8.57E-11,4.00E-10,2.01E-07,3.92E-07,7.18E-09,7.20E-07,6.52E-07,2.23E-09,7.97E-09,1.68E-08,5.15E-09,1.99E-09,0.99998337,7.12E-07,2.87E-06,0.000165128,7.45E-10,2.01E-10,1.68E-07,1.72E-07,2.67E-08,8.04E-08,1.66E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.81E-06,2.63E-10,2.01E-05,3.71E-08,1.32E-05,1.13E-06,5.35E-06,5.95E-06,6.41E-07,3.73E-08,2.93E-07,6.60E-08,2.42E-09,0.999970376,1.52E-06,6.74E-05,0.000146312,8.22E-06,9.09E-06,2.95E-06,4.21E-07,5.74E-07,2.16E-06,1.32E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",3.22E-05,1.96E-05,9.75E-06,9.91E-05,4.37E-06,8.72E-07,2.98E-06,9.03E-06,1.62E-05,0.999518335,5.04E-05,6.97E-06,1.31E-05,2.53E-07,0.000115282,6.88E-06,1.81E-05,5.89E-08,5.52E-06,8.94E-06,7.54E-07,2.00E-06,3.17E-06,2.93E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",2.76E-09,7.78E-11,1.16E-09,8.41E-08,3.72E-07,1.82E-08,6.86E-07,1.02E-06,1.38E-08,1.67E-08,5.61E-08,5.61E-08,3.11E-08,0.999999344,2.86E-06,1.73E-06,0.000184114,1.89E-09,4.56E-10,5.41E-07,1.27E-07,3.32E-08,2.39E-09,1.03E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",2.20E-08,3.64E-08,1.92E-07,1.49E-07,3.74E-07,3.96E-07,0.999987125,1.05E-05,2.92E-06,9.25E-07,2.94E-06,7.68E-08,9.17E-08,1.47E-06,6.55E-08,8.28E-07,5.45E-07,7.20E-07,7.33E-08,4.03E-07,3.27E-07,7.06E-07,6.05E-07,1.15E-06,"benign, cyst, na"
"atypical, fibroadenoma, na",3.21E-05,2.48E-07,0.387567788,8.62E-07,1.08E-05,0.000299809,9.73E-10,2.02E-06,9.31E-09,2.51E-07,8.55E-07,9.63E-08,3.63E-05,1.17E-09,1.87E-09,2.55E-07,9.07E-05,5.49E-06,9.92E-08,9.94E-07,1.90E-05,1.19E-07,3.90E-06,2.94E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.82E-07,2.85E-09,8.73E-07,9.55E-08,1.94E-05,1.45E-06,8.39E-06,5.22E-05,3.91E-07,3.97E-08,3.58E-07,9.65E-08,2.85E-08,0.999992728,5.40E-06,3.60E-05,0.000292032,3.40E-07,2.50E-06,5.06E-06,7.74E-06,1.17E-06,5.28E-07,2.72E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",1.41E-07,2.93E-07,7.53E-07,6.10E-07,1.23E-06,8.83E-07,0.999975562,4.84E-05,1.89E-05,2.52E-06,1.76E-05,3.37E-07,2.39E-07,5.92E-06,4.58E-07,3.45E-06,5.65E-07,3.67E-06,2.97E-07,1.16E-06,2.08E-06,4.25E-06,2.71E-06,2.82E-06,"benign, cyst, na"
"breast cancer, na, na",1.87E-06,9.19E-06,2.39E-05,5.03E-06,1.22E-05,6.64E-05,2.77E-05,0.002829471,3.75E-06,6.70E-06,1.88E-06,4.38E-05,6.53E-06,5.72E-06,7.25E-07,1.87E-05,7.83E-06,7.84E-05,8.89E-06,1.39E-05,1.08E-05,2.30E-05,0.999906778,1.50E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.09E-11,3.50E-13,1.65E-10,4.03E-10,6.29E-09,1.28E-10,8.57E-09,2.00E-09,1.10E-10,6.10E-10,4.70E-10,4.84E-11,5.16E-13,0.000116215,4.41E-11,1.76E-07,0.992937684,1.53E-11,4.34E-09,1.32E-08,1.57E-06,1.57E-10,2.91E-10,7.72E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.63E-06,0.004072919,7.88E-05,3.08E-05,7.50E-06,1.96E-05,1.79E-05,9.42E-05,1.96E-05,2.95E-05,7.45E-06,0.011464424,0.880501866,7.54E-07,4.12E-07,2.05E-06,1.94E-05,0.000222828,5.90E-05,4.74E-06,4.65E-05,2.76E-07,2.31E-05,3.19E-05,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",8.25E-08,6.33E-12,2.01E-10,6.62E-10,6.43E-08,1.63E-10,2.25E-08,1.50E-08,3.97E-09,1.19E-08,1.70E-08,2.21E-10,4.30E-10,0.999667346,2.49E-08,4.37E-07,7.26E-05,1.24E-11,1.65E-08,1.03E-07,4.99E-10,1.77E-10,1.96E-08,1.59E-08,"breast cancer, in situ, ductal"
