Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",1.97E-05,0.00057905,3.97E-05,2.63E-05,0.0005579,0.001030808,0.000631848,0.008121924,0.000205744,7.37E-05,1.55E-05,6.44E-05,2.04E-05,1.37E-05,2.09E-06,9.53E-05,4.33E-06,0.000577105,0.023115803,0.000406153,0.000596806,0.000198871,0.463170201,2.52E-05,"breast cancer, na, na"
"breast cancer, in situ, lobular",4.74E-07,1.40E-07,5.68E-06,1.76E-06,2.43E-06,8.66E-05,1.37E-05,1.19E-06,1.15E-05,2.73E-07,3.11E-06,2.35E-07,2.76E-06,5.47E-06,0.999827921,5.42E-05,3.68E-05,0.000323469,2.77E-07,0.000146938,1.32E-09,4.14E-05,9.94E-08,7.56E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",2.18E-08,1.79E-08,5.86E-08,5.22E-08,3.50E-06,0.159358352,1.70E-09,5.26E-08,4.98E-05,2.40E-08,0.000178218,3.54E-06,0.000149958,0.008146638,2.49E-06,1.74E-08,7.83E-09,3.18E-06,3.45E-10,8.56E-08,1.31E-11,3.91E-08,7.50E-10,7.51E-07,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.001040623,4.59E-06,0.000549665,2.45E-05,3.04E-05,1.90E-06,2.26E-06,9.23E-06,3.95E-06,3.95E-05,4.15E-05,7.12E-05,0.999924958,1.02E-05,2.91E-06,3.08E-05,0.000675175,0.000797568,8.91E-06,1.65E-05,0.000381873,3.45E-06,6.38E-06,0.000118457,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",5.94E-06,0.008731552,0.012288262,0.019459082,2.98E-05,2.13E-05,0.000120388,0.000935882,3.58E-06,0.000655821,0.054317888,4.58E-05,7.61E-07,1.28E-07,2.78E-05,5.94E-05,0.000139804,0.001452974,4.36E-06,1.42E-05,0.000139084,1.03E-05,7.33E-05,1.84E-05,"benign, radial scar, na"
"breast cancer, in situ, ductal",1.18E-10,2.74E-08,7.28E-10,1.27E-07,3.90E-08,3.09E-08,4.43E-06,5.24E-09,1.69E-09,5.19E-10,4.12E-09,0.002913056,6.10E-10,0.995952964,1.87E-09,8.24E-08,3.03E-05,1.24E-10,3.57E-10,4.35E-09,2.35E-11,8.64E-10,2.74E-07,4.51E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.97E-11,6.06E-15,4.10E-14,1.07E-11,5.59E-09,6.92E-13,5.75E-09,9.83E-12,1.20E-10,1.51E-10,4.19E-11,4.20E-12,2.65E-14,9.42E-07,2.93E-13,4.00E-08,0.999997318,3.51E-11,1.55E-08,4.71E-09,4.31E-06,5.72E-10,4.30E-11,2.64E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",4.53E-06,6.09E-06,0.999999583,6.63E-06,4.20E-06,2.35E-06,3.07E-06,4.24E-06,6.24E-06,5.65E-07,1.01E-06,7.95E-06,1.60E-06,4.68E-07,3.57E-06,2.84E-06,6.09E-05,8.79E-05,2.55E-06,1.45E-06,2.13E-06,2.20E-06,2.66E-06,2.85E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",2.10E-07,3.83E-08,3.94E-08,3.21E-07,2.60E-05,5.47E-07,5.48E-06,1.11E-05,7.78E-08,3.88E-07,6.28E-06,4.84E-07,1.20E-07,0.986737072,1.25E-07,1.15E-05,1.74E-05,9.52E-09,0.000740406,3.07E-06,0.229747981,4.38E-06,8.94E-06,2.20E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",1.63E-09,6.84E-10,5.28E-07,5.80E-08,4.60E-07,6.31E-07,6.37E-08,4.01E-07,6.36E-08,4.05E-06,9.72E-07,3.09E-05,4.49E-09,7.30E-09,2.27E-08,3.62E-06,0.010455314,3.39E-06,0.02611091,2.26E-07,1.35E-07,4.42E-06,0.998777807,3.15E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",5.89E-06,7.54E-09,0.092146046,1.24E-07,3.40E-06,2.19E-05,1.26E-08,2.09E-07,5.22E-06,1.66E-06,3.03E-06,0.000200661,0.001146935,1.76E-07,2.94E-07,1.56E-06,1.99E-05,2.89E-08,3.53E-06,2.27E-07,2.87E-09,1.76E-07,0.000240363,2.51E-06,"atypical, fibroadenoma, na"
"benign, papilloma, na",1.61E-05,2.85E-06,9.29E-05,2.01E-05,0.000131958,1.73E-05,0.981938243,2.11E-05,0.99001044,2.29E-05,0.000288944,1.24E-05,1.01E-05,3.00E-06,2.26E-05,8.84E-05,5.56E-06,2.03E-05,1.34E-05,4.27E-05,2.51E-05,3.24E-05,6.12E-07,2.12E-05,"benign, papilloma, na"
"breast cancer, in situ, ductal",1.99E-07,1.47E-10,2.06E-09,8.22E-09,4.64E-05,6.44E-11,1.91E-06,1.63E-07,0.020247905,2.93E-08,5.23E-08,6.87E-08,8.54E-11,0.99472779,2.48E-07,3.20E-06,2.45E-07,5.57E-10,6.04E-08,1.94E-06,3.79E-06,9.52E-07,1.98E-05,2.20E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.75E-09,1.25E-11,2.64E-11,4.81E-11,1.75E-07,3.48E-08,6.84E-08,3.41E-09,4.37E-06,3.36E-07,6.50E-07,1.27E-08,1.08E-08,5.98E-08,2.21E-09,8.14E-07,0.996391118,3.34E-07,0.018970186,3.57E-07,1.80E-06,9.56E-08,3.90E-06,2.10E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",6.75E-07,9.96E-08,2.78E-05,1.20E-07,4.47E-07,0.00020261,0.000135267,9.00E-10,0.023946917,0.000283652,1.38E-05,8.09E-06,0.555666566,6.70E-09,1.25E-08,1.55E-06,1.72E-05,4.05E-06,7.96E-06,4.40E-06,1.32E-05,7.96E-09,8.68E-07,6.35E-06,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.85E-07,5.22E-06,0.999874532,1.18E-06,2.90E-06,2.00E-07,2.28E-06,2.24E-06,0.000295677,5.34E-07,2.23E-05,1.02E-07,1.06E-07,7.98E-05,3.99E-09,4.37E-06,2.67E-09,8.17E-07,2.45E-08,5.48E-07,7.56E-09,8.14E-07,4.70E-08,1.95E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.82E-08,1.17E-10,1.14E-07,1.23E-09,1.24E-08,8.65E-06,4.56E-07,9.98E-09,1.30E-06,1.96E-09,1.71E-09,1.41E-08,1.58E-11,2.46E-11,1.17E-14,6.44E-08,0.999997795,2.27E-07,1.50E-07,1.85E-07,4.94E-06,5.86E-09,2.21E-09,5.63E-08,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",1.39E-07,6.44E-08,7.29E-08,1.21E-07,6.91E-08,2.90E-07,9.23E-08,6.52E-06,9.78E-08,1.77E-07,7.60E-08,9.33E-07,3.12E-08,1.20E-12,1.39E-08,1.42E-06,0.453303009,2.73E-05,3.85E-06,1.47E-06,1.38E-07,3.24E-06,0.991388679,4.95E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",9.26E-07,2.53E-08,2.46E-07,1.85E-07,3.08E-06,0.000265367,2.19E-10,3.50E-08,6.44E-08,3.54E-05,7.72E-07,5.32E-07,0.999998808,2.54E-08,1.56E-08,1.22E-07,1.00E-05,1.80E-06,1.19E-07,2.40E-06,1.16E-08,9.81E-10,5.10E-08,5.05E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",3.30E-11,4.06E-14,4.23E-13,3.11E-11,3.36E-09,7.16E-12,8.31E-10,1.07E-10,6.68E-11,1.17E-09,1.93E-12,1.55E-11,2.67E-14,1.92E-09,4.87E-14,2.16E-08,0.999998987,1.47E-10,1.70E-08,8.79E-09,2.65E-06,1.69E-09,1.53E-07,1.57E-08,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",9.53E-07,4.74E-08,0.000115578,2.79E-06,7.90E-06,3.77E-09,1.71E-08,9.51E-08,2.58E-07,0.735153019,1.24E-05,2.45E-07,1.76E-05,5.21E-08,0.000740394,9.52E-07,3.04E-07,2.55E-07,0.000229961,3.68E-07,4.47E-07,8.67E-07,1.33E-09,3.99E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",4.28E-08,4.41E-08,3.84E-07,6.25E-08,9.15E-08,1.81E-07,2.45E-07,4.33E-06,1.83E-07,8.72E-08,2.07E-07,6.31E-07,5.90E-09,4.09E-09,1.42E-07,5.65E-07,8.97E-07,8.45E-07,1.00E-07,5.14E-07,6.99E-09,8.73E-07,1,1.04E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",3.50E-11,1.13E-15,9.47E-14,4.12E-12,1.63E-09,6.92E-13,1.45E-09,2.95E-12,3.97E-10,5.59E-11,6.68E-12,5.25E-12,5.30E-14,3.17E-07,9.27E-14,4.00E-08,0.999997973,8.64E-12,1.81E-09,2.99E-09,7.71E-07,9.13E-11,2.83E-10,1.30E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.69E-08,7.85E-12,1.53E-07,3.28E-09,1.05E-06,1.18E-09,8.23E-06,2.44E-10,5.55E-08,6.49E-10,5.98E-08,6.01E-07,1.00E-09,0.999999881,1.78E-05,1.93E-06,1.30E-08,5.79E-11,8.68E-06,2.42E-07,9.88E-10,2.02E-08,1.05E-09,1.05E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.48E-10,3.58E-15,6.08E-13,3.00E-11,1.46E-08,5.28E-12,3.39E-10,4.32E-10,5.62E-10,1.10E-09,8.47E-11,1.71E-11,3.93E-13,0.0001165,4.27E-12,2.52E-07,0.999998748,7.49E-10,3.31E-08,2.17E-07,5.48E-06,2.03E-09,2.65E-10,5.31E-08,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.80E-12,1.96E-13,8.78E-06,4.27E-11,1.80E-09,2.13E-09,0.000758596,3.61E-13,5.41E-08,3.00E-10,8.45E-08,5.51E-11,3.72E-09,1.08E-05,7.65E-09,1.81E-09,1.33E-08,7.70E-11,5.77E-12,1.66E-06,3.14E-13,2.50E-10,2.71E-06,6.40E-09,"benign, cyst, na"
"atypical, atypical ductal hyperplasia, na",1.59E-05,4.30E-06,7.25E-09,5.57E-08,2.22E-07,0.669660807,1.50E-07,7.40E-10,5.41E-07,1.98E-06,4.72E-08,1.95E-05,2.65E-06,9.69E-11,4.87E-06,3.87E-06,1.43E-06,4.54E-07,1.89E-05,1.18E-06,3.34E-11,1.10E-09,1.32E-07,5.25E-08,"benign, apocrine metaplasia, na"
"breast cancer, na, na",3.01E-07,1.98E-07,1.13E-05,4.08E-07,2.85E-07,3.63E-06,6.31E-07,2.77E-07,8.10E-06,3.38E-07,2.52E-07,1.75E-05,5.22E-08,4.22E-09,3.04E-05,2.13E-06,4.20E-06,8.76E-07,3.65E-06,1.44E-06,5.19E-08,7.56E-06,0.999991119,7.74E-07,"breast cancer, na, na"
"atypical, fibroadenoma, na",3.65E-06,1.08E-05,0.999998033,9.20E-06,7.23E-06,1.66E-07,3.94E-06,0.000312645,3.25E-06,7.34E-07,1.85E-06,5.26E-07,3.58E-07,2.47E-06,5.81E-07,1.50E-06,9.70E-06,1.35E-05,2.41E-07,2.78E-06,3.34E-06,4.82E-06,2.31E-06,1.78E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",6.15E-09,1.31E-11,5.05E-08,6.17E-07,6.87E-07,2.19E-08,3.18E-06,6.11E-08,1.51E-07,3.48E-07,1.38E-09,1.12E-08,4.68E-09,3.74E-09,7.90E-11,9.45E-06,0.99962616,1.91E-08,2.60E-09,4.79E-07,0.330280125,3.19E-07,1.06E-06,2.66E-06,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",6.26E-07,3.24E-06,0.99999994,8.35E-07,8.14E-07,3.01E-08,1.61E-07,5.07E-06,4.96E-07,6.11E-08,3.33E-07,1.14E-07,5.69E-08,5.70E-07,4.80E-08,1.19E-07,5.25E-07,9.52E-07,4.01E-08,7.01E-07,1.67E-07,4.33E-07,3.47E-08,2.65E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.71E-09,1.93E-11,7.75E-08,5.04E-09,8.81E-06,1.22E-09,5.22E-07,2.47E-08,2.05E-08,2.04E-09,3.63E-07,3.48E-08,5.78E-10,0.999998331,7.97E-06,4.88E-06,0.030763272,3.21E-12,1.78E-09,2.32E-06,2.34E-07,8.47E-08,1.46E-07,1.48E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",3.45E-06,0.999779105,0.000851424,1.22E-06,1.59E-05,1.92E-05,1.80E-08,2.79E-06,1.04E-08,7.98E-07,9.86E-07,0.000492152,8.42E-06,2.10E-07,7.38E-05,4.66E-07,3.86E-06,4.58E-05,7.59E-05,7.10E-07,2.96E-09,7.90E-07,6.66E-09,5.94E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",2.94E-09,9.23E-12,4.66E-11,3.58E-10,3.65E-08,4.21E-10,2.90E-08,2.36E-08,1.02E-09,1.20E-08,9.20E-10,9.58E-10,3.37E-11,3.49E-07,1.62E-12,3.27E-07,0.999999702,2.13E-08,1.05E-05,6.71E-07,0.000238458,5.10E-08,1.86E-10,6.66E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.49E-06,1.96E-09,2.65E-08,8.52E-08,3.45E-07,7.25E-06,1.62E-09,2.68E-10,0.000249911,9.21E-07,6.14E-07,2.89E-09,0.998076022,8.55E-07,1.72E-07,4.26E-08,2.84E-09,2.57E-07,9.85E-07,1.78E-07,1.36E-07,2.01E-08,7.30E-10,9.12E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.18E-09,2.78E-11,1.62E-07,2.74E-08,9.20E-07,1.43E-09,5.26E-08,6.70E-10,6.94E-10,1.37E-10,2.11E-07,5.50E-10,8.37E-10,1,2.89E-07,8.40E-07,1.36E-07,3.21E-12,5.35E-11,2.29E-07,2.90E-09,2.25E-08,1.38E-10,2.20E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",8.04E-10,2.39E-11,1.07E-08,1.99E-07,2.82E-09,1.49E-12,1.96E-08,4.25E-09,5.25E-08,6.02E-09,1.57E-09,5.07E-09,1.52E-05,8.70E-05,6.41E-10,3.65E-08,2.50E-11,7.13E-10,6.92E-10,2.85E-08,1.10E-08,6.96E-10,0.89615202,8.55E-09,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.077916108,6.51E-06,3.49E-08,1.84E-05,2.03E-07,1.11E-07,3.35E-08,4.27E-08,1.01E-07,8.10E-07,0.00022418,1.24E-05,0.00156324,0.001971445,1.42E-05,2.71E-06,2.07E-08,5.26E-08,1.63E-09,1.85E-07,3.08E-09,5.35E-08,4.13E-07,8.17E-07,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",1.78E-07,3.45E-06,5.12E-06,4.13E-05,6.30E-06,1.56E-05,0.999899924,0.000733778,7.61E-05,3.00E-06,6.44E-05,5.49E-06,1.07E-06,3.03E-06,2.02E-06,1.77E-05,1.92E-06,2.62E-05,7.30E-07,3.02E-05,8.27E-05,6.41E-05,3.01E-06,5.13E-06,"benign, cyst, na"
"breast cancer, invasive, lobular",9.33E-11,4.38E-06,6.80E-09,3.09E-07,1.90E-06,1.88E-06,3.30E-08,2.24E-06,6.47E-08,4.81E-08,2.10E-06,2.94E-09,5.02E-09,4.31E-12,9.27E-06,2.69E-07,8.79E-07,0.999937713,0.000128512,3.49E-05,9.24E-10,9.10E-05,9.66E-06,6.18E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",6.31E-08,3.19E-08,2.36E-06,4.51E-08,2.09E-07,0.001915267,1.80E-10,3.60E-10,2.61E-09,2.64E-06,4.27E-08,4.18E-08,0.997971177,2.67E-10,1.78E-09,9.86E-09,3.83E-06,1.91E-06,3.16E-08,1.60E-06,4.72E-10,1.94E-09,8.11E-07,6.66E-07,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",4.53E-06,6.09E-06,0.999999583,6.63E-06,4.20E-06,2.35E-06,3.07E-06,4.24E-06,6.24E-06,5.65E-07,1.01E-06,7.95E-06,1.60E-06,4.68E-07,3.57E-06,2.84E-06,6.09E-05,8.79E-05,2.55E-06,1.45E-06,2.13E-06,2.20E-06,2.66E-06,2.85E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.91E-13,1.79E-15,8.21E-15,1.06E-11,9.38E-10,1.59E-12,3.79E-09,2.63E-13,2.05E-11,4.57E-12,1.42E-11,3.23E-12,1.10E-13,0.000144854,1.07E-13,5.88E-09,0.993582308,2.24E-12,3.10E-10,2.67E-09,3.90E-08,1.18E-11,2.70E-11,1.51E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",4.28E-08,4.41E-08,3.84E-07,6.25E-08,9.15E-08,1.81E-07,2.45E-07,4.33E-06,1.83E-07,8.72E-08,2.07E-07,6.31E-07,5.90E-09,4.09E-09,1.42E-07,5.65E-07,8.97E-07,8.45E-07,1.00E-07,5.14E-07,6.99E-09,8.73E-07,1,1.04E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.01E-10,2.29E-14,1.86E-12,1.83E-11,4.92E-09,1.04E-12,2.70E-10,2.35E-10,4.82E-11,2.45E-10,1.89E-11,2.46E-11,1.81E-14,1.82E-08,3.54E-14,4.07E-08,0.99999994,4.28E-10,5.00E-08,1.16E-08,1.22E-07,5.59E-10,4.87E-10,4.33E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.86E-06,3.20E-06,0.99999994,3.48E-06,4.38E-06,1.54E-06,5.53E-06,1.01E-06,4.61E-07,4.24E-07,5.77E-07,9.88E-06,7.78E-06,1.47E-05,3.03E-06,5.40E-06,0.000106104,1.57E-05,8.24E-07,1.09E-05,5.43E-07,2.43E-06,1.46E-07,3.24E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",3.31E-07,1.10E-05,4.26E-05,0.000158745,5.79E-05,1.33E-06,1.52E-05,4.80E-05,1.88E-05,0.998959899,0.000132043,2.04E-05,6.10E-07,2.09E-07,0.000239714,2.05E-05,8.80E-06,1.40E-05,7.85E-06,7.46E-07,2.50E-05,4.62E-06,2.37E-05,1.91E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",0.000490126,5.73E-07,0.000296298,5.58E-07,8.84E-05,4.31E-05,0.000118627,2.12E-05,0.999909997,6.55E-06,2.75E-05,9.57E-05,3.46E-06,4.61E-06,5.36E-05,1.65E-05,7.49E-06,2.07E-05,1.25E-05,3.30E-05,2.86E-06,6.07E-05,1.47E-05,2.92E-05,"benign, papilloma, na"
"atypical, fibroadenoma, na",3.98E-06,2.04E-06,0.999993443,5.51E-06,1.72E-06,5.50E-06,3.71E-07,5.35E-06,2.92E-06,1.23E-06,4.68E-07,1.12E-05,1.29E-06,4.61E-09,3.68E-07,4.02E-06,0.001736507,0.000153925,2.17E-05,1.34E-06,2.91E-05,2.60E-06,0.000179082,3.11E-06,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",1.54E-11,2.38E-05,2.35E-06,3.06E-09,1.17E-06,7.94E-07,2.36E-06,6.45E-07,2.48E-06,1.93E-08,7.41E-08,1.72E-07,3.89E-07,0.094279669,1.81E-07,1.53E-06,0.866523206,0.301909238,1.51E-06,9.04E-07,1.89E-07,1.18E-07,2.32E-08,6.49E-07,"breast cancer, invasive, ductal"
"breast cancer, invasive, ductal",4.94E-07,8.88E-11,2.67E-13,2.19E-13,7.38E-10,3.05E-12,7.99E-10,1.03E-10,6.01E-10,7.84E-11,7.54E-11,5.86E-09,3.23E-09,1.47E-08,7.22E-14,1.80E-08,0.999991953,3.51E-10,7.41E-05,5.15E-08,1.19E-06,2.09E-09,1.10E-10,1.11E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.16E-06,1.95E-06,0.999999523,5.73E-06,2.13E-06,8.13E-06,9.87E-07,1.48E-06,3.38E-06,4.84E-07,1.57E-06,4.70E-06,1.16E-06,3.74E-07,2.22E-06,2.05E-06,1.87E-05,4.68E-05,3.24E-06,7.49E-07,5.81E-06,1.51E-06,1.50E-06,2.04E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",9.23E-08,2.25E-07,8.23E-06,4.97E-08,6.43E-08,0.029073834,1.51E-10,2.96E-10,2.61E-09,5.84E-07,1.32E-08,6.74E-06,0.990482807,1.27E-10,2.65E-07,5.32E-08,1.57E-05,1.27E-06,2.97E-07,4.83E-06,1.08E-10,2.81E-08,6.42E-06,1.55E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",9.29E-10,1.23E-11,2.20E-09,2.83E-10,1.62E-08,1.10E-09,2.07E-08,1.67E-08,6.29E-09,6.30E-08,1.78E-09,1.92E-09,4.58E-10,1.04E-11,6.24E-13,1.04E-07,0.999999881,1.40E-06,6.83E-07,3.30E-07,8.43E-07,2.64E-08,8.91E-10,5.31E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.52E-11,5.79E-11,1.52E-11,2.59E-07,2.59E-07,2.67E-08,1.51E-07,1.55E-11,1.40E-11,5.41E-08,5.48E-08,0.001308523,1.30E-09,0.97776258,3.92E-08,7.04E-07,0.000175967,9.99E-11,8.93E-08,4.10E-08,6.48E-09,1.40E-09,2.07E-07,3.36E-07,"breast cancer, in situ, ductal"
"benign, papilloma, na",2.72E-07,6.52E-08,0.714029133,0.002215957,3.14E-05,1.90E-09,0.000556524,1.51E-05,3.41E-08,8.86E-09,1.63E-06,1.38E-07,1.19E-06,0.006155372,0.004054937,2.49E-06,1.97E-07,3.55E-05,1.04E-09,3.30E-06,3.03E-08,3.18E-06,1.07E-07,7.28E-07,"atypical, fibroadenoma, na"
"atypical, fibroadenoma, na",6.26E-07,3.24E-06,0.99999994,8.35E-07,8.14E-07,3.01E-08,1.61E-07,5.07E-06,4.96E-07,6.11E-08,3.33E-07,1.14E-07,5.69E-08,5.70E-07,4.80E-08,1.19E-07,5.25E-07,9.52E-07,4.01E-08,7.01E-07,1.67E-07,4.33E-07,3.47E-08,2.65E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",2.39E-10,9.38E-12,8.18E-09,1.81E-07,7.55E-07,2.25E-09,6.11E-05,1.50E-10,1.13E-10,2.62E-10,4.24E-08,2.08E-09,1.08E-10,0.999999285,3.25E-07,9.67E-07,1.01E-05,9.31E-13,3.08E-11,1.16E-08,6.52E-09,1.65E-09,8.32E-09,2.42E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.60E-08,3.84E-11,1.52E-06,3.58E-09,6.39E-07,1.57E-08,5.17E-07,1.49E-10,6.93E-09,8.76E-10,1.43E-06,2.49E-09,1.98E-11,0.999996662,1.91E-07,3.93E-06,0.00095733,5.79E-07,1.38E-06,7.90E-07,1.09E-07,1.52E-07,3.96E-08,1.70E-07,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.84E-06,1.48E-05,2.88E-06,8.99E-06,1.55E-05,1.05E-07,5.63E-08,1.94E-05,2.68E-06,0.999462247,3.60E-05,7.28E-07,5.57E-07,6.19E-08,1.75E-05,1.93E-06,1.38E-07,1.60E-07,1.52E-06,5.22E-07,5.25E-06,5.27E-07,1.05E-06,3.04E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",1.38E-09,4.00E-12,1.67E-10,1.59E-08,1.06E-06,1.42E-08,1.08E-05,1.38E-09,1.29E-08,7.71E-10,1.58E-07,1.88E-08,1.22E-09,0.99999994,3.10E-06,2.91E-06,1.85E-05,1.13E-12,1.93E-09,7.61E-08,1.07E-09,7.43E-09,9.28E-10,1.67E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",9.30E-12,1.61E-08,2.56E-07,3.67E-07,1.89E-08,1.16E-06,0.999997735,4.55E-08,5.49E-07,4.33E-09,5.59E-07,4.18E-09,1.56E-09,1.36E-07,5.38E-09,6.59E-08,1.12E-07,3.83E-08,4.16E-09,6.44E-07,2.50E-08,1.89E-07,1.33E-08,1.58E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",8.36E-06,3.00E-08,0.020150088,3.01E-08,1.77E-08,5.77E-08,3.38E-12,4.98E-08,1.25E-08,5.94E-07,1.10E-07,7.51E-11,1.56E-05,3.53E-12,1.67E-09,2.28E-08,0.001624977,0.001159214,3.21E-07,3.06E-06,1.23E-06,2.35E-07,5.86E-08,9.30E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",6.66E-09,5.41E-10,1.21E-08,4.46E-09,2.34E-06,5.09E-08,1.35E-06,3.14E-07,1.25E-08,1.02E-09,2.96E-07,3.77E-08,9.13E-11,0.999999523,4.37E-07,6.78E-06,8.99E-05,3.70E-09,1.91E-06,4.29E-07,4.78E-07,5.60E-08,5.19E-08,4.71E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",2.32E-10,2.53E-08,3.59E-07,1.30E-06,8.13E-08,1.51E-06,0.99999696,5.05E-07,3.37E-06,1.76E-08,3.13E-06,2.50E-08,6.66E-09,1.61E-07,3.38E-08,3.35E-07,1.93E-07,1.91E-07,1.28E-08,1.55E-06,3.48E-07,1.43E-06,1.31E-08,4.30E-07,"benign, cyst, na"
"breast cancer, na, na",1.47E-06,1.27E-06,6.29E-06,2.09E-06,3.09E-06,8.34E-06,4.01E-06,0.001231775,4.22E-06,2.92E-06,2.90E-06,1.89E-05,7.35E-07,2.18E-07,1.28E-06,1.43E-05,1.58E-05,2.34E-05,2.46E-06,6.90E-06,4.18E-06,1.75E-05,0.999991655,2.43E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.51E-11,6.02E-15,1.53E-14,1.53E-12,9.00E-10,1.88E-13,2.49E-08,3.17E-13,1.54E-11,2.00E-12,1.17E-11,3.51E-13,8.79E-15,2.85E-05,1.05E-12,9.44E-09,0.998645544,2.96E-12,2.55E-10,3.03E-09,3.20E-08,3.15E-11,1.17E-10,9.31E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",8.89E-09,0.007792691,1.34E-05,3.86E-05,1.62E-07,4.15E-08,1.07E-05,1.36E-06,3.17E-08,0.000112863,6.36E-08,0.000161822,0.371821374,3.94E-09,1.97E-08,3.27E-07,3.13E-06,0.000214931,1.97E-05,2.25E-06,2.49E-06,5.66E-08,1.73E-07,1.19E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",7.87E-09,2.48E-12,6.76E-10,2.28E-10,2.45E-07,7.23E-12,7.37E-10,9.71E-10,9.40E-10,1.97E-10,4.33E-09,3.96E-09,7.88E-10,0.999979377,2.18E-08,1.53E-07,3.18E-05,1.15E-13,1.48E-08,1.01E-08,7.44E-09,2.42E-09,1.39E-11,4.29E-08,"breast cancer, in situ, ductal"
