Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",2.06E-08,2.31E-08,2.22E-10,2.09E-06,1.22E-07,2.06E-08,1.97E-07,0.000772741,6.95E-09,4.26E-06,5.76E-09,2.29E-09,1.62E-07,6.95E-11,1.59E-06,4.91E-06,7.04E-11,2.27E-08,8.03E-05,2.19E-09,7.06E-06,3.84E-06,0.999533176,9.40E-06,"breast cancer, na, na"
"breast cancer, in situ, lobular",2.80E-08,9.13E-11,0.00066904,6.51E-12,3.68E-05,2.22E-08,1.44E-12,5.88E-06,2.72E-07,1.29E-08,9.14E-06,7.22E-11,1.06E-07,1.57E-06,0.999504864,0.000221033,1.31E-06,0.000550488,1.14E-05,3.85E-06,8.78E-06,0.000150869,2.67E-06,1.59E-05,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",2.39E-05,8.00E-10,3.03E-10,0.006140692,2.91E-05,0.000268093,5.47E-14,4.76E-06,0.000192106,9.40E-08,3.34E-09,4.51E-06,0.000206408,6.92E-06,3.41E-07,1.11E-06,1.04E-12,1.96E-09,7.38E-08,3.27E-08,1.58E-06,9.89E-10,4.05E-05,7.96E-08,"atypical, flat epithelial atypia, na"
"benign, usual ductal hyperplasia, na",0.000216676,4.58E-07,0.000235928,1.77E-08,2.93E-06,1.32E-11,6.23E-07,5.38E-08,2.89E-06,6.08E-08,1.37E-07,6.80E-10,0.999999583,9.54E-15,9.16E-10,1.29E-06,1.12E-06,1.18E-05,1.70E-09,1.81E-07,1.07E-05,6.55E-08,3.97E-08,2.02E-06,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",4.07E-08,5.86E-07,1.80E-08,0.001526798,5.00E-08,7.91E-08,0.013735993,7.38E-06,1.39E-06,3.69E-07,0.033810131,0.000492354,3.95E-14,0.000123666,0.004179026,3.63E-08,2.06E-15,0.000410224,6.75E-10,3.25E-09,8.73E-08,2.36E-05,0.000125463,6.61E-05,"benign, radial scar, na"
"breast cancer, in situ, ductal",2.74E-14,7.04E-09,6.12E-06,4.09E-05,1.24E-07,3.15E-13,1.01E-13,3.19E-10,5.95E-15,2.37E-10,1.01E-12,0.920588791,3.26E-13,0.971230984,7.03E-12,4.91E-08,0.001333934,1.74E-12,7.61E-12,1.05E-10,3.15E-11,3.66E-12,1.02E-11,1.26E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.80E-14,3.70E-19,1.69E-12,1.91E-17,9.58E-09,5.69E-16,1.75E-16,6.30E-13,2.08E-17,3.26E-13,7.04E-16,5.86E-16,1.67E-18,3.71E-15,1.63E-17,7.09E-09,1,2.05E-13,9.09E-10,4.12E-10,2.04E-07,3.16E-11,2.62E-15,7.97E-12,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",9.35E-08,3.27E-08,1,7.20E-09,5.55E-06,9.68E-08,9.38E-08,2.02E-07,6.36E-07,2.10E-08,3.77E-07,3.19E-09,6.59E-11,3.27E-13,7.01E-09,8.20E-07,1.35E-06,1.98E-07,9.06E-09,1.02E-07,1.44E-06,2.82E-07,1.68E-06,1.97E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",4.19E-13,1.80E-11,2.39E-14,1.41E-09,3.45E-06,8.31E-14,2.26E-07,4.33E-08,6.96E-11,2.80E-10,4.30E-06,1.32E-07,2.13E-09,0.999865115,3.92E-10,1.10E-05,2.47E-06,1.61E-09,0.013795613,1.90E-05,0.013923266,1.15E-05,1.13E-07,2.25E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",3.79E-10,1.28E-13,9.29E-14,1.04E-09,3.33E-08,2.13E-08,4.04E-06,9.51E-08,2.97E-13,9.16E-10,1.36E-10,8.30E-09,2.02E-10,1.97E-10,9.83E-11,2.65E-06,2.73E-08,2.34E-10,0.001544022,3.66E-07,9.15E-09,1.85E-05,0.999996066,1.80E-08,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",7.13E-11,3.03E-10,6.07E-05,4.25E-11,1.68E-06,2.33E-05,1.56E-10,1.39E-09,0.034987107,9.19E-10,5.92E-13,6.50E-06,0.002168556,9.41E-13,2.42E-11,3.34E-07,0.565244317,2.90E-07,3.11E-08,8.51E-08,5.73E-10,5.18E-08,0.000225815,4.91E-08,"breast cancer, invasive, ductal"
"benign, papilloma, na",0.000254869,1.68E-06,0.000293052,1.27E-07,3.45E-07,1.31E-06,0.999965429,2.54E-07,0.564082384,2.48E-08,4.06E-06,4.50E-08,7.18E-12,2.70E-08,2.85E-09,2.78E-07,4.54E-10,2.67E-08,3.39E-10,1.28E-06,2.19E-05,5.30E-08,0.001037661,2.62E-05,"benign, cyst, na"
"breast cancer, in situ, ductal",9.70E-10,1.82E-12,2.20E-08,3.74E-10,1.84E-07,6.95E-14,7.26E-09,5.84E-10,0.000296641,1.61E-11,3.53E-07,5.52E-10,4.09E-16,0.99999994,9.41E-13,1.22E-05,2.42E-12,2.28E-11,8.46E-07,2.48E-08,2.03E-11,3.51E-09,4.80E-05,1.06E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.10E-12,6.14E-12,5.37E-15,4.43E-07,3.56E-06,7.30E-10,5.43E-09,2.73E-05,6.13E-05,9.95E-06,4.80E-12,1.30E-09,1.93E-10,1.25E-23,5.16E-11,1.51E-06,0.983222246,6.73E-05,0.180572361,1.10E-06,4.40E-07,1.42E-07,0.001109616,1.11E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.47E-08,3.46E-09,7.95E-08,4.15E-06,9.75E-07,2.72E-06,0.001754579,3.42E-09,0.000247376,5.82E-07,6.46E-09,1.43E-09,0.999991775,4.19E-12,3.53E-10,3.29E-06,7.79E-08,9.71E-09,2.86E-09,8.84E-07,6.29E-09,7.83E-08,3.15E-14,2.14E-05,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",7.09E-09,9.03E-09,1,1.07E-09,4.08E-07,3.99E-10,2.23E-08,1.22E-08,0.004812025,1.78E-07,6.25E-07,2.95E-06,9.38E-06,3.52E-08,1.17E-05,4.14E-07,5.96E-12,9.12E-07,2.28E-13,2.06E-07,7.78E-09,3.05E-08,2.58E-10,1.24E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",4.17E-14,1.75E-13,7.34E-12,3.60E-10,5.25E-06,1.71E-07,1.13E-09,1.99E-10,1.18E-07,2.63E-07,9.80E-10,7.51E-11,6.22E-16,1.21E-17,3.52E-20,1.79E-07,0.99999845,4.22E-09,1.99E-08,7.55E-06,2.07E-07,2.92E-09,1.90E-10,4.69E-07,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",3.56E-08,4.17E-08,1.65E-11,1.59E-07,1.16E-08,1.51E-08,6.41E-06,2.34E-05,1.90E-08,8.39E-09,4.37E-09,2.06E-11,1.60E-10,7.19E-27,5.62E-08,2.15E-06,0.52034235,8.40E-08,3.38E-09,2.86E-09,2.16E-06,2.59E-06,0.675067246,1.11E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",1.91E-12,7.87E-08,1.50E-07,5.14E-05,4.30E-06,1.05E-05,1.10E-10,2.44E-07,8.65E-08,1.16E-06,7.20E-08,1.01E-06,1,2.17E-11,1.48E-10,2.54E-06,1.97E-10,9.30E-07,3.88E-11,8.02E-08,1.84E-09,4.66E-06,2.79E-07,1.63E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",7.93E-14,5.01E-18,4.92E-10,3.81E-16,8.50E-10,1.69E-16,2.64E-12,6.11E-11,1.49E-15,7.85E-12,9.13E-12,4.14E-13,2.93E-19,2.48E-14,1.85E-16,1.62E-08,1,8.34E-10,2.42E-10,2.98E-10,1.11E-08,2.76E-09,1.81E-05,3.42E-10,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",3.51E-06,1.35E-05,0.002982318,9.81E-07,1.99E-05,6.47E-06,5.21E-09,5.68E-07,7.39E-06,0.583804131,0.00011475,5.96E-09,0.000805331,1.24E-13,1.13E-05,5.75E-07,1.61E-08,5.44E-07,5.77E-11,1.78E-06,1.84E-07,2.06E-05,3.15E-08,5.89E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.49E-15,2.79E-17,1.27E-13,1.08E-16,1.49E-09,4.19E-18,4.36E-16,6.64E-15,1.71E-16,5.82E-12,9.58E-14,8.89E-15,1.78E-15,2.21E-15,3.12E-20,3.29E-09,1,2.68E-13,6.08E-11,7.86E-10,2.25E-07,9.05E-12,3.18E-14,6.58E-12,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",8.52E-14,1.39E-12,4.21E-05,2.47E-08,5.49E-08,1.94E-09,8.29E-14,8.65E-10,7.41E-14,3.17E-11,2.74E-06,1.49E-08,6.01E-11,1,1.04E-05,3.83E-05,6.21E-10,8.06E-13,1.67E-07,1.13E-07,7.83E-07,2.90E-08,7.51E-15,5.44E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.37E-17,1.67E-18,9.96E-16,4.62E-14,1.70E-09,1.27E-21,1.38E-14,2.10E-12,5.07E-18,8.67E-13,1.14E-10,3.85E-17,6.16E-17,1.08E-07,8.67E-13,7.55E-07,0.999996006,2.98E-13,1.52E-10,2.33E-08,9.47E-10,1.71E-10,1.82E-14,3.13E-10,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.73E-08,4.51E-14,1.50E-08,6.85E-10,2.94E-10,9.72E-11,9.49E-08,1.46E-14,1.07E-07,4.02E-12,1.32E-08,1.12E-11,4.48E-11,5.22E-10,3.39E-12,8.77E-11,3.33E-09,3.55E-13,1.12E-15,1.43E-10,1.35E-11,6.33E-12,2.07E-07,9.44E-10,"breast cancer, na, na"
"atypical, atypical ductal hyperplasia, na",1.42E-08,7.96E-07,7.18E-06,1.26E-09,2.25E-07,0.974497199,3.36E-11,3.98E-07,0.000372402,6.32E-10,1.29E-07,0.001585531,9.15E-08,2.77E-13,3.31E-05,1.72E-06,0.000191289,1.97E-07,7.11E-08,1.46E-09,1.47E-10,2.34E-06,1.66E-07,5.07E-09,"benign, apocrine metaplasia, na"
"breast cancer, na, na",2.97E-11,4.09E-07,6.28E-08,3.50E-06,1.11E-07,4.00E-08,8.63E-07,3.06E-06,5.11E-08,1.20E-08,1.16E-07,6.17E-11,6.50E-08,9.49E-11,5.26E-09,1.63E-06,1.27E-12,1.32E-07,2.59E-08,1.66E-09,9.75E-07,2.22E-06,0.999992728,6.41E-06,"breast cancer, na, na"
"atypical, fibroadenoma, na",9.46E-08,3.15E-09,1,8.99E-09,2.41E-06,1.07E-09,3.37E-08,4.12E-07,2.89E-07,5.36E-09,3.96E-08,1.66E-10,1.59E-11,1.12E-13,4.33E-09,6.59E-07,2.59E-06,1.98E-08,9.61E-10,2.26E-07,1.79E-06,7.37E-08,3.03E-06,1.38E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",6.04E-09,7.81E-15,0.015139259,1.53E-09,6.23E-07,3.67E-10,3.16E-13,5.43E-10,1.87E-06,2.10E-07,2.17E-08,6.76E-09,5.44E-12,4.64E-19,5.74E-11,4.77E-05,0.003576261,2.43E-09,3.89E-09,1.66E-06,0.987623572,9.64E-06,5.38E-05,6.45E-07,"breast cancer, na, ductal"
"atypical, fibroadenoma, na",1.28E-08,1.29E-09,1,1.07E-09,2.01E-07,1.09E-11,5.61E-11,6.11E-08,6.12E-10,1.21E-09,1.86E-09,6.94E-13,1.31E-11,2.09E-14,6.94E-10,4.18E-08,5.04E-07,5.49E-10,7.95E-11,2.77E-09,1.42E-08,1.80E-08,5.76E-08,7.81E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.54E-15,4.08E-19,1.19E-12,1.95E-09,3.29E-08,1.16E-17,3.08E-16,5.88E-10,1.97E-15,6.63E-12,2.17E-09,2.68E-13,3.35E-14,1,1.25E-09,1.03E-05,3.28E-05,6.43E-13,1.95E-10,5.18E-07,7.15E-09,4.59E-10,2.39E-12,7.19E-07,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",5.53E-07,0.998002172,2.58E-08,1.19E-05,4.70E-05,1.93E-07,1.33E-09,2.53E-09,3.62E-07,1.89E-09,2.74E-10,6.12E-06,0.000216064,3.50E-13,0.141730562,2.26E-06,1.03E-08,2.25E-07,2.00E-05,4.23E-06,7.93E-07,1.79E-07,8.58E-12,7.46E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.16E-13,1.33E-16,1.90E-13,2.91E-12,2.78E-07,2.50E-14,3.64E-10,2.62E-08,3.37E-12,6.61E-11,7.04E-12,2.48E-12,6.67E-14,3.06E-21,3.72E-15,2.08E-06,1,4.62E-10,8.31E-07,7.14E-08,0.0014959,1.85E-08,2.23E-14,2.25E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",5.62E-10,7.20E-11,8.98E-12,2.00E-08,3.39E-08,3.28E-06,1.56E-12,5.72E-12,8.79E-05,3.42E-05,2.59E-12,3.47E-12,0.987484932,9.17E-11,3.08E-09,1.45E-08,1.72E-06,7.56E-11,7.40E-13,1.86E-07,3.83E-10,4.86E-09,1.19E-17,2.98E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",7.02E-16,2.05E-17,2.54E-11,1.64E-11,5.55E-09,2.70E-15,1.30E-17,3.38E-13,2.78E-16,1.88E-12,2.42E-10,3.02E-16,1.03E-15,1,1.47E-12,8.05E-08,2.06E-09,1.36E-14,3.10E-14,2.34E-08,1.77E-09,4.26E-10,4.75E-13,1.46E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",8.40E-18,2.35E-09,2.17E-09,5.68E-08,6.47E-10,4.10E-12,2.53E-15,2.89E-10,1.89E-09,7.38E-11,2.97E-10,7.50E-08,5.02E-08,3.91E-06,2.89E-10,4.21E-10,3.41E-05,9.43E-07,1.57E-15,6.73E-10,5.70E-10,2.73E-09,0.999709606,6.35E-08,"breast cancer, na, na"
"benign, sclerosing adenosis, na",9.20E-09,1.89E-12,3.22E-10,2.85E-09,1.41E-06,7.43E-06,2.52E-08,3.52E-10,1.47E-07,3.36E-10,0.000184275,0.000219429,5.41E-06,0.933753014,7.91E-14,9.55E-10,2.30E-09,2.23E-08,3.48E-16,9.78E-12,3.01E-07,2.38E-10,3.98E-11,1.91E-09,"breast cancer, in situ, ductal"
"benign, cyst, na",5.14E-05,1.23E-06,5.78E-07,8.70E-09,8.70E-07,1.04E-08,0.999999702,1.07E-06,5.18E-06,2.58E-08,1.96E-07,1.20E-10,2.66E-09,8.54E-12,7.05E-09,1.28E-07,4.94E-08,1.39E-07,3.59E-07,1.95E-07,5.68E-06,1.85E-07,0.000923404,9.75E-06,"benign, cyst, na"
"breast cancer, invasive, lobular",2.34E-12,1.21E-09,5.82E-08,2.25E-09,1.76E-07,2.85E-12,6.23E-07,2.24E-09,3.76E-09,4.05E-10,8.52E-09,7.05E-11,7.50E-11,2.67E-26,4.60E-06,6.02E-08,9.43E-09,1,8.32E-07,5.84E-05,3.23E-08,6.76E-05,2.97E-05,6.82E-08,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",5.37E-12,4.94E-07,2.27E-06,1.39E-07,6.36E-05,0.000208315,8.22E-17,8.63E-09,2.80E-10,1.37E-06,3.18E-11,5.83E-11,1,6.01E-18,1.36E-11,1.33E-07,1.28E-08,6.50E-06,4.18E-10,5.30E-09,5.29E-08,5.45E-07,1.59E-07,8.06E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",9.35E-08,3.27E-08,1,7.20E-09,5.55E-06,9.68E-08,9.38E-08,2.02E-07,6.36E-07,2.10E-08,3.77E-07,3.19E-09,6.59E-11,3.27E-13,7.01E-09,8.20E-07,1.35E-06,1.98E-07,9.06E-09,1.02E-07,1.44E-06,2.82E-07,1.68E-06,1.97E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.73E-16,4.07E-20,1.40E-15,1.24E-13,1.45E-10,1.61E-15,2.06E-15,2.18E-13,7.90E-22,7.03E-12,2.16E-13,6.02E-16,3.69E-16,2.78E-09,2.45E-15,8.19E-09,1,4.29E-14,3.38E-12,1.23E-09,1.73E-08,1.49E-12,3.48E-15,2.96E-11,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.15E-10,1.00E-08,2.22E-10,6.88E-07,1.03E-08,3.06E-09,6.00E-10,8.25E-07,2.52E-09,4.82E-09,2.40E-09,1.10E-11,2.48E-10,1.05E-12,1.60E-08,5.21E-07,1.79E-16,1.12E-08,2.82E-08,3.37E-09,8.14E-09,9.77E-07,1,1.87E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",5.67E-17,7.04E-18,3.36E-14,3.85E-15,2.48E-09,3.56E-15,3.37E-14,1.02E-11,3.69E-17,1.13E-10,1.09E-13,1.49E-15,3.01E-15,1.70E-13,5.08E-20,1.80E-08,1,1.69E-10,4.74E-09,5.45E-09,4.92E-09,6.51E-11,3.00E-15,3.56E-10,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.36E-10,1.75E-09,0.99999994,8.48E-11,1.20E-08,5.90E-13,1.11E-06,1.16E-10,1.10E-09,8.51E-11,3.30E-07,3.10E-11,6.92E-11,2.84E-08,4.34E-07,7.83E-08,6.14E-05,2.98E-09,5.68E-07,1.51E-06,1.26E-10,1.12E-07,1.56E-08,1.58E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",1.36E-06,1.06E-05,0.004176086,1.16E-07,1.45E-06,2.82E-06,1.16E-10,1.00E-05,3.21E-06,0.999314845,6.75E-05,4.23E-10,1.15E-07,1.86E-13,0.000397322,3.62E-07,3.92E-11,4.65E-08,5.32E-12,1.01E-09,3.61E-08,5.33E-06,4.37E-07,2.77E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",5.29E-06,3.46E-07,0.000462298,5.65E-09,2.00E-06,1.14E-07,1.24E-09,8.95E-07,0.999992669,1.16E-07,6.63E-07,6.33E-06,1.46E-08,2.03E-08,1.22E-06,4.10E-08,2.10E-12,4.09E-07,1.32E-10,6.57E-07,4.84E-07,3.20E-08,1.14E-05,1.87E-06,"benign, papilloma, na"
"atypical, fibroadenoma, na",1.28E-07,4.99E-09,1,6.65E-09,5.02E-06,7.10E-07,1.96E-07,1.01E-06,2.37E-05,5.72E-08,1.00E-05,3.57E-07,5.69E-12,1.66E-12,2.31E-08,1.60E-06,2.03E-05,6.25E-06,1.11E-06,2.24E-07,9.77E-06,4.40E-06,2.15E-05,6.39E-06,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",5.84E-12,0.022035403,2.53E-10,3.98E-12,3.42E-08,2.69E-10,1.39E-12,1.33E-12,1.52E-11,1.35E-09,1.44E-11,7.89E-09,4.34E-15,0.90288949,1.66E-12,9.54E-09,0.032381505,4.96E-07,4.45E-08,3.45E-09,1.99E-09,1.25E-08,1.57E-11,1.08E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.11E-07,2.97E-15,6.15E-13,1.51E-15,5.35E-08,1.08E-20,4.08E-15,2.50E-09,3.13E-12,2.21E-13,1.34E-13,3.97E-11,4.62E-11,8.13E-20,1.72E-14,2.24E-08,1,5.56E-10,0.000626704,1.57E-05,2.20E-09,1.78E-11,4.18E-08,2.39E-11,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",7.26E-08,7.81E-08,1,5.02E-09,2.06E-06,1.17E-07,4.00E-08,8.32E-08,7.86E-08,1.99E-07,4.62E-06,3.14E-08,1.73E-08,9.67E-14,1.10E-07,1.42E-06,1.89E-07,9.39E-08,1.06E-08,3.96E-08,1.11E-05,6.42E-07,7.04E-09,1.14E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",2.33E-08,1.74E-09,2.54E-12,6.03E-07,4.90E-08,0.511397481,5.26E-10,3.41E-08,1.89E-08,4.98E-06,2.23E-11,5.66E-06,0.999999583,8.40E-19,1.18E-09,1.38E-07,0.002136332,1.92E-10,1.56E-07,1.27E-09,9.54E-08,4.48E-08,3.52E-05,6.95E-09,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",4.61E-13,1.05E-14,6.32E-11,4.53E-13,1.51E-07,8.10E-16,4.80E-11,6.49E-08,4.29E-11,4.81E-09,2.40E-12,2.17E-10,1.73E-14,1.33E-27,1.16E-16,7.19E-07,1,8.08E-06,1.97E-09,7.17E-09,5.14E-08,2.03E-09,2.29E-14,1.06E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",1.37E-12,2.55E-14,2.16E-13,2.97E-07,2.48E-08,0.000224175,9.00E-17,8.58E-10,5.10E-12,1.70E-10,1.91E-10,3.17E-06,6.36E-09,1,1.07E-08,6.66E-07,1.09E-10,2.77E-16,2.65E-10,6.91E-07,8.35E-06,1.71E-09,3.45E-10,1.09E-06,"breast cancer, in situ, ductal"
"benign, papilloma, na",1.61E-09,7.87E-08,5.47E-09,9.36E-07,1.11E-08,1.59E-17,1.72E-05,7.95E-11,1.13E-08,2.54E-12,2.32E-10,2.22E-08,3.32E-13,4.18E-07,1.11E-06,1.59E-08,9.57E-11,1.16E-06,4.73E-10,4.56E-08,7.85E-09,3.67E-09,0.093585037,1.09E-07,"breast cancer, na, na"
"atypical, fibroadenoma, na",1.28E-08,1.29E-09,1,1.07E-09,2.01E-07,1.09E-11,5.61E-11,6.11E-08,6.12E-10,1.21E-09,1.86E-09,6.94E-13,1.31E-11,2.09E-14,6.94E-10,4.18E-08,5.04E-07,5.49E-10,7.95E-11,2.77E-09,1.42E-08,1.80E-08,5.76E-08,7.81E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.57E-18,4.27E-17,7.17E-14,4.08E-13,9.82E-10,5.25E-19,4.58E-16,1.69E-14,2.30E-15,3.32E-12,7.65E-12,1.23E-18,2.01E-14,0.999895751,1.79E-10,1.11E-08,0.000125898,1.19E-13,6.20E-14,6.10E-10,1.91E-08,5.60E-11,5.54E-17,2.75E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.07E-12,1.92E-15,1.21E-11,3.60E-14,3.17E-07,2.96E-12,4.01E-13,1.62E-11,3.11E-07,1.59E-09,1.09E-08,5.06E-11,2.04E-19,1,1.86E-09,3.97E-08,1.09E-08,4.97E-05,8.33E-08,1.64E-09,4.13E-09,5.72E-08,2.08E-11,8.87E-08,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",7.22E-05,6.33E-06,0.00077038,1.65E-07,7.07E-06,4.40E-08,4.38E-11,1.24E-05,1.60E-06,0.999969304,0.000184535,1.85E-09,1.64E-06,1.57E-14,4.86E-08,1.49E-07,2.02E-10,7.20E-07,2.46E-11,1.30E-07,5.77E-07,1.21E-05,6.96E-09,1.18E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",8.43E-12,6.29E-14,2.68E-11,3.52E-08,3.16E-08,4.30E-15,1.30E-12,2.36E-12,7.28E-17,1.77E-14,1.66E-08,1.00E-11,1.66E-13,1,1.03E-09,1.57E-06,8.87E-05,1.35E-13,5.00E-14,2.22E-08,6.16E-07,3.60E-12,7.82E-14,1.58E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",2.58E-08,3.01E-07,4.98E-12,4.18E-12,6.49E-11,1.65E-10,0.999998808,4.57E-11,1.07E-08,1.11E-11,5.36E-09,2.21E-12,1.42E-13,2.09E-12,3.35E-10,1.37E-10,2.01E-12,1.34E-11,1.46E-12,1.24E-09,3.79E-09,1.84E-10,1.81E-08,1.64E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",0.502620339,5.65E-07,0.000152056,1.86E-05,4.53E-09,3.14E-05,2.82E-09,1.59E-08,9.91E-12,9.70E-12,2.24E-08,5.99E-11,1.04E-08,6.78E-18,2.20E-08,2.70E-06,1.75E-08,4.51E-09,1.58E-05,1.13E-09,1.13E-06,1.89E-10,8.50E-09,2.31E-08,"atypical, atypical ductal hyperplasia, na"
"breast cancer, in situ, ductal",4.73E-13,4.85E-18,1.01E-13,7.71E-10,8.78E-09,3.82E-11,1.05E-12,1.59E-09,1.09E-11,1.45E-11,4.00E-10,3.19E-11,1.06E-15,1,1.73E-06,1.73E-06,1.54E-05,3.30E-14,1.64E-07,2.15E-06,9.87E-07,6.56E-09,1.30E-08,2.99E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",8.15E-08,2.92E-08,1.92E-08,2.08E-11,2.23E-09,1.69E-10,0.999999523,1.80E-08,1.30E-08,1.08E-10,2.28E-08,4.27E-13,3.22E-14,7.95E-13,1.62E-09,6.89E-10,8.78E-10,4.85E-10,4.42E-11,5.34E-09,1.79E-08,4.26E-09,1.42E-06,7.56E-07,"benign, cyst, na"
"breast cancer, na, na",1.89E-08,3.78E-08,1.06E-08,4.78E-06,1.31E-07,1.32E-07,2.05E-08,0.000260158,4.78E-08,2.07E-07,1.57E-07,9.61E-09,3.12E-08,2.02E-13,9.21E-08,6.15E-06,1.16E-09,6.75E-07,3.86E-06,3.30E-08,4.85E-06,9.92E-06,0.999998748,3.86E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.78E-14,3.82E-18,1.36E-13,9.50E-15,4.99E-10,1.16E-15,3.03E-16,9.15E-13,3.20E-16,3.36E-11,2.75E-15,1.90E-12,1.92E-15,6.51E-09,9.05E-18,1.31E-09,0.99999994,1.92E-15,4.31E-11,7.71E-09,3.35E-07,1.73E-10,4.13E-16,2.95E-10,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.19E-08,0.001558407,5.87E-06,2.38E-08,8.85E-07,9.91E-09,9.90E-09,4.10E-09,3.00E-13,4.15E-05,1.81E-09,1.88E-07,0.000252195,1.41E-12,1.08E-10,8.56E-08,0.064219534,0.000308872,3.31E-06,8.82E-09,2.14E-12,1.90E-07,2.33E-07,1.98E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",5.12E-12,1.09E-10,1.07E-14,1.82E-09,1.41E-07,9.14E-15,2.45E-11,5.84E-12,2.78E-10,2.79E-12,4.62E-07,1.99E-08,1.13E-14,1,1.62E-12,2.36E-08,8.35E-08,8.14E-12,9.24E-07,7.76E-06,1.05E-10,1.83E-08,3.23E-17,9.42E-08,"breast cancer, in situ, ductal"
