Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",2.04E-07,6.56E-08,1.64E-05,1.53E-09,4.05E-06,0.000247981,3.20E-05,0.000360637,3.73E-06,1.92E-07,9.89E-08,1.51E-05,5.69E-06,4.99E-06,3.49E-08,6.92E-07,2.44E-06,0.003962369,0.50170207,0.000184898,2.35E-05,1.26E-06,0.395657033,0.000387459,"breast cancer, invasive, na"
"breast cancer, in situ, lobular",1.42E-09,3.30E-08,1.31E-08,1.97E-07,1.09E-06,1.84E-06,2.35E-06,1.67E-06,6.25E-07,5.28E-09,6.78E-06,2.95E-08,4.72E-09,7.89E-08,0.999635398,0.000692187,0.000185378,3.71E-05,9.89E-09,1.38E-05,3.45E-15,7.34E-05,4.91E-13,6.58E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",1.79E-06,2.54E-07,1.13E-09,1.01E-07,1.76E-07,0.003653013,2.21E-13,3.75E-10,1.93E-06,7.68E-10,9.02E-06,2.18E-10,6.01E-06,0.001247084,5.84E-05,7.52E-06,5.13E-13,3.87E-10,8.04E-13,6.07E-07,4.12E-13,3.95E-10,6.01E-07,2.24E-08,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000142473,4.81E-07,0.000821962,1.34E-07,3.84E-06,6.03E-07,1.05E-06,0.000479137,1.67E-06,7.47E-07,3.19E-07,3.24E-05,0.999993563,4.22E-08,3.21E-08,1.07E-07,0.000632205,0.000538564,2.80E-08,1.40E-05,1.28E-05,4.32E-08,4.15E-05,6.25E-06,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",7.12E-09,6.26E-05,6.69E-07,0.38925764,2.25E-06,5.92E-06,0.000151366,9.47E-09,8.65E-05,2.24E-05,0.005730021,1.07E-06,1.65E-14,8.90E-10,3.75E-06,7.34E-07,5.81E-05,7.23E-07,1.15E-08,2.57E-06,2.14E-06,5.07E-05,0.000210765,1.65E-08,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",2.16E-11,1.19E-08,3.70E-10,5.72E-09,2.33E-07,1.52E-12,1.16E-11,3.59E-09,9.18E-10,3.49E-11,2.79E-09,0.041709803,6.28E-12,0.991266489,1.53E-09,1.08E-07,1.17E-05,5.51E-12,1.21E-08,2.58E-09,1.06E-10,4.49E-14,6.17E-09,1.79E-08,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.26E-12,1.38E-13,5.25E-14,1.05E-10,8.70E-08,9.01E-15,1.85E-11,2.72E-10,7.49E-10,4.64E-10,2.74E-11,6.74E-12,5.40E-13,1.68E-08,4.19E-16,1.44E-08,0.999999821,1.13E-11,6.14E-10,3.79E-09,9.00E-09,2.19E-11,9.98E-14,2.29E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.00E-06,1.18E-06,0.999998927,8.35E-08,2.91E-06,4.11E-06,3.45E-06,6.41E-05,2.71E-06,5.75E-10,8.63E-07,3.02E-05,2.47E-06,2.25E-08,3.73E-07,3.52E-08,7.38E-05,0.000120191,3.64E-07,4.09E-06,4.32E-06,2.09E-07,1.35E-05,8.45E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.49E-09,7.62E-10,9.00E-07,6.74E-10,8.05E-07,4.47E-06,8.71E-07,9.03E-05,1.22E-06,5.37E-08,3.55E-09,2.58E-06,8.83E-08,0.000143034,1.47E-11,1.20E-08,0.003566745,1.13E-06,0.021809286,7.71E-06,0.957438111,5.49E-07,3.93E-07,1.12E-05,"breast cancer, na, ductal"
"breast cancer, invasive, na",2.25E-08,5.76E-08,6.37E-08,1.05E-09,1.79E-07,1.25E-07,3.97E-08,1.52E-07,8.84E-09,2.06E-08,5.01E-09,9.90E-08,2.24E-10,1.53E-09,3.68E-09,3.95E-07,0.000109572,3.53E-07,0.991554677,2.09E-06,1.90E-08,1.36E-07,0.004788861,5.41E-08,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",4.16E-07,3.17E-10,0.025354948,4.08E-09,8.76E-07,3.82E-12,7.66E-10,1.27E-07,0.000273779,1.15E-08,4.48E-09,4.63E-05,0.373636663,7.16E-10,3.58E-08,2.69E-09,6.05E-07,6.44E-08,1.65E-12,6.09E-08,1.20E-10,2.50E-10,3.56E-05,1.28E-08,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",6.50E-07,9.57E-08,5.41E-05,3.07E-08,6.48E-06,7.49E-05,0.979959428,0.00026623,0.989735186,7.69E-07,9.77E-05,5.20E-06,1.68E-06,2.42E-07,2.56E-06,6.50E-07,5.97E-05,6.46E-05,9.26E-06,4.30E-05,1.73E-05,5.69E-06,2.11E-05,3.70E-05,"benign, papilloma, na"
"breast cancer, in situ, ductal",1.95E-08,3.02E-10,9.26E-09,9.64E-10,3.57E-06,6.95E-09,2.85E-08,1.19E-06,5.91E-05,2.35E-09,4.19E-09,4.81E-09,2.52E-09,0.220313907,2.59E-10,4.14E-08,8.17E-06,5.80E-10,2.50E-08,4.30E-07,0.006827163,8.62E-09,3.32E-07,6.26E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.26E-09,1.36E-09,6.49E-08,4.51E-09,8.89E-07,5.78E-10,4.14E-08,1.93E-07,5.48E-07,2.80E-08,7.41E-09,9.11E-08,1.55E-11,3.07E-09,5.63E-13,2.92E-08,0.999998331,1.81E-07,6.55E-05,1.60E-07,4.34E-06,6.13E-10,1.15E-15,3.48E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.86E-06,8.74E-09,0.000229707,1.77E-08,9.82E-07,7.09E-12,5.26E-06,2.75E-07,1.83E-05,5.80E-06,3.44E-08,8.58E-11,0.999684751,1.58E-13,3.73E-10,8.22E-10,0.000120592,2.18E-05,4.71E-12,7.36E-07,6.32E-09,3.41E-09,4.70E-09,2.71E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",9.54E-07,1.21E-06,0.999984443,2.07E-07,3.25E-06,3.71E-10,8.20E-06,6.35E-08,1.05E-06,7.42E-11,1.82E-05,1.96E-09,7.64E-10,1.76E-06,4.30E-06,1.09E-07,2.15E-08,1.01E-07,2.95E-10,2.52E-07,1.70E-09,1.20E-08,6.30E-06,3.61E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.16E-11,5.40E-12,9.89E-11,4.15E-09,1.46E-06,3.33E-08,8.77E-09,1.43E-08,6.49E-07,9.49E-09,5.82E-10,2.39E-09,6.65E-13,2.86E-12,3.88E-16,7.15E-09,1,5.30E-07,1.55E-08,3.49E-08,4.51E-07,6.67E-10,5.65E-14,4.72E-08,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",3.07E-08,1.09E-08,3.98E-08,2.43E-08,8.70E-07,1.40E-08,8.23E-07,7.39E-05,2.18E-06,1.01E-07,1.54E-08,9.54E-07,1.55E-07,3.07E-10,4.04E-11,3.27E-07,0.997739136,4.87E-07,1.05E-08,6.38E-06,1.43E-07,1.46E-06,0.014641695,1.64E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.13E-07,3.50E-07,2.87E-07,4.73E-07,1.99E-06,1.82E-06,3.49E-10,2.83E-07,2.61E-10,1.19E-05,2.70E-09,4.83E-07,0.99999994,4.48E-09,2.71E-08,1.47E-08,8.39E-07,4.79E-06,1.56E-10,2.48E-07,1.12E-08,1.23E-10,8.42E-10,7.52E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.02E-12,1.83E-13,8.90E-13,1.21E-11,3.16E-08,1.14E-13,8.33E-11,2.31E-09,7.99E-11,1.20E-09,4.78E-12,1.03E-11,2.75E-13,1.04E-13,4.03E-18,1.28E-09,0.999999821,3.55E-08,2.86E-08,2.44E-08,2.70E-08,1.79E-09,7.14E-08,5.38E-09,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.17E-06,9.72E-07,0.000418244,1.86E-05,2.07E-06,3.37E-09,2.41E-09,1.69E-08,4.00E-10,0.931368232,9.47E-07,5.11E-08,4.41E-05,3.12E-08,0.000321694,3.37E-07,4.28E-08,1.42E-08,1.88E-08,2.12E-06,1.91E-09,8.99E-09,7.10E-12,7.18E-08,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",2.26E-07,1.04E-07,1.37E-08,8.41E-09,2.47E-07,1.87E-07,4.58E-08,4.07E-06,1.13E-08,8.15E-09,4.14E-09,4.67E-08,1.10E-07,1.35E-07,3.09E-09,3.20E-07,6.72E-08,6.68E-07,4.47E-08,1.43E-06,1.49E-09,3.56E-07,0.999999821,2.66E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",3.50E-12,1.40E-13,9.93E-14,7.96E-11,5.93E-08,8.95E-15,1.92E-11,1.94E-10,5.03E-10,2.59E-10,2.13E-11,8.49E-12,3.27E-13,7.71E-09,2.60E-16,1.60E-08,0.99999994,6.22E-12,1.13E-09,4.05E-09,4.25E-09,1.47E-11,4.83E-14,2.04E-09,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",2.04E-09,2.22E-10,6.28E-10,1.49E-10,4.32E-07,1.53E-10,3.54E-10,6.57E-09,3.48E-09,9.22E-11,8.95E-09,8.07E-10,1.03E-11,0.999988556,3.79E-06,4.04E-06,2.48E-08,8.55E-14,2.85E-05,5.19E-08,1.25E-08,2.37E-12,5.55E-12,5.10E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.87E-11,5.81E-14,4.92E-14,2.54E-11,4.10E-07,1.32E-14,4.52E-11,6.04E-10,5.21E-10,1.49E-09,5.61E-11,1.33E-12,4.24E-12,1.44E-06,1.26E-14,7.50E-08,0.999986649,4.01E-10,1.60E-09,5.56E-08,9.78E-11,5.10E-12,1.23E-14,1.78E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",9.54E-10,4.10E-10,1.48E-08,1.77E-10,1.60E-08,1.25E-13,1.30E-07,1.09E-13,1.66E-08,5.07E-13,1.42E-08,2.07E-17,1.68E-13,5.88E-06,3.02E-06,3.29E-09,5.20E-16,6.36E-14,4.52E-15,6.68E-08,3.57E-16,4.64E-12,3.68E-07,1.46E-11,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.000575537,1.75E-06,3.75E-14,1.42E-08,1.83E-08,5.11E-05,1.98E-13,3.11E-10,1.00E-09,3.72E-09,1.43E-09,2.11E-09,1.66E-12,5.85E-10,9.51E-07,3.20E-07,1.99E-07,2.35E-11,2.39E-08,4.61E-08,5.04E-16,1.18E-10,3.99E-10,2.91E-10,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",7.62E-07,3.79E-07,2.86E-05,1.10E-07,1.67E-06,1.19E-05,3.75E-06,6.21E-05,2.25E-06,1.61E-07,1.22E-07,2.22E-06,3.30E-06,2.63E-07,2.72E-07,7.55E-07,2.32E-07,6.11E-06,7.08E-07,3.05E-05,2.06E-06,3.52E-05,0.999910891,6.99E-06,"breast cancer, na, na"
"atypical, fibroadenoma, na",1.17E-06,1.11E-06,0.999997258,6.07E-08,2.91E-06,2.77E-06,3.38E-06,0.000138257,2.76E-06,5.40E-10,7.04E-07,1.55E-05,2.06E-06,5.04E-08,4.98E-07,3.60E-08,3.88E-05,7.25E-05,2.13E-07,4.61E-06,6.67E-06,2.96E-07,1.59E-05,1.01E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",7.57E-09,2.57E-10,3.94E-09,1.68E-07,1.11E-06,6.89E-10,1.09E-08,4.03E-07,7.46E-08,2.85E-07,4.12E-09,9.95E-10,2.06E-08,1.24E-06,6.05E-13,6.67E-09,0.145492464,9.87E-09,1.98E-11,7.38E-06,0.849990249,1.44E-06,2.71E-07,5.09E-07,"breast cancer, na, ductal"
"atypical, fibroadenoma, na",4.90E-07,7.99E-07,0.99999994,4.17E-08,7.37E-07,6.66E-08,1.68E-08,1.38E-06,3.59E-08,2.62E-11,1.63E-07,1.98E-07,1.23E-07,3.19E-08,5.19E-07,5.90E-09,5.69E-07,1.12E-06,1.34E-09,6.34E-07,6.29E-08,6.17E-09,2.84E-08,5.11E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",8.29E-11,3.98E-11,1.36E-10,1.38E-08,1.45E-06,3.05E-11,1.15E-09,1.10E-08,1.08E-08,7.20E-10,2.50E-08,1.41E-11,2.89E-11,0.999999046,4.89E-06,3.86E-06,4.40E-09,3.35E-13,2.45E-12,3.12E-07,2.79E-05,1.90E-07,8.32E-09,6.76E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",5.11E-08,0.99994117,7.79E-07,3.12E-09,2.54E-07,3.71E-07,2.97E-08,2.03E-08,3.67E-14,4.61E-09,7.59E-07,3.83E-08,7.72E-10,1.84E-09,2.45E-07,3.36E-08,3.15E-08,2.55E-06,5.40E-07,3.45E-09,6.39E-14,3.93E-11,1.22E-09,2.48E-08,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",4.82E-10,6.14E-12,4.48E-11,4.80E-10,1.41E-06,9.02E-12,4.42E-09,3.03E-08,1.33E-08,2.78E-08,7.85E-10,3.37E-10,4.06E-10,3.42E-08,2.18E-14,2.77E-08,0.999907911,1.36E-07,7.21E-08,1.65E-06,2.42E-07,4.47E-10,2.66E-12,1.74E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.39E-05,9.60E-09,1.94E-06,2.07E-09,2.76E-07,1.61E-06,8.44E-12,1.58E-07,2.47E-05,1.72E-10,8.87E-09,5.17E-11,0.999949753,1.02E-07,5.25E-09,1.47E-08,7.59E-08,2.20E-06,7.66E-09,2.65E-07,1.28E-07,2.02E-10,2.30E-08,6.98E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.30E-11,7.52E-12,6.77E-13,2.14E-08,5.48E-07,5.66E-12,7.00E-12,6.87E-10,1.06E-09,2.80E-11,3.73E-09,1.83E-11,3.16E-11,1,2.99E-06,2.31E-06,6.99E-10,2.82E-15,2.74E-14,3.28E-08,9.10E-06,3.88E-10,3.05E-11,1.08E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",8.20E-08,8.81E-10,3.50E-12,2.82E-09,3.15E-08,1.71E-15,3.13E-13,1.67E-11,3.31E-09,3.51E-11,1.36E-09,9.39E-13,3.15E-05,0.001106758,3.17E-08,3.13E-07,1.64E-12,4.93E-12,4.20E-13,5.91E-09,4.92E-15,4.41E-12,0.996399224,1.21E-10,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.018613648,6.94E-08,3.06E-09,9.62E-08,1.70E-07,6.62E-16,3.95E-12,6.35E-11,6.14E-11,1.35E-09,6.63E-05,1.97E-10,0.000579459,3.31E-07,7.38E-10,3.25E-08,1.22E-08,5.45E-08,1.66E-14,6.01E-08,7.19E-14,5.52E-13,1.91E-07,2.03E-10,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",9.06E-09,8.77E-07,5.72E-06,3.79E-08,2.46E-06,2.69E-05,0.999966204,0.000124148,2.18E-05,4.28E-07,8.75E-06,5.36E-06,1.74E-06,8.25E-08,2.50E-07,1.22E-07,2.99E-05,5.85E-05,2.52E-06,1.10E-05,3.18E-06,8.46E-07,1.94E-05,9.68E-06,"benign, cyst, na"
"breast cancer, invasive, lobular",1.01E-09,2.15E-08,5.10E-10,1.22E-09,1.90E-07,5.90E-08,1.35E-06,2.70E-07,1.15E-09,2.78E-09,1.92E-08,2.51E-10,5.89E-08,1.55E-16,5.37E-07,4.68E-09,1.10E-06,0.999901652,4.15E-05,6.18E-06,4.77E-11,0.000381741,3.74E-06,3.04E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",3.17E-09,4.56E-08,8.59E-07,7.89E-09,1.87E-07,0.001205581,1.40E-12,9.37E-09,1.05E-11,1.01E-07,8.25E-12,6.58E-11,0.914807558,2.29E-10,1.48E-10,4.49E-09,3.57E-07,1.23E-07,4.18E-11,1.06E-07,5.96E-10,1.69E-10,7.48E-08,9.28E-09,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.00E-06,1.18E-06,0.999998927,8.35E-08,2.91E-06,4.11E-06,3.45E-06,6.41E-05,2.71E-06,5.75E-10,8.63E-07,3.02E-05,2.47E-06,2.25E-08,3.73E-07,3.52E-08,7.38E-05,0.000120191,3.64E-07,4.09E-06,4.32E-06,2.09E-07,1.35E-05,8.45E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.48E-14,1.59E-13,1.80E-15,2.97E-09,1.59E-07,8.34E-14,7.29E-12,1.02E-11,1.44E-10,2.99E-10,1.24E-11,2.08E-11,8.04E-13,2.91E-07,3.65E-16,1.57E-08,0.999999821,4.60E-13,9.91E-12,2.49E-09,1.08E-09,1.77E-12,7.17E-15,6.13E-10,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.26E-07,1.04E-07,1.37E-08,8.41E-09,2.47E-07,1.87E-07,4.58E-08,4.07E-06,1.13E-08,8.15E-09,4.14E-09,4.67E-08,1.10E-07,1.35E-07,3.09E-09,3.20E-07,6.72E-08,6.68E-07,4.47E-08,1.43E-06,1.49E-09,3.56E-07,0.999999821,2.66E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",4.18E-13,3.75E-13,7.71E-14,1.80E-10,2.31E-07,4.78E-14,2.24E-12,1.08E-10,3.11E-10,4.26E-11,6.16E-12,9.79E-12,7.29E-13,2.19E-11,3.86E-17,1.09E-08,1,1.44E-09,1.24E-09,2.89E-09,5.43E-11,5.45E-12,1.10E-14,1.80E-09,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.22E-07,8.34E-07,0.999994278,3.86E-08,2.10E-06,2.77E-08,3.58E-07,1.49E-06,4.55E-08,1.86E-10,4.18E-07,9.30E-08,2.29E-07,4.50E-07,7.01E-07,2.74E-08,1.35E-06,7.00E-06,1.61E-07,1.96E-06,9.01E-07,4.39E-08,3.02E-07,2.42E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",1.72E-07,1.47E-06,0.000619698,4.34E-05,7.02E-06,2.07E-06,8.50E-06,6.61E-06,5.38E-07,0.99826926,9.45E-06,1.42E-05,2.73E-06,1.72E-07,2.46E-05,1.38E-06,1.97E-05,3.61E-06,1.26E-07,2.18E-05,7.62E-06,1.96E-06,2.27E-06,8.56E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",5.98E-05,1.63E-08,0.000285865,1.25E-08,2.73E-06,5.01E-05,2.98E-05,0.000180665,0.999821186,9.90E-08,3.72E-06,4.51E-05,6.26E-06,1.26E-08,3.99E-06,8.08E-07,0.000116889,8.60E-05,9.89E-06,2.52E-05,7.78E-07,2.10E-06,2.67E-05,5.15E-06,"benign, papilloma, na"
"atypical, fibroadenoma, na",6.69E-07,7.40E-07,0.999998033,6.87E-08,2.78E-06,2.26E-06,2.20E-06,4.21E-05,3.45E-06,5.42E-10,7.25E-07,1.75E-05,9.91E-07,1.85E-08,2.36E-07,3.41E-08,0.000113233,8.05E-05,3.51E-07,4.27E-06,3.86E-06,2.14E-07,1.29E-05,1.22E-05,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",2.20E-08,0.999477446,1.75E-07,1.67E-10,5.71E-07,2.85E-09,2.91E-06,1.64E-05,1.60E-11,1.53E-10,2.55E-07,1.44E-07,8.71E-09,1.76E-07,8.08E-09,4.41E-08,0.000178565,8.38E-05,2.61E-07,6.63E-10,2.19E-10,2.49E-09,1.08E-06,2.02E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.65E-07,2.42E-11,4.06E-14,2.09E-11,3.82E-08,1.51E-16,4.53E-12,1.63E-09,1.39E-11,9.57E-12,3.17E-11,9.66E-12,1.31E-08,2.93E-10,1.56E-15,1.31E-08,0.999999881,6.88E-11,2.01E-07,4.54E-08,4.34E-10,1.48E-11,1.64E-14,8.07E-10,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",8.22E-07,8.91E-07,0.99999404,8.20E-08,2.44E-06,9.09E-06,2.88E-06,3.03E-05,1.91E-06,6.48E-10,8.60E-07,9.25E-06,1.56E-06,5.31E-08,4.72E-07,3.43E-08,1.42E-05,5.45E-05,4.74E-07,4.59E-06,6.24E-06,1.86E-07,5.61E-06,6.27E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",3.72E-09,8.69E-09,5.29E-07,7.07E-08,2.08E-07,0.007718856,1.58E-12,1.07E-08,1.38E-10,3.35E-07,2.54E-11,1.61E-09,0.85840708,7.93E-11,2.05E-09,9.32E-09,1.45E-06,1.86E-07,3.93E-11,2.80E-07,6.68E-10,6.53E-10,2.30E-08,1.21E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.69E-10,1.90E-12,3.78E-11,2.50E-10,7.95E-07,1.84E-11,6.45E-09,4.62E-08,1.88E-08,2.69E-08,5.51E-10,4.97E-10,4.04E-10,1.19E-11,5.10E-15,1.70E-08,0.999999464,1.08E-05,8.80E-07,3.24E-06,3.52E-08,1.50E-09,1.29E-12,9.72E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",5.29E-12,4.83E-11,2.20E-15,6.19E-07,1.62E-07,1.23E-09,6.91E-12,8.33E-11,8.70E-13,8.20E-10,1.96E-09,9.50E-06,8.14E-10,0.999996126,2.45E-08,1.68E-06,2.71E-07,2.51E-14,1.61E-12,4.43E-08,3.68E-09,3.64E-13,8.60E-11,2.10E-08,"breast cancer, in situ, ductal"
"benign, papilloma, na",9.08E-10,3.95E-08,3.26E-06,6.03E-07,9.59E-07,2.58E-07,0.000958041,1.84E-07,3.64E-05,7.47E-09,5.50E-07,3.65E-07,1.22E-08,8.83E-06,8.54E-06,2.42E-07,5.29E-09,2.65E-06,2.00E-08,1.53E-06,2.54E-08,3.17E-07,0.098555192,8.98E-07,"breast cancer, na, na"
"atypical, fibroadenoma, na",4.90E-07,7.99E-07,0.99999994,4.17E-08,7.37E-07,6.66E-08,1.68E-08,1.38E-06,3.59E-08,2.62E-11,1.63E-07,1.98E-07,1.23E-07,3.19E-08,5.19E-07,5.90E-09,5.69E-07,1.12E-06,1.34E-09,6.34E-07,6.29E-08,6.17E-09,2.84E-08,5.11E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",6.06E-13,3.30E-11,5.39E-14,5.65E-08,1.25E-06,3.20E-11,2.66E-10,2.62E-10,4.98E-10,6.72E-10,2.30E-09,2.86E-10,3.34E-11,1,4.16E-08,2.08E-06,1.46E-07,3.63E-16,3.85E-14,1.68E-08,1.98E-07,1.89E-12,1.16E-10,2.96E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",8.15E-11,3.25E-11,8.25E-10,2.02E-11,9.71E-07,2.19E-10,7.74E-10,1.24E-08,9.78E-09,1.39E-11,1.62E-09,4.36E-11,2.43E-11,0.999858916,5.60E-09,1.15E-06,1.29E-06,5.22E-11,3.79E-06,1.45E-08,2.05E-07,7.24E-12,7.56E-09,2.65E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",6.87E-07,6.05E-06,7.32E-06,1.26E-05,8.18E-06,1.31E-06,1.67E-07,1.25E-07,3.19E-07,0.99996978,4.85E-07,3.19E-07,1.72E-06,2.07E-08,8.03E-06,4.32E-07,2.60E-07,1.80E-08,2.33E-08,3.01E-06,3.55E-07,1.28E-07,5.29E-09,2.36E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",3.88E-13,1.90E-11,2.84E-14,2.13E-08,7.97E-07,3.12E-11,5.24E-11,2.87E-10,7.53E-10,4.00E-10,7.80E-10,7.19E-10,8.07E-11,0.999999702,7.79E-09,1.50E-06,8.43E-06,8.23E-16,8.16E-14,7.39E-09,8.08E-08,9.83E-13,7.90E-12,3.01E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",6.12E-11,2.21E-07,2.90E-10,6.44E-09,4.05E-07,3.40E-08,0.999999881,8.78E-08,2.84E-08,3.20E-08,1.45E-06,3.59E-10,2.27E-08,2.53E-07,2.01E-07,1.42E-08,2.15E-08,4.67E-08,1.15E-09,5.95E-07,3.54E-09,4.78E-09,1.40E-09,1.14E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",2.01E-06,1.11E-07,0.012492052,1.47E-07,1.02E-07,5.83E-07,5.86E-15,4.61E-10,1.44E-12,2.66E-11,4.72E-09,1.96E-11,8.90E-10,9.70E-12,4.13E-10,2.69E-09,7.12E-07,5.67E-07,5.82E-11,2.05E-07,7.93E-11,3.36E-10,8.61E-09,8.74E-10,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.82E-10,9.37E-11,1.25E-10,4.64E-11,3.41E-07,5.04E-10,5.70E-10,5.89E-08,1.28E-08,2.06E-11,1.98E-09,9.32E-10,8.32E-11,0.999956369,2.15E-08,1.48E-06,4.52E-07,9.60E-11,9.83E-07,1.54E-08,2.49E-07,1.20E-11,2.83E-08,3.12E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",6.17E-10,4.60E-07,2.96E-08,9.19E-09,7.80E-07,5.76E-07,0.999998868,4.26E-06,7.29E-07,1.50E-07,3.70E-06,4.39E-08,6.53E-07,1.23E-07,2.20E-07,3.43E-08,8.03E-07,1.79E-06,4.48E-08,2.19E-06,8.12E-08,4.92E-08,1.22E-07,1.15E-06,"benign, cyst, na"
"breast cancer, na, na",1.23E-06,5.12E-07,5.24E-05,3.99E-08,2.18E-06,0.000101731,1.68E-05,0.00087088,4.00E-06,1.90E-07,1.54E-07,3.46E-05,4.52E-05,2.04E-07,3.95E-08,6.26E-07,4.49E-06,0.000136392,1.19E-05,5.28E-05,5.62E-06,9.72E-06,0.999876261,1.60E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",4.45E-14,2.73E-13,9.48E-16,6.30E-09,2.15E-07,3.16E-14,1.22E-11,1.30E-11,2.08E-10,3.25E-10,1.56E-11,2.66E-11,1.61E-13,1.15E-05,1.86E-15,2.05E-08,0.999994576,8.11E-14,3.43E-13,1.24E-09,2.46E-09,2.16E-12,5.45E-14,6.69E-10,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",7.94E-06,0.000209615,1.98E-06,2.55E-06,1.88E-06,2.08E-06,1.72E-07,2.56E-06,2.08E-09,6.12E-08,6.55E-08,0.000223255,0.999894023,2.38E-10,3.86E-09,4.30E-08,2.46E-05,0.013911754,2.77E-08,3.45E-07,2.05E-09,2.87E-10,1.99E-06,1.74E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",1.90E-10,1.32E-12,1.24E-13,5.80E-12,2.53E-07,1.24E-14,9.02E-11,3.52E-11,1.91E-09,6.82E-12,3.61E-10,4.01E-13,9.11E-15,0.944656253,4.24E-11,1.83E-07,0.000699632,6.43E-17,7.61E-09,6.57E-10,8.00E-11,6.75E-14,4.59E-12,1.59E-09,"breast cancer, in situ, ductal"
