Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",5.11E-07,1.68E-07,7.01E-05,1.36E-07,1.24E-05,0.000229055,3.21E-05,0.000683474,2.62E-06,2.02E-06,6.05E-07,2.91E-05,3.07E-05,6.79E-06,5.02E-08,5.23E-06,2.81E-06,0.008099411,0.487464607,0.000193257,5.95E-05,7.49E-06,0.404963315,0.000368779,"breast cancer, invasive, na"
"breast cancer, in situ, lobular",7.62E-07,1.13E-07,2.84E-07,9.80E-07,1.44E-06,2.54E-06,1.15E-05,3.46E-07,7.24E-06,2.01E-07,8.35E-06,5.12E-08,2.78E-09,6.30E-06,0.999761343,0.00057334,0.000232785,1.44E-05,8.28E-08,6.67E-06,1.47E-13,8.38E-05,1.22E-11,4.21E-05,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",3.32E-05,3.60E-07,2.50E-08,1.80E-07,4.76E-07,0.000676781,1.05E-13,3.76E-08,5.23E-06,4.86E-09,1.99E-05,9.97E-09,6.98E-05,0.001509022,1.47E-06,3.74E-07,7.68E-09,6.31E-09,8.86E-12,1.69E-07,2.03E-09,2.76E-09,5.60E-08,2.16E-07,"breast cancer, in situ, ductal"
"benign, usual ductal hyperplasia, na",0.000114986,1.91E-06,0.00070987,1.14E-06,1.31E-05,1.21E-06,2.18E-06,0.000447154,1.73E-06,8.91E-07,1.11E-06,6.05E-05,0.999990523,1.51E-07,1.14E-07,9.75E-07,0.000623275,0.000471463,1.59E-06,1.22E-05,2.48E-05,1.25E-06,8.92E-05,2.06E-05,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",7.66E-08,2.50E-05,2.08E-05,0.938705981,1.10E-05,2.82E-05,0.000134773,1.73E-07,0.001440796,2.63E-05,0.001982053,3.70E-07,1.23E-12,2.83E-08,1.27E-05,3.70E-06,4.21E-06,4.70E-05,6.22E-07,8.20E-05,2.31E-05,8.57E-05,0.005332829,7.86E-08,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",1.54E-08,4.98E-08,5.78E-10,2.61E-08,1.60E-06,8.10E-10,1.88E-08,1.93E-06,1.36E-08,3.74E-09,1.41E-08,0.658897042,2.88E-10,0.987656653,4.72E-09,5.92E-07,0.000273611,1.12E-08,2.25E-06,2.42E-08,1.61E-08,6.99E-12,3.21E-06,2.16E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.06E-09,8.74E-12,8.18E-12,5.59E-10,1.54E-07,1.43E-10,2.07E-09,2.93E-08,2.10E-09,5.55E-09,2.38E-09,1.79E-10,2.59E-11,6.01E-08,4.17E-13,1.01E-07,0.999999762,1.68E-09,5.04E-08,1.31E-08,8.67E-08,1.30E-10,2.43E-11,1.40E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.86E-06,1.38E-06,0.999998987,2.06E-07,3.05E-06,7.75E-06,4.99E-06,6.83E-05,4.53E-06,1.60E-09,1.42E-06,3.33E-05,3.47E-06,4.70E-07,7.57E-07,6.01E-07,6.10E-05,0.000124373,3.99E-07,3.02E-06,6.42E-06,3.47E-07,1.37E-05,1.10E-05,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.50E-08,3.57E-08,2.19E-06,1.33E-08,2.70E-06,3.58E-06,6.20E-06,0.000497266,5.59E-07,9.82E-08,4.95E-07,1.64E-05,9.61E-07,0.000250413,1.07E-11,1.08E-07,0.005415829,2.18E-05,0.015318363,1.18E-05,0.973778069,6.20E-07,2.09E-06,2.70E-06,"breast cancer, na, ductal"
"breast cancer, invasive, na",1.44E-06,1.31E-07,2.74E-07,1.92E-08,9.97E-07,1.48E-07,7.03E-07,4.84E-07,4.29E-09,2.04E-06,3.00E-07,1.96E-07,7.25E-09,2.12E-09,1.44E-08,2.96E-06,0.000117214,1.50E-07,0.990144551,2.77E-07,7.70E-08,1.15E-06,0.007005791,3.81E-07,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",1.39E-07,6.13E-09,0.052592818,3.45E-08,3.04E-07,4.85E-12,2.20E-07,8.24E-08,0.000263266,1.72E-07,2.38E-08,3.47E-05,0.190556943,3.67E-09,1.34E-06,1.00E-07,6.82E-07,8.51E-08,1.60E-10,1.03E-06,8.37E-10,9.02E-09,0.00496974,1.89E-07,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",6.24E-07,6.76E-07,9.72E-05,1.55E-06,1.51E-05,4.73E-05,0.961570263,0.000290714,0.993590474,9.10E-07,0.000113251,1.62E-05,1.46E-06,9.57E-07,9.60E-06,7.72E-06,0.000112129,4.29E-05,2.14E-06,4.61E-05,0.000121584,1.24E-05,3.22E-05,4.27E-05,"benign, papilloma, na"
"breast cancer, in situ, ductal",2.69E-07,2.60E-09,1.93E-08,4.03E-09,4.10E-06,1.15E-07,9.14E-08,2.86E-06,6.66E-05,2.63E-09,1.27E-07,1.90E-08,6.43E-09,0.203406855,5.02E-10,1.56E-07,1.20E-05,1.70E-08,5.54E-08,4.62E-07,0.006965487,8.90E-09,1.40E-06,3.03E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",3.93E-08,5.34E-09,4.15E-08,3.61E-08,1.62E-06,7.58E-08,4.53E-07,1.55E-06,1.16E-07,1.21E-07,3.93E-08,1.14E-07,2.01E-09,1.12E-08,1.57E-11,4.96E-07,0.999998927,4.02E-07,7.68E-05,3.10E-07,2.18E-06,3.23E-09,9.95E-13,5.97E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",6.44E-07,6.20E-08,0.000199646,3.49E-07,2.36E-06,3.20E-10,4.20E-06,2.53E-07,3.55E-06,5.91E-05,1.76E-07,1.46E-09,0.998998523,2.27E-12,2.26E-09,3.71E-08,0.000102139,5.98E-06,2.14E-10,1.44E-06,1.91E-07,2.76E-07,9.54E-08,1.91E-07,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.15E-06,6.86E-07,0.999988377,7.81E-08,2.67E-06,3.89E-09,1.60E-05,7.36E-07,7.12E-06,2.02E-10,1.06E-05,8.91E-09,1.76E-09,3.18E-05,9.42E-06,6.83E-07,7.47E-08,2.42E-07,1.80E-08,3.49E-07,2.54E-08,1.59E-08,1.71E-05,6.28E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.27E-09,8.80E-11,5.63E-10,6.50E-08,5.43E-07,7.67E-06,3.23E-08,8.81E-07,4.03E-07,4.56E-08,4.66E-09,1.22E-08,2.40E-11,3.88E-10,2.46E-13,1.21E-07,0.999999881,6.83E-07,1.57E-07,3.02E-07,8.08E-07,4.68E-10,8.62E-11,7.47E-08,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",3.13E-07,3.66E-08,8.12E-08,2.09E-08,2.41E-06,9.90E-07,8.61E-07,0.000146837,3.69E-06,3.97E-07,5.30E-08,9.26E-07,1.24E-06,6.98E-10,1.71E-10,3.91E-06,0.998753667,9.82E-07,4.78E-08,2.85E-05,5.25E-08,7.40E-07,0.118688196,5.57E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",9.78E-08,5.28E-06,8.24E-07,7.61E-07,6.07E-07,5.07E-05,9.20E-09,4.08E-07,1.48E-09,3.03E-05,4.98E-09,1.53E-06,0.999999404,4.21E-09,1.32E-06,1.93E-07,4.32E-07,3.81E-07,1.12E-06,2.55E-06,4.51E-08,8.06E-08,4.88E-07,1.08E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",4.40E-10,8.36E-12,1.21E-11,8.11E-10,1.78E-07,2.05E-10,3.63E-09,9.98E-08,2.00E-10,2.06E-08,3.16E-09,4.55E-10,2.79E-11,8.46E-11,2.96E-14,4.47E-08,0.999998271,2.18E-07,5.36E-07,2.67E-07,4.80E-08,1.93E-09,6.98E-08,5.96E-08,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",1.12E-05,3.33E-06,0.001141948,3.07E-05,3.95E-06,7.12E-08,4.12E-08,3.35E-08,1.97E-08,0.976757407,1.59E-06,4.96E-08,0.000130352,4.81E-08,0.000425987,8.24E-06,1.20E-07,4.54E-09,2.29E-05,1.33E-06,1.56E-09,4.49E-08,4.04E-09,3.36E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",8.69E-10,1.20E-11,4.81E-12,4.41E-10,1.43E-07,1.84E-10,2.21E-09,2.52E-08,1.23E-09,4.26E-09,2.12E-09,1.85E-10,2.28E-11,2.55E-08,3.33E-13,1.01E-07,0.99999994,1.35E-09,1.56E-07,1.15E-08,5.00E-08,1.23E-10,1.65E-11,1.16E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",3.33E-08,1.27E-09,5.23E-08,4.05E-09,5.69E-07,4.82E-09,1.23E-08,1.66E-08,7.88E-09,5.22E-09,1.93E-08,4.61E-08,1.49E-10,0.999989033,6.82E-06,6.78E-06,2.41E-07,2.71E-11,1.30E-05,6.53E-08,1.74E-07,2.94E-11,3.48E-11,1.37E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",1.86E-10,5.06E-12,1.74E-11,5.24E-10,1.77E-07,6.92E-11,2.34E-09,7.82E-08,2.97E-10,2.88E-09,2.34E-10,6.56E-10,2.12E-10,8.57E-07,2.75E-12,5.51E-08,0.999995947,1.59E-07,5.22E-08,3.44E-07,2.00E-09,4.25E-11,3.27E-12,5.81E-07,"breast cancer, invasive, ductal"
"breast cancer, na, na",5.95E-09,1.94E-09,2.34E-06,5.61E-09,2.89E-09,1.01E-12,1.64E-07,3.74E-12,1.42E-08,5.41E-11,2.39E-09,3.72E-15,4.18E-12,1.83E-07,1.48E-08,3.08E-09,2.58E-12,1.10E-12,1.86E-15,7.14E-08,1.02E-12,1.05E-11,1.44E-07,1.45E-10,"atypical, fibroadenoma, na"
"atypical, atypical ductal hyperplasia, na",0.025014514,4.48E-06,4.72E-11,7.18E-07,1.45E-07,0.001138439,3.69E-11,1.69E-10,2.02E-08,8.94E-08,1.14E-08,1.35E-08,1.38E-11,1.16E-07,0.000191321,3.42E-06,3.14E-06,4.93E-12,1.00E-06,1.97E-08,5.22E-13,2.12E-09,5.52E-10,5.60E-07,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",1.92E-06,1.92E-06,2.34E-05,3.00E-07,1.65E-06,1.22E-05,2.92E-06,3.00E-05,5.24E-06,4.58E-07,7.97E-07,2.76E-06,4.47E-06,1.82E-07,1.05E-07,4.54E-06,5.19E-07,5.21E-06,1.57E-06,1.52E-05,9.89E-07,3.73E-05,0.999924541,1.03E-05,"breast cancer, na, na"
"atypical, fibroadenoma, na",3.20E-06,1.38E-06,0.999997854,1.62E-07,3.09E-06,5.21E-06,4.56E-06,0.000139281,4.83E-06,1.49E-09,1.37E-06,1.67E-05,2.60E-06,8.28E-07,6.38E-07,5.62E-07,3.32E-05,8.66E-05,2.66E-07,4.11E-06,9.53E-06,4.27E-07,1.71E-05,1.03E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",3.17E-08,4.96E-09,4.29E-09,1.27E-07,2.33E-06,4.29E-09,8.29E-09,2.46E-07,3.37E-07,5.86E-08,3.06E-07,3.15E-10,1.37E-08,7.92E-07,2.92E-12,6.50E-08,0.063520327,4.98E-08,2.67E-11,9.67E-06,0.184558585,1.98E-07,2.85E-06,1.69E-07,"breast cancer, na, ductal"
"atypical, fibroadenoma, na",1.31E-06,7.55E-07,0.99999994,4.47E-08,5.46E-07,2.14E-07,4.89E-08,1.89E-06,9.92E-08,9.54E-11,2.27E-07,2.40E-07,1.05E-07,4.39E-07,4.23E-07,8.48E-08,6.96E-07,1.40E-06,5.24E-09,5.21E-07,1.67E-07,1.14E-08,4.80E-08,5.48E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.71E-09,2.63E-09,6.12E-09,4.21E-09,1.24E-06,2.73E-09,3.34E-08,5.11E-08,8.46E-08,1.28E-10,4.81E-08,1.91E-10,1.20E-09,0.999998569,3.30E-06,3.60E-06,2.55E-08,5.15E-10,8.17E-10,1.20E-06,9.33E-05,2.15E-07,1.34E-07,2.36E-05,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",7.43E-07,0.999937117,9.67E-06,9.50E-08,5.60E-07,2.29E-07,4.01E-06,5.67E-07,2.91E-10,4.59E-07,9.36E-07,7.53E-07,1.27E-08,1.63E-08,1.43E-07,1.67E-07,9.25E-08,3.43E-06,3.80E-07,4.97E-08,6.70E-09,8.56E-07,2.56E-08,2.67E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",3.83E-09,3.87E-11,5.36E-10,7.02E-09,1.24E-06,5.09E-09,1.65E-08,9.71E-07,7.73E-09,5.78E-08,4.12E-09,7.36E-09,5.28E-09,1.17E-07,1.57E-12,8.85E-08,0.999919176,4.04E-06,1.62E-06,4.93E-06,1.94E-06,2.91E-09,3.55E-10,2.72E-06,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.85E-05,1.29E-07,2.85E-06,7.27E-07,2.30E-06,1.12E-05,1.54E-10,1.30E-06,9.81E-05,1.77E-08,4.34E-07,7.46E-09,0.999769151,5.09E-07,2.78E-07,1.57E-07,1.62E-06,2.57E-06,5.51E-08,1.73E-06,1.18E-06,2.01E-08,3.31E-07,3.55E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",8.26E-10,2.14E-10,9.23E-10,3.68E-09,7.92E-07,2.50E-10,7.79E-10,2.21E-09,1.50E-08,1.79E-11,8.16E-09,2.04E-10,6.82E-10,1,6.62E-06,2.04E-06,5.51E-09,1.48E-11,1.22E-10,1.15E-07,3.84E-06,4.51E-10,3.19E-10,4.77E-06,"breast cancer, in situ, ductal"
"breast cancer, na, na",1.23E-06,4.43E-09,7.79E-09,2.84E-07,7.72E-08,6.69E-14,1.12E-11,3.24E-10,1.36E-08,7.67E-09,3.68E-09,8.72E-11,2.21E-05,0.000728639,2.63E-08,5.37E-07,6.49E-11,1.09E-09,3.49E-12,1.65E-07,5.74E-11,1.72E-10,0.998028576,1.13E-08,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.006315023,1.12E-06,5.91E-09,2.34E-07,6.17E-07,1.93E-13,5.21E-12,3.58E-09,3.18E-09,7.04E-09,0.000988992,4.74E-09,0.001534457,4.14E-06,2.39E-08,6.90E-08,2.55E-08,3.32E-09,8.74E-14,5.30E-07,3.93E-10,4.30E-10,2.10E-06,5.67E-09,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",4.98E-09,2.67E-06,2.13E-05,4.99E-07,3.39E-06,2.73E-05,0.999976099,0.000104448,2.98E-05,3.42E-07,9.78E-06,1.51E-05,2.45E-06,2.33E-07,4.03E-07,2.06E-06,2.62E-05,5.03E-05,6.09E-06,2.69E-06,4.10E-06,2.80E-06,1.81E-05,8.62E-06,"benign, cyst, na"
"breast cancer, invasive, lobular",1.42E-09,1.49E-07,3.60E-08,1.83E-07,8.68E-07,4.71E-07,1.56E-06,3.72E-06,2.06E-09,1.17E-08,4.25E-07,2.93E-08,9.76E-08,2.20E-11,3.52E-06,3.12E-08,8.25E-06,0.999823213,3.08E-05,7.90E-06,3.18E-09,0.000404284,4.99E-06,1.25E-06,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",1.23E-08,1.33E-07,1.06E-06,8.64E-08,1.14E-07,0.000285526,9.84E-11,3.70E-08,8.32E-11,1.34E-06,2.88E-10,3.48E-10,0.978713453,1.52E-09,1.02E-09,2.77E-08,9.74E-07,5.15E-08,9.27E-10,7.63E-07,1.49E-08,2.36E-09,6.70E-07,2.76E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",2.86E-06,1.38E-06,0.999998987,2.06E-07,3.05E-06,7.75E-06,4.99E-06,6.83E-05,4.53E-06,1.60E-09,1.42E-06,3.33E-05,3.47E-06,4.70E-07,7.57E-07,6.01E-07,6.10E-05,0.000124373,3.99E-07,3.02E-06,6.42E-06,3.47E-07,1.37E-05,1.10E-05,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",2.14E-10,9.06E-12,1.49E-12,3.24E-09,1.19E-07,4.90E-10,1.99E-09,7.55E-09,3.31E-10,5.24E-09,1.29E-09,2.26E-10,5.84E-12,2.64E-07,3.42E-13,9.49E-08,0.999999166,5.94E-10,3.66E-08,1.66E-08,6.14E-08,2.42E-11,9.14E-12,9.34E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.03E-07,1.65E-07,7.20E-08,3.33E-08,2.06E-07,3.66E-07,5.46E-08,3.73E-06,1.24E-07,3.83E-08,2.41E-08,1.17E-07,1.53E-07,6.78E-08,9.41E-10,8.09E-07,1.66E-07,9.31E-07,5.40E-08,1.58E-06,2.82E-09,3.99E-07,0.999999821,4.25E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",4.40E-10,6.87E-12,3.30E-12,6.61E-10,3.91E-07,2.29E-10,9.15E-10,2.92E-08,3.13E-10,4.53E-09,5.62E-10,7.14E-10,1.23E-10,8.99E-10,1.77E-13,8.24E-08,1,7.13E-08,4.78E-07,4.82E-08,8.52E-10,7.56E-11,1.88E-11,2.93E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.07E-06,8.76E-07,0.999994516,6.48E-08,8.89E-07,9.54E-08,7.58E-07,3.24E-06,5.03E-08,5.49E-10,7.84E-07,2.21E-07,9.07E-07,2.11E-06,8.58E-07,3.27E-07,2.87E-06,9.80E-06,4.53E-07,1.02E-06,1.41E-06,1.26E-07,3.88E-07,2.28E-06,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",7.45E-07,1.02E-05,0.000618479,0.000106488,3.34E-05,3.41E-05,1.39E-05,9.14E-06,2.20E-06,0.998041868,1.01E-05,1.11E-05,6.51E-06,8.10E-07,3.71E-05,3.43E-05,5.09E-06,6.06E-06,2.62E-05,2.08E-05,1.96E-07,8.11E-07,1.08E-05,1.43E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",6.64E-05,1.27E-07,0.000288724,1.03E-06,6.70E-06,4.05E-05,5.21E-05,0.000165669,0.999803722,5.26E-07,1.12E-05,0.000100477,6.85E-06,2.74E-07,1.97E-05,3.65E-06,0.000112897,3.43E-05,9.98E-07,2.03E-05,1.56E-05,2.36E-06,3.79E-05,3.10E-05,"benign, papilloma, na"
"atypical, fibroadenoma, na",2.37E-06,6.72E-07,0.999997973,1.52E-07,2.63E-06,5.39E-06,2.88E-06,4.84E-05,5.58E-06,1.73E-09,1.17E-06,2.12E-05,1.89E-06,2.20E-07,3.38E-07,5.21E-07,0.000138157,8.75E-05,4.90E-07,3.41E-06,6.56E-06,3.15E-07,1.85E-05,1.49E-05,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",3.67E-07,0.999405682,1.44E-06,1.43E-08,3.23E-06,6.30E-09,5.06E-05,2.14E-05,3.53E-09,1.88E-07,3.37E-07,2.14E-06,9.57E-08,6.08E-06,2.08E-08,9.03E-07,0.000111013,0.000214065,1.22E-06,1.35E-08,5.83E-07,1.43E-06,8.46E-07,4.54E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",3.44E-06,2.14E-10,3.46E-12,6.60E-10,1.67E-07,2.12E-11,6.39E-10,5.62E-08,3.46E-10,7.23E-10,8.52E-10,8.30E-09,4.47E-06,1.04E-09,1.02E-12,2.03E-08,0.999999642,3.36E-09,2.37E-05,1.19E-08,1.44E-08,6.63E-10,1.92E-11,1.31E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.20E-06,1.08E-06,0.999996245,2.24E-07,2.92E-06,1.32E-05,4.12E-06,3.52E-05,3.37E-06,1.86E-09,1.89E-06,9.64E-06,2.77E-06,6.79E-07,8.24E-07,5.35E-07,1.30E-05,5.90E-05,5.84E-07,3.68E-06,1.25E-05,3.97E-07,6.70E-06,7.86E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",2.00E-08,5.51E-08,1.02E-06,5.05E-07,2.08E-07,0.00211837,6.78E-11,6.24E-08,5.24E-10,5.40E-06,8.20E-10,4.18E-09,0.913325012,1.12E-09,1.74E-08,5.24E-08,2.03E-06,4.21E-08,1.96E-09,1.86E-06,1.24E-08,5.18E-09,2.32E-07,4.31E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",2.34E-09,1.34E-11,4.82E-10,6.65E-09,8.82E-07,8.64E-09,1.59E-08,7.97E-07,6.21E-09,5.54E-08,3.30E-09,7.56E-09,6.19E-09,3.33E-10,9.67E-13,8.58E-08,0.999999046,2.66E-05,9.66E-06,6.00E-06,3.11E-07,4.16E-09,3.39E-10,1.45E-06,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",5.45E-10,3.16E-09,1.71E-11,1.43E-08,1.90E-07,8.52E-08,4.14E-10,4.38E-09,2.68E-12,3.78E-09,4.93E-08,9.58E-06,1.42E-10,0.999992788,1.53E-07,1.24E-06,1.96E-07,2.04E-11,9.91E-10,5.81E-07,1.05E-07,1.19E-12,1.86E-11,5.42E-08,"breast cancer, in situ, ductal"
"benign, papilloma, na",7.13E-10,4.40E-08,9.92E-06,5.22E-06,8.34E-07,2.08E-06,0.000818738,3.48E-07,0.000190099,1.94E-08,1.15E-06,1.79E-06,5.52E-08,1.48E-05,6.07E-06,1.00E-06,1.72E-07,2.48E-05,8.85E-09,1.84E-06,5.76E-08,5.05E-08,0.074290745,3.07E-07,"breast cancer, na, na"
"atypical, fibroadenoma, na",1.31E-06,7.55E-07,0.99999994,4.47E-08,5.46E-07,2.14E-07,4.89E-08,1.89E-06,9.92E-08,9.54E-11,2.27E-07,2.40E-07,1.05E-07,4.39E-07,4.23E-07,8.48E-08,6.96E-07,1.40E-06,5.24E-09,5.21E-07,1.67E-07,1.14E-08,4.80E-08,5.48E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.45E-10,6.62E-10,9.74E-10,7.30E-08,4.16E-07,3.52E-10,1.24E-08,5.80E-10,2.76E-08,1.18E-09,1.86E-08,1.08E-09,2.67E-11,0.99999994,8.46E-07,4.96E-06,4.60E-08,4.16E-12,2.10E-11,1.58E-07,2.57E-07,2.08E-12,5.50E-10,3.29E-07,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",2.05E-09,1.40E-10,6.76E-08,5.11E-10,1.59E-06,6.71E-09,1.59E-08,2.17E-07,1.70E-08,1.26E-10,2.25E-08,1.59E-09,6.07E-10,0.99993211,6.93E-08,1.89E-06,5.12E-06,4.41E-08,7.15E-07,7.79E-08,7.80E-07,5.66E-11,2.91E-08,1.35E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",3.67E-06,2.42E-05,8.32E-06,3.04E-05,1.54E-05,7.28E-06,7.87E-07,3.49E-07,2.62E-06,0.999954283,1.32E-06,1.94E-07,3.67E-06,7.52E-08,1.66E-05,2.01E-05,2.88E-07,3.79E-08,6.37E-06,3.18E-06,7.05E-09,1.24E-07,7.33E-07,1.91E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",2.84E-10,1.49E-10,4.03E-10,3.42E-08,4.52E-07,3.36E-10,1.28E-08,2.46E-09,1.72E-08,2.21E-09,8.78E-09,2.93E-09,2.07E-10,0.999999881,3.52E-07,5.42E-06,1.55E-06,1.47E-11,1.60E-10,8.38E-08,2.26E-07,1.85E-12,1.84E-10,4.08E-07,"breast cancer, in situ, ductal"
"benign, cyst, na",1.43E-11,6.43E-07,5.27E-08,1.21E-07,2.58E-07,1.10E-07,0.999999702,1.61E-07,1.67E-07,6.97E-08,2.10E-06,1.05E-08,1.76E-07,2.15E-08,1.84E-07,2.00E-07,2.38E-07,2.62E-07,2.71E-08,8.87E-08,9.64E-09,1.08E-07,9.87E-09,1.06E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",1.29E-05,1.71E-07,0.049854454,2.43E-07,1.04E-07,7.37E-06,5.41E-13,3.47E-09,7.08E-12,8.38E-10,8.19E-08,1.45E-11,1.41E-08,1.77E-09,4.05E-10,9.98E-09,7.68E-07,8.25E-08,3.01E-09,2.53E-07,6.04E-08,4.58E-09,1.76E-08,1.18E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.71E-09,4.09E-10,9.62E-09,6.41E-10,6.00E-07,1.57E-08,1.66E-08,8.88E-07,1.76E-08,4.99E-10,9.64E-09,3.81E-08,4.45E-10,0.999967456,4.35E-08,2.07E-06,4.21E-06,5.23E-08,9.73E-07,6.59E-08,1.10E-06,9.93E-11,8.11E-08,3.15E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",1.98E-10,8.75E-07,5.77E-07,1.69E-07,6.62E-07,8.48E-07,0.999998391,3.55E-06,1.93E-06,1.76E-07,4.11E-06,2.77E-07,1.40E-06,3.96E-08,2.42E-07,4.94E-07,1.37E-06,3.33E-06,3.53E-07,5.27E-07,1.21E-07,5.17E-07,3.02E-07,8.05E-07,"benign, cyst, na"
"breast cancer, na, na",1.55E-06,1.71E-06,5.46E-05,2.37E-07,4.00E-06,8.67E-05,1.18E-05,0.000666844,8.47E-06,4.62E-07,1.14E-06,3.33E-05,4.39E-05,4.64E-07,1.70E-08,4.40E-06,5.16E-06,0.00013019,9.74E-06,3.95E-05,6.45E-06,1.36E-05,0.999896705,1.53E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.14E-10,2.42E-11,2.96E-12,2.44E-09,1.03E-07,1.04E-10,1.83E-09,2.87E-09,1.34E-10,3.65E-09,9.15E-10,2.07E-10,2.12E-12,6.29E-06,5.02E-13,5.16E-08,0.999958813,1.54E-10,9.04E-10,1.95E-08,7.69E-08,1.06E-11,1.59E-11,8.36E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",4.21E-06,0.000190639,5.17E-06,5.87E-06,1.36E-06,1.46E-05,2.25E-06,3.83E-05,2.64E-08,2.69E-06,1.02E-07,0.005526618,0.999767244,9.59E-11,1.42E-09,9.20E-08,4.18E-05,0.004022994,4.88E-06,2.92E-07,1.04E-06,1.10E-07,3.39E-05,8.15E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",2.00E-09,4.01E-11,1.48E-11,2.90E-11,8.54E-08,2.88E-12,2.27E-09,2.23E-10,7.01E-09,1.88E-09,9.36E-10,2.17E-11,1.49E-12,0.699422479,1.43E-09,3.28E-07,0.002389135,2.72E-13,4.41E-08,2.46E-09,6.95E-10,4.19E-12,6.34E-10,3.58E-08,"breast cancer, in situ, ductal"
