Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",1.22E-07,8.13E-08,0.000108581,8.77E-09,2.22E-05,0.00034721,4.08E-05,0.002266496,1.96E-06,3.25E-07,2.66E-07,3.61E-05,2.27E-05,5.36E-07,7.57E-07,1.71E-06,1.38E-06,0.001325655,0.000489572,0.00014739,0.000232387,6.79E-05,0.925528705,0.001943808,"breast cancer, na, na"
"breast cancer, in situ, lobular",4.43E-10,4.03E-07,5.01E-07,1.02E-06,1.57E-06,2.16E-05,7.94E-07,8.41E-05,1.19E-05,1.43E-08,8.83E-06,5.36E-05,2.63E-08,7.32E-05,0.995943606,0.004946803,2.16E-05,0.001598964,9.01E-10,2.79E-05,4.21E-11,0.00038468,5.24E-10,0.000116655,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",3.49E-07,4.08E-07,1.59E-09,2.67E-07,7.05E-07,0.036861889,5.21E-14,4.54E-09,1.09E-06,1.32E-08,1.22E-06,3.52E-10,3.02E-07,0.001341481,2.02E-05,1.11E-06,1.76E-10,1.45E-09,2.42E-10,4.41E-06,4.39E-12,1.26E-09,3.18E-09,1.01E-08,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000309216,2.70E-06,0.002878243,5.21E-07,2.35E-05,1.64E-06,1.07E-06,0.001661318,2.04E-05,4.65E-07,1.74E-05,3.48E-05,0.999988973,2.04E-09,2.72E-07,1.23E-07,0.003026767,0.002639632,8.69E-08,2.64E-06,0.000346446,6.39E-07,5.89E-05,4.77E-05,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",3.64E-06,0.000126502,7.21E-05,0.681497991,5.78E-07,5.98E-07,0.000200628,4.98E-05,1.61E-05,6.11E-05,0.161885291,0.000101601,9.84E-15,7.92E-11,0.000645284,5.11E-06,8.00E-05,0.00038973,6.25E-11,8.43E-07,1.06E-06,0.000617161,0.010080105,8.05E-08,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",1.95E-13,1.83E-10,9.28E-11,1.20E-10,1.32E-06,5.82E-15,1.12E-09,2.89E-08,9.42E-14,3.25E-12,1.71E-10,0.002706603,1.33E-12,0.999991834,2.36E-12,1.27E-06,4.07E-06,1.38E-13,4.15E-09,5.77E-08,4.50E-10,4.30E-14,1.41E-08,6.30E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",8.18E-13,1.93E-15,4.80E-13,4.39E-11,7.41E-08,2.17E-13,2.67E-11,1.14E-10,6.49E-14,1.01E-09,3.06E-11,2.30E-12,2.40E-14,2.14E-09,1.53E-19,1.42E-08,0.999999821,5.62E-09,1.59E-08,8.65E-08,2.56E-09,1.06E-12,3.77E-12,6.53E-11,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.56E-05,2.52E-06,0.999999881,7.78E-08,4.78E-07,1.72E-08,4.03E-06,7.90E-05,8.79E-07,1.49E-09,1.37E-06,3.88E-06,2.24E-09,3.64E-08,9.39E-07,5.82E-08,0.000217778,0.000342461,1.42E-07,2.72E-06,1.56E-06,3.44E-07,1.50E-05,6.00E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",4.55E-09,2.99E-11,2.26E-08,3.08E-10,5.32E-06,1.14E-07,1.62E-07,1.15E-05,8.55E-10,4.25E-09,4.38E-09,8.11E-08,8.22E-10,0.982745528,5.28E-10,1.26E-06,0.000168265,1.65E-09,2.32E-06,7.02E-06,0.012587991,5.57E-08,7.09E-06,5.75E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",1.21E-07,1.66E-09,1.03E-06,1.57E-09,2.00E-06,0.000126158,7.11E-08,3.19E-06,1.37E-08,5.21E-07,7.83E-09,8.00E-05,6.97E-08,2.33E-09,9.58E-10,7.70E-06,0.008309868,4.54E-05,0.983430445,2.29E-05,2.37E-08,8.15E-08,0.510403693,4.69E-06,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",1.10E-05,2.16E-09,0.000689555,1.05E-07,1.77E-06,4.23E-11,2.98E-08,4.02E-06,0.003627516,1.24E-07,3.41E-07,1.16E-05,0.99978286,1.23E-10,7.36E-06,1.97E-08,1.76E-07,2.42E-07,3.51E-12,7.14E-06,1.51E-08,3.60E-10,4.49E-06,1.92E-08,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",9.92E-06,4.16E-07,0.000226067,4.27E-07,5.25E-06,2.41E-05,0.999383092,0.000168033,0.91493243,2.86E-06,0.001194084,1.24E-06,1.49E-07,1.32E-08,1.31E-05,4.42E-07,0.000330469,5.20E-05,1.15E-08,1.62E-05,1.11E-05,5.57E-06,2.70E-05,2.15E-05,"benign, cyst, na"
"breast cancer, in situ, ductal",2.80E-09,4.89E-11,9.01E-10,1.26E-10,1.81E-05,2.83E-09,1.64E-08,1.19E-06,8.34E-09,1.00E-10,2.21E-09,8.70E-10,2.76E-11,0.998320758,1.92E-09,1.22E-06,2.98E-06,2.85E-10,2.03E-08,1.03E-06,4.92E-05,5.85E-09,5.30E-06,2.68E-05,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.87E-08,1.04E-10,4.72E-08,1.97E-08,2.57E-06,3.39E-08,1.32E-07,6.90E-07,7.90E-09,1.86E-06,1.13E-08,2.89E-07,1.35E-09,1.43E-09,1.46E-14,4.73E-08,0.999992669,6.60E-07,1.80E-06,1.66E-06,1.65E-05,1.02E-09,1.06E-10,1.22E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.22E-06,3.08E-07,4.66E-05,5.47E-07,5.59E-06,1.14E-09,2.99E-07,2.79E-05,0.000472363,1.48E-05,5.01E-07,1.10E-08,0.999768317,2.13E-13,3.01E-07,1.45E-08,6.54E-05,0.000236445,3.35E-12,9.57E-06,5.50E-08,3.89E-08,3.59E-07,8.02E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",4.04E-06,2.86E-06,0.999982476,5.31E-08,3.95E-07,1.03E-10,1.25E-05,2.05E-06,1.41E-07,3.07E-10,2.42E-05,2.58E-10,3.98E-13,3.80E-06,1.64E-06,8.05E-08,1.72E-07,2.15E-06,5.23E-10,2.05E-06,6.00E-09,2.78E-08,5.72E-06,1.30E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",8.18E-11,3.96E-13,2.04E-09,1.03E-08,2.69E-06,3.49E-07,2.50E-07,1.58E-07,5.12E-08,5.30E-07,2.34E-09,4.09E-10,1.55E-11,4.59E-11,2.21E-16,6.79E-09,0.999985576,2.76E-06,2.45E-09,4.84E-06,6.13E-05,3.04E-09,5.78E-10,6.53E-08,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",8.97E-08,1.38E-07,2.66E-06,3.82E-08,2.40E-06,2.30E-06,8.67E-06,0.000466009,5.23E-07,3.07E-07,1.23E-07,1.97E-06,6.27E-07,9.14E-10,2.83E-09,9.21E-07,0.009963617,9.52E-05,5.19E-07,9.64E-06,9.69E-05,1.57E-05,0.986495733,1.48E-05,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",2.48E-06,3.16E-06,1.57E-06,9.69E-07,7.40E-06,7.78E-05,1.54E-12,2.38E-06,1.72E-08,2.59E-06,2.25E-07,1.81E-07,0.999999821,1.00E-09,5.18E-08,4.21E-08,1.21E-06,2.80E-06,2.03E-08,5.23E-06,1.14E-08,1.33E-09,1.39E-08,2.66E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.28E-13,1.50E-14,6.27E-13,2.04E-11,6.40E-07,3.35E-12,8.04E-11,2.79E-09,3.68E-14,5.95E-09,8.32E-12,1.70E-12,3.08E-13,1.20E-11,5.97E-20,6.52E-09,0.999999344,1.28E-06,3.15E-07,2.00E-07,3.20E-08,5.20E-11,1.66E-08,3.90E-09,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",7.86E-06,2.11E-06,2.49E-05,9.68E-06,3.39E-06,2.19E-09,7.85E-12,4.37E-08,2.23E-10,0.768858433,5.87E-06,1.12E-08,0.000595329,6.75E-08,0.000149914,5.33E-06,2.28E-07,1.01E-07,1.63E-07,1.46E-05,3.99E-13,1.37E-09,8.60E-12,6.46E-09,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",1.12E-07,1.38E-07,1.67E-06,3.82E-08,3.46E-07,1.46E-06,7.46E-07,7.49E-05,8.18E-09,4.08E-08,1.65E-08,4.13E-07,2.69E-07,2.74E-09,9.06E-10,1.38E-06,8.88E-06,6.12E-06,5.68E-07,3.72E-06,7.67E-07,5.15E-07,0.999998271,5.84E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",1.82E-13,1.02E-15,3.73E-13,1.58E-11,5.40E-08,5.21E-13,3.19E-11,4.27E-11,2.70E-14,7.72E-10,2.29E-11,1.33E-12,8.47E-15,6.07E-10,6.94E-21,1.21E-08,1,2.86E-09,3.94E-08,6.85E-08,1.97E-10,1.62E-13,2.22E-12,3.30E-11,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",9.41E-10,1.58E-12,4.50E-09,1.23E-11,5.82E-07,6.38E-09,7.98E-11,1.25E-09,8.94E-12,4.35E-11,1.95E-09,2.31E-08,1.10E-12,0.99985683,5.73E-10,2.99E-05,9.37E-06,8.09E-13,0.000599861,7.02E-06,8.98E-11,1.55E-12,1.76E-08,1.62E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",5.96E-14,9.37E-16,2.66E-13,2.12E-11,9.76E-07,7.04E-13,1.79E-10,2.71E-10,3.97E-14,1.07E-09,3.40E-11,2.68E-13,4.70E-14,1.30E-07,7.50E-19,5.70E-08,0.999998987,1.76E-08,4.19E-09,8.22E-07,2.52E-10,1.48E-12,3.31E-13,1.85E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",2.69E-09,2.38E-13,3.31E-08,1.47E-10,1.43E-08,2.19E-14,3.53E-09,3.21E-13,6.14E-12,7.92E-14,1.55E-10,2.45E-19,1.30E-12,0.001586232,2.36E-10,5.64E-09,1.42E-12,8.06E-15,9.71E-16,2.34E-06,6.89E-15,1.66E-14,2.23E-08,1.89E-14,"breast cancer, in situ, ductal"
"atypical, atypical ductal hyperplasia, na",0.000995964,4.28E-08,2.66E-10,2.25E-08,3.02E-09,0.000689782,1.42E-16,8.85E-12,8.36E-11,2.84E-10,1.12E-11,2.67E-09,9.89E-14,2.34E-09,6.55E-09,9.44E-08,2.28E-06,1.18E-10,9.40E-07,5.02E-08,3.95E-15,6.53E-13,1.33E-08,5.68E-13,"atypical, atypical ductal hyperplasia, na"
"breast cancer, na, na",1.62E-06,1.02E-06,8.40E-05,9.25E-08,8.05E-07,0.000153331,9.97E-06,0.000249583,1.82E-06,1.57E-07,3.25E-07,1.32E-05,5.21E-06,4.20E-09,2.44E-06,2.08E-06,3.13E-06,0.000135902,2.10E-05,2.31E-05,4.16E-05,0.000214234,0.999429166,2.00E-05,"breast cancer, na, na"
"atypical, fibroadenoma, na",2.64E-06,1.76E-06,0.999998748,5.11E-08,1.14E-06,1.58E-09,4.48E-06,0.000195043,1.97E-07,1.58E-09,6.32E-07,2.74E-07,5.02E-10,7.09E-07,6.53E-07,6.43E-08,3.38E-05,9.28E-05,5.92E-09,4.34E-06,3.28E-06,4.83E-07,2.18E-05,8.52E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",4.71E-08,8.35E-11,3.88E-07,1.35E-07,1.88E-06,5.89E-07,8.06E-07,3.57E-06,6.51E-08,9.51E-07,3.49E-08,1.14E-07,6.38E-09,8.70E-09,5.35E-12,1.41E-07,0.994889498,2.05E-06,9.73E-08,1.97E-05,0.02763664,7.97E-07,2.53E-07,5.84E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.37E-06,2.54E-06,0.999999642,4.74E-08,8.39E-07,1.03E-09,2.58E-06,0.00011523,1.17E-07,1.18E-09,6.39E-07,1.80E-07,3.34E-10,7.56E-07,5.89E-07,4.78E-08,2.44E-05,5.15E-05,3.46E-09,3.63E-06,1.41E-06,2.62E-07,5.90E-06,5.19E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.68E-11,2.90E-12,1.14E-10,8.30E-11,2.08E-06,4.75E-10,2.38E-08,1.31E-07,2.81E-12,1.31E-11,2.26E-09,4.23E-11,4.51E-14,0.999999821,4.55E-09,8.58E-06,2.56E-06,1.86E-12,1.18E-09,2.79E-06,3.36E-05,1.83E-08,7.64E-09,5.15E-06,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",2.64E-06,0.998476088,4.10E-05,1.54E-09,6.31E-07,6.56E-06,2.49E-08,2.31E-06,9.69E-14,4.43E-08,3.73E-07,1.95E-06,2.05E-09,3.64E-08,4.18E-06,5.89E-07,3.59E-06,7.31E-06,8.19E-07,3.28E-07,1.05E-14,1.63E-08,6.84E-10,2.57E-07,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.41E-09,2.12E-12,1.43E-09,7.55E-10,4.14E-06,5.13E-09,1.29E-08,1.07E-07,1.45E-10,5.28E-07,1.17E-09,1.44E-08,3.56E-09,2.64E-09,1.13E-15,3.26E-08,0.99989748,1.67E-06,7.62E-05,3.29E-06,1.22E-06,2.07E-10,2.31E-10,2.17E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.59E-05,2.52E-07,2.93E-05,3.82E-07,4.15E-06,3.64E-06,1.53E-11,1.63E-06,1.20E-05,1.77E-07,1.76E-07,4.48E-09,0.999991596,6.49E-09,2.90E-08,7.49E-09,2.34E-07,7.92E-06,4.17E-07,1.99E-06,8.16E-06,7.96E-09,1.18E-06,4.78E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",3.02E-11,2.89E-13,9.03E-12,1.85E-08,2.36E-07,1.25E-10,9.10E-12,8.91E-09,1.14E-13,4.02E-13,2.07E-10,7.97E-12,1.53E-13,1,6.25E-07,4.61E-06,5.48E-09,3.30E-14,1.03E-14,6.41E-07,0.000192358,3.96E-09,2.56E-12,2.08E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",4.21E-08,8.62E-11,2.81E-10,1.96E-08,8.73E-07,3.30E-16,1.57E-12,5.79E-09,3.21E-10,6.38E-10,8.31E-10,2.54E-14,5.91E-05,0.000222557,2.49E-11,4.13E-07,5.07E-10,1.13E-11,3.69E-12,7.51E-07,2.49E-10,1.46E-12,0.994516373,4.35E-11,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.001302366,2.38E-06,1.09E-05,1.02E-06,8.73E-07,3.26E-15,1.03E-12,9.38E-08,4.42E-10,1.10E-07,0.000535723,8.11E-08,0.000219742,1.18E-08,1.32E-09,3.34E-09,3.14E-05,5.89E-07,1.09E-10,2.47E-07,1.64E-09,1.64E-10,5.41E-11,1.16E-10,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",6.00E-07,1.85E-06,9.63E-05,1.28E-07,7.38E-06,8.85E-05,0.99967885,0.001642916,8.14E-05,1.41E-06,3.80E-05,4.60E-06,3.47E-06,5.89E-08,1.12E-06,4.90E-07,0.000214167,0.000221931,2.31E-08,1.59E-05,1.80E-05,1.06E-05,0.000197039,0.000143482,"benign, cyst, na"
"breast cancer, invasive, lobular",5.30E-10,1.67E-08,6.82E-07,2.03E-09,3.06E-06,2.30E-07,1.04E-07,1.33E-05,1.70E-08,1.44E-08,2.77E-08,8.14E-08,2.37E-06,2.36E-14,1.92E-06,3.54E-07,9.37E-05,0.99954015,0.001032589,7.61E-05,1.59E-11,4.13E-05,3.21E-05,1.37E-05,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",3.84E-08,8.74E-08,2.66E-06,1.87E-07,1.33E-06,0.00632866,6.13E-13,1.77E-07,4.52E-11,1.74E-06,6.64E-09,5.44E-11,0.972459733,5.34E-11,1.19E-10,2.34E-08,7.97E-06,1.00E-06,9.64E-09,2.25E-06,5.23E-09,1.11E-09,1.40E-06,1.96E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.56E-05,2.52E-06,0.999999881,7.78E-08,4.78E-07,1.72E-08,4.03E-06,7.90E-05,8.79E-07,1.49E-09,1.37E-06,3.88E-06,2.24E-09,3.64E-08,9.39E-07,5.82E-08,0.000217778,0.000342461,1.42E-07,2.72E-06,1.56E-06,3.44E-07,1.50E-05,6.00E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.39E-16,4.04E-16,1.17E-14,1.23E-08,1.75E-08,1.13E-11,8.98E-13,2.11E-12,2.16E-15,4.14E-10,6.59E-12,1.74E-12,3.73E-15,3.20E-07,3.78E-20,1.69E-08,0.999997377,1.31E-11,4.15E-12,2.04E-08,9.63E-11,3.48E-14,1.25E-14,7.92E-12,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.12E-07,1.38E-07,1.67E-06,3.82E-08,3.46E-07,1.46E-06,7.46E-07,7.49E-05,8.18E-09,4.08E-08,1.65E-08,4.13E-07,2.69E-07,2.74E-09,9.06E-10,1.38E-06,8.88E-06,6.12E-06,5.68E-07,3.72E-06,7.67E-07,5.15E-07,0.999998271,5.84E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",3.20E-15,8.64E-16,2.79E-13,1.34E-10,8.54E-08,1.41E-12,5.89E-13,5.73E-11,1.54E-14,1.30E-09,1.36E-12,2.68E-13,6.24E-14,2.15E-12,3.30E-22,2.99E-09,1,1.62E-07,5.56E-09,6.10E-08,1.58E-10,2.38E-13,4.55E-12,4.65E-11,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.46E-07,1.19E-06,0.999852121,6.85E-08,1.98E-07,2.31E-09,7.49E-07,2.62E-06,1.54E-10,1.83E-10,3.29E-07,2.43E-08,7.39E-11,5.09E-06,1.29E-06,9.23E-08,6.81E-06,8.15E-06,6.40E-09,2.50E-06,1.30E-07,2.28E-07,1.31E-07,8.20E-07,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",3.65E-06,1.13E-05,0.000994754,7.95E-05,7.06E-06,1.24E-06,1.04E-06,0.000294783,1.80E-06,0.995710254,8.26E-05,9.87E-05,3.34E-06,3.08E-09,0.000139051,1.18E-05,0.000209806,6.50E-05,5.64E-08,2.32E-05,2.76E-07,1.39E-05,1.41E-05,1.30E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",0.000324953,1.17E-07,0.005321401,3.51E-08,9.69E-06,0.000259945,0.000541221,0.00130137,0.99958837,8.29E-06,3.82E-05,0.000383657,0.000788412,1.92E-10,5.24E-05,6.10E-07,0.00264437,0.002158693,2.33E-06,2.59E-05,1.50E-05,4.29E-06,0.000853211,0.000131888,"benign, papilloma, na"
"atypical, fibroadenoma, na",9.45E-06,7.07E-07,0.999999762,5.44E-08,5.70E-07,8.19E-09,2.09E-06,3.76E-05,9.93E-07,1.87E-09,8.19E-07,2.22E-06,7.20E-10,2.75E-08,1.04E-07,5.27E-08,0.0010089,9.82E-05,3.07E-07,2.14E-06,2.67E-06,1.37E-07,4.87E-05,5.13E-06,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",6.74E-08,0.987904549,3.61E-07,2.44E-10,1.24E-05,1.22E-10,8.73E-06,0.000428533,3.02E-12,2.34E-10,2.48E-07,1.37E-08,1.79E-09,6.05E-06,1.03E-08,1.52E-07,0.00117119,0.000275507,3.05E-08,1.49E-07,3.84E-08,1.24E-05,2.79E-05,5.97E-05,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",8.17E-06,1.12E-11,8.49E-13,4.16E-11,2.60E-07,6.95E-14,2.07E-12,3.44E-11,2.24E-15,5.75E-10,5.93E-12,1.15E-11,1.28E-09,7.49E-11,1.24E-18,3.06E-09,0.999978065,3.36E-09,0.007649855,1.37E-07,1.28E-09,2.62E-13,8.66E-11,3.90E-12,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",5.23E-06,6.95E-07,0.999998689,8.26E-08,3.02E-07,3.63E-08,1.66E-06,1.42E-05,1.20E-07,7.15E-10,1.53E-06,2.87E-07,6.06E-10,6.14E-07,3.11E-06,6.52E-08,5.13E-06,5.08E-05,6.19E-08,4.36E-06,1.15E-06,4.05E-07,2.01E-06,2.35E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",3.61E-08,3.01E-08,1.47E-06,9.99E-07,1.41E-06,0.002321752,1.07E-12,2.66E-07,4.88E-10,7.44E-06,1.91E-08,6.87E-10,0.995207608,9.88E-12,1.42E-09,4.79E-08,1.74E-05,2.51E-06,4.20E-09,4.18E-06,3.02E-09,1.80E-09,4.70E-07,2.03E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",1.30E-10,2.11E-13,1.43E-09,1.04E-09,2.91E-06,5.06E-09,1.35E-08,1.94E-07,5.00E-10,1.17E-06,1.14E-09,3.12E-09,9.86E-09,1.69E-12,2.15E-16,1.33E-08,0.999991119,0.000142121,2.97E-06,5.81E-06,6.09E-07,7.02E-10,1.20E-09,1.41E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.27E-13,2.73E-13,1.33E-12,6.55E-07,4.41E-09,2.06E-09,1.11E-14,4.78E-11,5.42E-17,1.74E-12,4.94E-12,5.37E-06,2.88E-14,0.999999404,3.21E-11,3.42E-06,2.31E-06,9.83E-16,5.08E-12,2.35E-08,1.85E-09,2.34E-14,7.68E-12,6.65E-10,"breast cancer, in situ, ductal"
"benign, papilloma, na",3.62E-08,7.38E-08,7.85E-06,1.32E-07,4.32E-06,2.10E-08,0.000229311,0.000134776,0.000221587,2.91E-08,3.43E-07,1.07E-06,1.03E-09,2.76E-06,9.92E-05,2.95E-06,8.91E-07,0.000141958,1.14E-08,9.39E-06,2.16E-06,1.97E-05,0.148648873,2.86E-05,"breast cancer, na, na"
"atypical, fibroadenoma, na",2.37E-06,2.54E-06,0.999999642,4.74E-08,8.39E-07,1.03E-09,2.58E-06,0.00011523,1.17E-07,1.18E-09,6.39E-07,1.80E-07,3.34E-10,7.56E-07,5.89E-07,4.78E-08,2.44E-05,5.15E-05,3.46E-09,3.63E-06,1.41E-06,2.62E-07,5.90E-06,5.19E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",3.34E-13,2.58E-12,1.25E-12,2.19E-07,1.28E-07,6.00E-10,1.22E-11,1.22E-09,1.55E-14,3.20E-12,1.66E-10,3.16E-11,2.04E-15,1,6.85E-09,1.39E-05,3.12E-07,1.04E-15,1.89E-15,3.56E-08,3.31E-07,3.93E-11,1.29E-10,1.07E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",1.61E-11,5.42E-13,2.10E-09,4.37E-12,1.57E-06,7.98E-10,1.69E-09,3.02E-08,3.92E-12,2.36E-12,4.01E-10,3.06E-10,6.98E-13,0.999701381,1.13E-10,4.16E-06,8.79E-05,6.19E-09,1.85E-05,6.06E-07,8.81E-08,3.23E-10,7.40E-08,4.86E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",3.19E-06,1.31E-05,3.16E-06,4.85E-05,1.39E-05,1.93E-07,4.10E-08,3.03E-05,3.78E-07,0.999895692,2.16E-05,6.36E-07,5.56E-07,1.31E-08,4.83E-05,3.84E-06,1.44E-06,1.66E-07,1.24E-09,3.80E-05,7.80E-09,6.97E-07,1.59E-07,4.66E-07,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",2.38E-13,4.14E-13,8.38E-13,1.29E-07,8.52E-08,2.89E-10,7.10E-12,6.35E-10,2.40E-14,2.22E-12,5.79E-11,6.39E-11,3.29E-15,0.99999994,7.59E-10,4.96E-06,1.13E-05,1.56E-15,1.06E-15,1.89E-08,1.45E-07,6.42E-12,7.02E-13,8.83E-09,"breast cancer, in situ, ductal"
"benign, cyst, na",8.26E-09,2.40E-07,3.36E-07,5.55E-08,3.50E-06,1.33E-06,0.999998033,1.48E-05,6.19E-07,4.35E-07,5.80E-06,1.27E-08,1.47E-07,1.63E-07,1.02E-07,1.38E-07,4.79E-06,3.35E-06,7.27E-10,8.94E-06,4.40E-08,1.84E-07,4.47E-07,3.47E-06,"benign, cyst, na"
"atypical, fibroadenoma, na",3.81E-06,8.09E-08,0.819246352,1.65E-07,1.64E-07,1.36E-09,3.49E-13,2.80E-08,1.46E-12,8.94E-11,2.01E-08,2.21E-13,1.99E-08,2.02E-09,9.70E-10,5.48E-09,1.74E-05,9.41E-06,5.33E-11,2.07E-07,1.81E-09,9.53E-10,6.04E-09,6.45E-10,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",5.89E-11,8.84E-12,1.23E-09,3.68E-11,2.63E-06,7.28E-10,2.89E-09,3.56E-07,9.06E-12,8.96E-12,6.66E-10,1.21E-09,1.56E-12,0.999934196,9.73E-10,4.87E-06,1.41E-05,6.55E-10,2.02E-07,6.52E-07,3.31E-06,2.05E-09,2.46E-07,7.02E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",1.33E-07,1.18E-06,1.26E-05,7.54E-08,5.24E-06,1.65E-05,0.999975502,0.000435458,1.04E-05,1.58E-06,2.24E-05,7.61E-07,3.96E-06,6.40E-08,4.62E-07,2.95E-07,5.93E-05,6.31E-05,5.80E-09,1.44E-05,1.95E-06,2.50E-06,1.70E-05,4.22E-05,"benign, cyst, na"
"breast cancer, na, na",9.97E-07,5.14E-07,5.27E-05,6.32E-08,2.30E-06,5.53E-05,2.30E-05,0.002003592,8.46E-07,3.81E-07,2.32E-07,2.15E-05,2.16E-05,1.67E-08,5.08E-08,1.53E-06,4.13E-05,0.000124925,3.81E-06,1.89E-05,0.000163639,2.00E-05,0.999352336,3.96E-05,"breast cancer, na, na"
"breast cancer, invasive, ductal",3.15E-15,1.45E-15,7.72E-15,6.42E-09,2.70E-08,9.55E-13,6.52E-13,6.03E-12,8.51E-16,2.56E-10,1.82E-12,1.14E-12,4.05E-16,2.46E-06,9.15E-20,4.40E-08,0.999994516,4.77E-12,9.74E-13,2.12E-08,2.12E-10,3.44E-14,9.27E-13,3.93E-12,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",3.43E-05,2.86E-05,0.000312855,4.05E-07,1.13E-05,1.04E-08,4.47E-09,0.000113378,9.35E-07,7.05E-07,1.65E-06,0.000131607,0.999955893,2.18E-10,3.48E-09,1.44E-08,0.000299901,0.000758752,4.60E-07,6.54E-07,1.51E-07,2.05E-09,9.91E-07,4.21E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",7.76E-13,2.70E-15,7.32E-14,1.05E-11,1.01E-06,4.51E-13,2.38E-10,4.42E-12,3.64E-13,1.70E-11,3.00E-11,4.36E-13,4.61E-19,0.997197807,1.60E-14,4.59E-06,0.016736465,7.36E-16,3.58E-09,9.94E-07,8.27E-12,4.30E-14,9.80E-10,1.41E-10,"breast cancer, in situ, ductal"
