Single Label  Derived,"atypical, atypical ductal hyperplasia, na","atypical, atypical lobular hyperplasia, na","atypical, fibroadenoma, na","atypical, flat epithelial atypia, na","atypical, phyllodes, na","benign, apocrine metaplasia, na","benign, cyst, na","benign, mastitis, na","benign, papilloma, na","benign, pseudoangiomatous stromal hyperplasia, na","benign, radial scar, na"," benign, sclerosing adenosis, na","benign, usual ductal hyperplasia, na","breast cancer, in situ, ductal","breast cancer, in situ, lobular","breast cancer, in situ, na","breast cancer, invasive, ductal","breast cancer, invasive, lobular","breast cancer, invasive, na","breast cancer, metastasis, na","breast cancer, na, ductal","breast cancer, na, lobular","breast cancer, na, na","lymphoma, na, na",Scored Labels
"breast cancer, na, na",7.13E-07,3.05E-06,4.10E-06,1.39E-06,1.32E-05,5.76E-05,8.02E-05,0.000325471,1.01E-05,5.63E-06,1.34E-06,1.56E-05,7.15E-06,2.51E-05,1.56E-06,1.07E-05,3.19E-08,9.38E-05,0.009802322,2.93E-05,0.000248256,1.37E-05,0.398253083,1.14E-05,"breast cancer, na, na"
"breast cancer, in situ, lobular",5.06E-07,1.56E-06,1.07E-05,6.66E-06,2.31E-06,5.14E-06,1.23E-06,5.97E-08,2.31E-06,1.29E-08,5.02E-07,2.40E-06,1.61E-06,5.65E-05,0.999889851,8.80E-05,6.95E-05,9.09E-05,7.86E-08,2.50E-05,5.19E-09,3.33E-05,2.58E-09,8.48E-06,"breast cancer, in situ, lobular"
"benign, sclerosing adenosis, na",3.50E-08,1.84E-07,5.55E-08,2.60E-06,9.27E-08,0.119028814,5.16E-11,3.68E-08,0.000360723,1.23E-06,1.25E-05,8.20E-07,2.71E-05,0.00070924,9.69E-07,1.69E-07,3.90E-08,1.69E-07,9.00E-09,6.02E-06,4.10E-08,2.64E-07,7.60E-09,2.49E-07,"benign, apocrine metaplasia, na"
"benign, usual ductal hyperplasia, na",0.000331888,1.03E-05,0.000496382,6.28E-06,2.41E-05,1.16E-05,2.09E-06,7.18E-06,1.25E-06,1.34E-05,5.65E-06,8.85E-05,0.999847472,2.67E-06,1.47E-06,1.55E-05,0.001010322,0.000318608,1.26E-06,3.30E-05,0.00028838,6.31E-06,4.19E-05,3.01E-05,"benign, usual ductal hyperplasia, na"
"atypical, flat epithelial atypia, na",1.11E-06,0.001977882,5.49E-05,0.758142948,2.73E-05,3.42E-06,6.37E-05,6.06E-05,3.20E-05,4.08E-05,0.215610445,5.29E-05,6.18E-08,2.59E-07,8.23E-05,2.20E-05,0.000289883,7.13E-05,1.55E-05,0.000170308,1.78E-05,3.96E-05,0.000788834,7.62E-05,"atypical, flat epithelial atypia, na"
"breast cancer, in situ, ductal",1.42E-09,2.07E-06,1.66E-07,2.23E-07,3.19E-06,2.30E-09,1.71E-06,1.67E-07,8.43E-09,6.54E-09,2.93E-07,0.217529058,4.88E-09,0.998613417,2.94E-08,1.28E-06,0.001357521,8.27E-09,2.11E-06,7.14E-08,1.49E-08,2.87E-08,6.06E-06,6.62E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.02E-11,4.94E-13,3.76E-09,6.66E-10,9.35E-08,1.07E-12,2.61E-09,1.24E-12,4.53E-10,8.91E-11,1.00E-09,5.85E-11,2.96E-12,2.44E-07,4.34E-12,1.53E-07,0.999997199,7.93E-11,4.15E-08,9.31E-08,2.66E-06,8.72E-09,4.16E-11,4.63E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.12E-06,3.07E-06,0.999990582,5.18E-07,9.36E-07,1.84E-06,1.26E-06,1.47E-07,5.19E-07,8.46E-08,9.84E-07,9.77E-06,2.79E-06,8.56E-08,2.42E-07,3.24E-07,1.50E-05,4.46E-05,2.57E-07,9.37E-07,1.99E-07,7.21E-07,1.16E-05,1.41E-06,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.41E-06,9.52E-08,9.31E-07,7.44E-07,2.03E-05,1.12E-06,5.42E-06,0.000121077,6.36E-07,6.54E-07,8.32E-07,2.23E-06,1.75E-07,0.893139243,1.64E-07,1.17E-05,4.39E-05,5.07E-07,0.000175276,5.06E-06,0.469304889,7.73E-06,6.46E-07,7.82E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, na",4.77E-09,1.04E-08,6.49E-08,2.82E-08,3.50E-06,4.88E-07,8.03E-07,9.91E-09,3.45E-08,1.15E-06,2.62E-07,5.18E-06,9.36E-08,1.07E-08,1.01E-08,2.51E-06,0.000777603,4.72E-06,0.857725441,6.05E-07,1.72E-08,9.20E-08,0.702453494,2.07E-06,"breast cancer, invasive, na"
"benign, usual ductal hyperplasia, na",1.21E-06,1.04E-08,0.000246107,2.59E-06,8.22E-07,8.38E-08,5.70E-08,2.35E-08,5.44E-06,4.65E-07,1.00E-07,0.000445689,0.99437052,4.83E-09,1.85E-07,1.28E-07,4.35E-06,6.75E-07,7.21E-10,6.36E-08,4.18E-08,1.37E-07,0.007259538,2.59E-07,"benign, usual ductal hyperplasia, na"
"benign, papilloma, na",1.16E-05,9.50E-07,4.43E-05,2.58E-06,7.92E-06,4.49E-06,0.881603003,2.27E-05,0.974885046,1.56E-05,0.000414739,3.84E-06,3.66E-07,3.44E-05,2.13E-05,3.57E-05,7.25E-06,2.08E-05,2.86E-06,2.05E-05,1.60E-06,6.03E-06,7.33E-06,3.26E-05,"benign, papilloma, na"
"breast cancer, in situ, ductal",8.01E-07,3.61E-10,1.90E-08,3.75E-09,3.26E-06,2.58E-08,2.61E-07,1.03E-07,0.00010661,1.57E-08,9.86E-08,9.89E-09,2.25E-10,0.976620972,1.27E-08,5.08E-07,1.09E-06,6.77E-10,5.28E-09,1.81E-07,2.66E-05,2.94E-07,1.08E-05,4.12E-07,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",6.89E-09,1.59E-09,1.24E-07,4.21E-07,8.52E-07,3.36E-10,7.85E-08,1.88E-08,1.11E-08,1.46E-07,3.98E-08,3.52E-09,1.41E-10,6.29E-09,2.32E-11,5.21E-07,0.999993086,2.12E-08,3.11E-05,6.18E-07,1.37E-07,2.55E-08,1.86E-10,1.41E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.64E-05,5.88E-08,0.000135126,2.65E-06,1.39E-06,1.10E-05,4.19E-06,1.03E-07,0.001124577,0.000251457,2.30E-06,5.59E-06,0.999422371,5.69E-10,7.45E-08,3.70E-06,6.76E-06,0.00018158,1.10E-08,1.22E-05,2.14E-06,4.60E-07,1.03E-05,4.49E-06,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.33E-07,8.58E-07,0.998302579,2.06E-06,3.74E-07,5.72E-11,3.63E-07,4.73E-08,6.95E-05,2.78E-08,3.82E-06,1.18E-09,1.00E-08,2.55E-07,1.22E-07,6.69E-08,1.05E-08,1.60E-07,3.96E-09,9.69E-08,1.38E-09,1.38E-07,3.75E-07,1.32E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",4.53E-09,1.06E-10,1.82E-06,5.31E-07,7.50E-07,1.38E-08,1.23E-07,3.20E-08,1.24E-06,3.38E-07,6.02E-08,2.70E-09,2.58E-10,4.36E-11,1.90E-13,1.63E-07,0.999999344,6.43E-08,3.42E-09,5.85E-07,5.15E-06,3.31E-08,8.72E-10,1.11E-07,"breast cancer, invasive, ductal"
"breast cancer, na, lobular",6.34E-08,3.28E-08,2.31E-07,5.57E-07,8.63E-07,1.38E-07,2.91E-07,8.77E-06,1.56E-06,3.18E-07,5.74E-08,3.20E-07,1.62E-08,2.42E-10,4.96E-09,5.50E-07,0.043666665,3.86E-06,1.94E-07,2.32E-06,5.25E-07,1.54E-06,0.993899524,8.82E-07,"breast cancer, na, na"
"benign, usual ductal hyperplasia, na",1.84E-07,1.84E-06,7.32E-07,1.50E-07,2.06E-06,3.68E-05,1.65E-08,2.89E-09,3.89E-09,6.70E-07,1.33E-07,2.37E-05,0.999997437,9.60E-08,1.06E-07,3.05E-07,5.07E-06,8.09E-07,4.17E-09,1.84E-07,4.47E-08,7.32E-08,3.95E-07,4.82E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",3.50E-12,9.91E-13,3.61E-09,3.10E-09,2.35E-07,1.19E-12,7.05E-09,6.14E-11,3.78E-10,1.04E-09,1.73E-10,9.72E-12,3.38E-12,7.97E-10,3.22E-13,1.08E-07,0.999821901,2.05E-09,6.46E-08,6.59E-08,2.95E-06,5.13E-09,2.77E-07,2.62E-08,"breast cancer, invasive, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",5.27E-08,2.10E-07,9.51E-05,2.40E-06,1.93E-06,5.30E-08,2.31E-07,2.36E-09,2.54E-08,0.78784585,3.63E-06,6.21E-08,0.00039474,3.58E-07,5.96E-05,1.08E-06,6.55E-08,8.60E-08,2.34E-05,6.06E-08,3.01E-08,1.42E-07,3.16E-09,1.21E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",6.60E-12,3.26E-13,9.53E-09,6.28E-10,8.34E-08,1.10E-12,4.55E-09,1.28E-12,5.13E-10,5.71E-11,9.85E-10,6.76E-11,1.33E-12,2.01E-07,4.78E-12,1.75E-07,0.999997735,1.38E-10,8.04E-08,1.20E-07,1.55E-06,7.76E-09,1.36E-10,3.97E-08,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.82E-08,1.40E-08,1.62E-06,4.80E-09,4.80E-07,6.20E-09,7.78E-08,2.44E-10,1.71E-08,7.33E-10,5.25E-07,5.27E-07,9.74E-10,0.99999249,7.36E-06,4.16E-06,2.94E-06,1.04E-10,3.98E-05,3.14E-07,8.05E-10,4.13E-08,3.87E-09,1.10E-06,"breast cancer, in situ, ductal"
"breast cancer, invasive, ductal",2.20E-11,9.79E-13,2.44E-09,1.05E-09,3.87E-07,7.14E-13,1.20E-08,2.11E-10,2.64E-09,4.11E-10,3.55E-09,5.56E-12,2.25E-12,1.14E-05,9.34E-12,4.39E-07,0.999967813,2.75E-10,2.17E-08,1.88E-07,1.40E-06,2.02E-08,1.31E-12,3.44E-08,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.27E-10,1.08E-10,1.03E-07,1.69E-11,1.45E-09,3.81E-11,4.22E-06,1.36E-13,3.32E-08,5.64E-11,1.48E-08,7.64E-13,5.28E-11,1.61E-09,5.65E-11,3.18E-10,3.20E-11,6.55E-13,7.85E-14,3.51E-10,1.02E-11,8.12E-11,2.61E-07,1.23E-10,"benign, cyst, na"
"atypical, atypical ductal hyperplasia, na",2.52E-07,1.05E-07,1.00E-10,2.63E-08,9.54E-08,0.011038473,7.01E-11,1.01E-11,1.21E-05,2.85E-09,6.76E-09,1.02E-07,2.64E-10,1.03E-09,8.36E-07,6.42E-08,0.000711486,8.15E-11,4.68E-07,5.98E-08,1.28E-11,1.07E-09,2.64E-10,4.10E-08,"benign, apocrine metaplasia, na"
"breast cancer, na, na",2.11E-07,3.41E-07,4.06E-06,4.23E-07,5.32E-07,7.28E-06,3.06E-07,5.00E-09,7.62E-07,6.59E-07,1.10E-07,6.13E-06,7.33E-08,1.65E-08,1.46E-05,5.23E-07,6.40E-09,2.71E-06,4.01E-07,9.42E-07,1.18E-08,4.47E-06,0.999952197,9.67E-07,"breast cancer, na, na"
"atypical, fibroadenoma, na",9.13E-07,1.04E-06,0.99990499,6.09E-07,8.36E-07,8.75E-08,1.01E-06,4.75E-05,3.19E-07,5.76E-08,3.81E-07,3.19E-07,4.63E-07,2.72E-06,2.29E-07,2.55E-07,2.04E-06,3.64E-06,2.35E-08,4.95E-07,5.19E-07,1.66E-06,1.83E-06,6.89E-07,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",1.56E-08,4.88E-10,8.02E-08,7.74E-08,4.63E-07,1.75E-08,5.97E-09,2.94E-12,1.26E-08,1.65E-08,5.00E-09,4.44E-09,1.24E-09,2.93E-11,1.22E-11,5.46E-06,0.997354746,3.17E-07,4.38E-10,1.60E-06,0.003262795,6.44E-08,9.16E-05,3.49E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",1.11E-07,8.41E-07,0.99998945,2.43E-07,1.90E-07,1.59E-08,1.04E-07,7.80E-07,4.14E-08,9.71E-09,1.48E-07,5.06E-08,1.31E-07,2.09E-07,9.01E-08,4.45E-08,3.58E-07,7.92E-07,3.24E-09,2.33E-07,3.55E-08,3.99E-07,2.15E-07,1.23E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.21E-08,2.27E-08,3.40E-08,2.41E-09,1.85E-06,3.48E-09,2.09E-08,5.65E-08,3.12E-09,6.53E-10,1.27E-07,5.17E-09,2.01E-11,0.999999881,1.91E-07,1.37E-06,4.01E-06,8.18E-10,1.28E-09,2.12E-07,4.10E-07,8.74E-06,3.35E-08,4.20E-07,"breast cancer, in situ, ductal"
"atypical, atypical lobular hyperplasia, na",7.86E-06,0.999612272,4.94E-05,1.93E-07,1.21E-06,7.00E-07,3.19E-06,7.03E-08,1.28E-09,3.67E-07,2.07E-06,3.76E-06,1.19E-06,1.26E-07,1.40E-05,3.79E-07,6.30E-07,9.96E-05,2.78E-05,1.68E-06,1.00E-10,6.77E-06,3.64E-07,1.36E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",5.87E-09,8.35E-11,4.16E-08,1.68E-08,1.10E-06,6.07E-10,1.51E-07,6.33E-08,2.68E-08,5.64E-08,2.36E-08,3.82E-09,5.18E-09,8.05E-08,5.06E-12,3.76E-07,0.999974132,2.98E-07,4.23E-06,7.07E-07,1.86E-05,9.83E-08,6.43E-11,1.55E-07,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",1.16E-06,4.95E-08,1.24E-07,1.38E-06,2.18E-07,4.74E-07,2.47E-09,1.58E-08,0.000193309,1.76E-06,1.40E-06,3.56E-07,0.999985635,2.20E-07,2.35E-08,2.43E-07,4.17E-07,2.98E-07,3.93E-08,1.16E-06,3.48E-07,4.92E-08,6.70E-07,9.34E-07,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",8.95E-09,3.52E-09,2.83E-09,1.04E-09,1.44E-07,2.07E-10,2.37E-09,3.26E-10,2.65E-09,9.88E-11,2.78E-08,7.18E-10,3.76E-11,0.999999881,1.10E-06,3.39E-07,4.39E-07,8.79E-12,1.77E-11,7.47E-08,1.80E-07,6.64E-07,2.92E-10,1.52E-07,"breast cancer, in situ, ductal"
"breast cancer, na, na",3.69E-08,1.41E-09,2.64E-08,1.07E-08,3.18E-07,2.37E-11,4.85E-10,2.73E-09,5.19E-07,1.96E-08,2.67E-08,2.70E-08,1.64E-06,4.74E-05,3.84E-09,5.90E-08,5.79E-11,2.24E-09,2.62E-08,6.03E-09,1.90E-11,1.02E-08,0.999759018,2.41E-08,"breast cancer, na, na"
"benign, sclerosing adenosis, na",0.230209455,3.79E-07,1.87E-07,1.32E-07,1.94E-06,3.67E-08,4.53E-09,1.72E-10,3.77E-08,4.88E-07,0.000986839,1.69E-07,0.016383236,2.34E-06,6.17E-09,3.22E-07,2.18E-07,5.95E-06,8.05E-10,6.68E-07,3.30E-08,2.50E-08,1.31E-05,4.71E-07,"atypical, atypical ductal hyperplasia, na"
"benign, cyst, na",8.24E-07,1.06E-05,1.24E-05,2.04E-06,2.14E-05,5.06E-06,0.999929667,0.001406008,4.87E-05,5.85E-06,2.58E-05,3.51E-06,3.45E-07,1.26E-05,4.52E-06,1.54E-05,2.87E-06,5.40E-06,4.03E-06,5.35E-06,4.67E-06,3.29E-06,9.61E-06,1.94E-05,"benign, cyst, na"
"breast cancer, invasive, lobular",3.16E-09,5.84E-07,5.07E-07,1.48E-08,9.66E-07,4.07E-06,7.10E-07,3.62E-09,2.46E-07,5.38E-09,1.42E-07,2.68E-08,1.47E-07,5.42E-12,9.75E-06,8.05E-07,1.84E-05,0.99990797,6.29E-05,5.01E-06,2.37E-08,5.37E-06,4.82E-05,8.48E-07,"breast cancer, invasive, lobular"
"benign, usual ductal hyperplasia, na",1.32E-08,8.20E-08,4.27E-07,4.32E-08,4.86E-07,0.011280776,3.62E-09,2.86E-10,3.76E-09,4.41E-06,1.37E-08,2.91E-08,0.969195545,4.57E-10,4.62E-09,1.33E-07,4.81E-06,3.98E-07,6.60E-09,1.10E-07,1.75E-07,1.49E-08,3.65E-07,7.13E-08,"benign, usual ductal hyperplasia, na"
"atypical, fibroadenoma, na",1.12E-06,3.07E-06,0.999990582,5.18E-07,9.36E-07,1.84E-06,1.26E-06,1.47E-07,5.19E-07,8.46E-08,9.84E-07,9.77E-06,2.79E-06,8.56E-08,2.42E-07,3.24E-07,1.50E-05,4.46E-05,2.57E-07,9.37E-07,1.99E-07,7.21E-07,1.16E-05,1.41E-06,"atypical, fibroadenoma, na"
"breast cancer, invasive, ductal",6.59E-14,3.77E-14,4.86E-11,4.60E-09,4.71E-08,1.11E-12,2.37E-09,3.78E-13,7.98E-11,1.74E-11,7.56E-10,4.04E-12,2.23E-12,6.26E-06,3.76E-12,4.26E-08,0.999299049,1.33E-12,5.30E-10,2.48E-08,1.39E-07,1.75E-09,6.97E-12,4.10E-09,"breast cancer, invasive, ductal"
"breast cancer, na, na",1.16E-07,5.08E-08,6.05E-08,7.88E-08,2.46E-07,1.78E-07,1.12E-07,1.25E-06,1.42E-07,1.51E-07,5.26E-08,2.63E-07,1.24E-08,1.06E-07,1.24E-08,1.58E-07,2.15E-09,4.26E-07,6.67E-08,2.74E-07,1.22E-08,5.71E-07,0.999998569,1.33E-07,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.46E-11,1.87E-12,1.01E-08,6.64E-09,9.36E-08,6.49E-13,1.26E-08,4.64E-11,2.98E-09,2.56E-10,1.11E-09,1.62E-11,3.43E-12,5.42E-09,3.15E-13,7.27E-08,0.99999994,7.11E-10,2.70E-08,1.38E-07,2.51E-07,1.32E-08,2.07E-12,1.93E-08,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",3.81E-08,3.34E-06,0.999989271,7.39E-08,3.33E-07,1.47E-07,2.28E-07,1.05E-09,2.19E-09,1.62E-08,2.82E-07,1.57E-06,5.35E-07,5.11E-08,2.50E-07,8.54E-08,6.36E-06,3.46E-06,4.71E-08,5.02E-07,6.94E-08,4.60E-07,1.15E-06,2.31E-07,"atypical, fibroadenoma, na"
"benign, pseudoangiomatous stromal hyperplasia, na",8.36E-06,5.91E-06,0.000280791,0.000206238,3.28E-05,2.90E-05,6.69E-06,3.27E-06,1.11E-05,0.999281526,4.85E-05,4.99E-06,2.10E-06,1.70E-06,0.000231112,1.21E-05,1.60E-05,3.80E-06,1.74E-06,3.14E-06,3.74E-05,2.24E-05,2.26E-05,1.22E-05,"benign, pseudoangiomatous stromal hyperplasia, na"
"benign, papilloma, na",0.000109901,6.65E-07,0.000302485,6.11E-06,6.08E-06,4.56E-05,2.69E-05,4.96E-06,0.99982506,2.46E-05,3.75E-05,6.85E-05,2.92E-06,2.29E-06,2.91E-05,8.54E-06,0.000110683,7.03E-05,1.97E-06,4.66E-05,7.81E-07,6.19E-06,6.52E-05,2.08E-05,"benign, papilloma, na"
"atypical, fibroadenoma, na",4.07E-07,5.51E-07,0.999988437,7.40E-07,9.24E-07,2.48E-06,8.43E-07,1.04E-07,2.53E-06,7.98E-08,6.86E-07,1.02E-05,1.56E-06,7.83E-09,8.09E-08,2.91E-07,9.59E-05,6.94E-05,3.79E-07,9.31E-07,3.95E-07,4.28E-07,8.30E-05,1.29E-06,"atypical, fibroadenoma, na"
"atypical, atypical lobular hyperplasia, na",5.58E-08,0.95605284,4.95E-07,2.03E-08,3.79E-06,6.19E-09,5.81E-06,1.92E-05,6.19E-09,2.68E-07,1.89E-06,4.09E-07,1.88E-08,0.021960942,1.30E-07,1.83E-06,0.001093042,0.003277118,3.39E-06,1.45E-06,6.65E-10,2.74E-05,2.18E-07,1.61E-06,"atypical, atypical lobular hyperplasia, na"
"breast cancer, invasive, ductal",1.06E-08,2.15E-10,1.68E-10,7.23E-09,8.00E-08,2.91E-12,3.98E-09,4.79E-12,2.49E-11,4.64E-11,2.41E-09,5.90E-10,2.60E-08,2.09E-09,5.39E-12,7.35E-08,0.999996901,6.74E-09,3.80E-05,8.28E-09,1.97E-09,2.49E-10,3.07E-12,1.94E-07,"breast cancer, invasive, ductal"
"atypical, fibroadenoma, na",2.29E-07,1.41E-06,0.999979913,3.20E-07,7.16E-07,5.38E-06,1.05E-06,1.83E-08,3.13E-07,5.36E-08,1.14E-06,1.95E-06,8.13E-07,9.64E-08,3.54E-07,2.57E-07,1.19E-06,2.07E-05,2.76E-07,9.03E-07,1.23E-06,7.39E-07,7.70E-06,1.12E-06,"atypical, fibroadenoma, na"
"benign, usual ductal hyperplasia, na",1.71E-08,2.08E-08,5.10E-07,6.06E-07,3.24E-07,0.029433627,1.28E-08,1.15E-10,9.87E-09,2.13E-06,8.02E-09,2.09E-06,0.988078296,6.49E-11,2.09E-08,5.93E-08,4.22E-05,2.04E-07,8.60E-09,1.30E-07,1.15E-07,1.22E-08,6.16E-07,9.12E-08,"benign, usual ductal hyperplasia, na"
"breast cancer, invasive, ductal",3.28E-09,9.12E-12,1.20E-07,1.30E-08,2.41E-07,1.12E-09,2.72E-07,1.06E-08,3.99E-08,6.45E-08,2.01E-08,5.21E-09,2.30E-08,1.12E-11,6.61E-12,1.96E-07,0.999997675,1.39E-05,9.71E-07,1.34E-06,1.75E-06,5.96E-08,6.68E-10,1.14E-07,"breast cancer, invasive, ductal"
"breast cancer, in situ, ductal",6.86E-10,2.38E-09,2.01E-09,5.24E-06,2.91E-07,5.55E-08,5.57E-09,6.44E-12,3.92E-12,1.15E-09,6.94E-07,0.000452485,1.69E-08,0.955197871,1.45E-07,9.82E-08,8.98E-05,5.67E-11,6.06E-08,2.97E-07,1.31E-07,2.80E-09,3.32E-09,1.56E-07,"breast cancer, in situ, ductal"
"benign, papilloma, na",1.77E-08,1.77E-06,1.05E-05,1.11E-05,2.10E-07,2.49E-07,0.00371325,1.31E-08,1.00E-07,5.55E-09,9.32E-08,1.22E-07,7.48E-09,1.92E-05,0.000863202,4.38E-07,4.10E-10,2.89E-07,3.77E-09,6.25E-07,8.68E-06,1.88E-07,0.000709615,3.67E-08,"benign, cyst, na"
"atypical, fibroadenoma, na",1.11E-07,8.41E-07,0.99998945,2.43E-07,1.90E-07,1.59E-08,1.04E-07,7.80E-07,4.14E-08,9.71E-09,1.48E-07,5.06E-08,1.31E-07,2.09E-07,9.01E-08,4.45E-08,3.58E-07,7.92E-07,3.24E-09,2.33E-07,3.55E-08,3.99E-07,2.15E-07,1.23E-07,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.89E-10,1.12E-09,2.13E-09,3.18E-08,1.41E-07,1.22E-10,1.49E-08,3.80E-10,1.74E-09,3.10E-10,3.76E-08,8.64E-10,3.66E-12,0.999998271,4.00E-07,2.80E-07,3.52E-06,1.45E-12,9.74E-12,7.34E-08,6.42E-08,1.53E-07,1.09E-09,3.78E-08,"breast cancer, in situ, ductal"
"breast cancer, in situ, ductal",6.94E-08,1.70E-09,8.26E-07,2.02E-09,5.78E-06,4.44E-07,4.54E-07,1.13E-09,7.74E-07,3.67E-09,2.38E-07,3.48E-08,6.04E-10,0.999907494,3.62E-07,1.61E-05,0.000631034,8.16E-07,2.60E-06,1.50E-06,1.12E-06,6.54E-07,1.75E-06,2.78E-06,"breast cancer, in situ, ductal"
"benign, pseudoangiomatous stromal hyperplasia, na",5.42E-06,6.36E-06,2.27E-06,7.96E-05,1.15E-05,7.69E-06,1.45E-06,3.63E-06,4.64E-06,0.999878109,1.10E-05,1.04E-07,1.39E-06,1.86E-07,1.69E-05,3.93E-06,6.95E-07,1.92E-07,6.64E-08,3.39E-07,7.43E-06,7.46E-06,1.06E-06,2.13E-06,"benign, pseudoangiomatous stromal hyperplasia, na"
"breast cancer, in situ, ductal",1.52E-10,1.74E-09,2.68E-09,5.99E-08,1.90E-07,4.18E-11,5.19E-09,1.05E-09,3.21E-09,7.02E-10,1.04E-07,1.60E-09,6.77E-12,0.999999762,1.68E-06,4.34E-07,3.02E-06,2.39E-12,2.38E-11,1.47E-07,6.58E-09,7.13E-08,5.37E-11,6.64E-08,"breast cancer, in situ, ductal"
"benign, cyst, na",9.24E-09,1.45E-07,1.90E-07,4.09E-08,1.60E-06,5.92E-08,0.999996901,1.93E-07,1.84E-06,2.94E-07,2.18E-06,5.25E-08,7.51E-09,1.76E-08,6.38E-08,5.44E-07,1.96E-08,2.59E-08,2.57E-07,5.51E-08,4.04E-08,1.03E-08,8.76E-08,6.35E-07,"benign, cyst, na"
"atypical, fibroadenoma, na",4.61E-07,7.22E-08,0.734101713,1.68E-07,6.04E-08,2.62E-05,3.32E-10,1.34E-07,4.34E-10,5.63E-08,2.60E-07,2.27E-10,2.51E-06,6.45E-09,2.30E-09,7.08E-09,1.93E-07,1.78E-07,1.09E-09,1.02E-07,9.90E-06,2.00E-08,9.26E-09,1.68E-08,"atypical, fibroadenoma, na"
"breast cancer, in situ, ductal",1.44E-07,1.02E-08,7.32E-08,1.44E-08,2.92E-06,3.15E-08,3.05E-07,2.09E-06,4.32E-07,2.53E-09,3.10E-07,7.70E-08,2.53E-10,0.999997437,1.09E-06,4.83E-06,1.72E-05,1.76E-08,1.30E-07,9.94E-07,1.99E-06,1.86E-06,1.50E-07,2.10E-06,"breast cancer, in situ, ductal"
"benign, cyst, na",6.05E-08,1.04E-06,7.04E-07,1.55E-07,3.13E-06,2.00E-07,0.999995053,3.14E-06,4.85E-06,7.10E-07,5.91E-06,1.89E-07,7.09E-08,1.38E-07,2.50E-07,2.09E-06,1.15E-07,1.39E-07,6.67E-07,3.11E-07,1.34E-07,6.11E-08,5.59E-07,2.67E-06,"benign, cyst, na"
"breast cancer, na, na",1.27E-06,5.59E-07,1.71E-06,8.63E-07,1.77E-06,4.63E-06,1.85E-06,0.000163537,1.07E-06,1.13E-06,3.91E-07,4.23E-06,3.94E-07,2.40E-06,9.29E-08,1.47E-06,6.25E-08,6.90E-06,4.96E-07,3.25E-06,7.92E-07,5.02E-06,0.999919057,1.25E-06,"breast cancer, na, na"
"breast cancer, invasive, ductal",2.93E-13,2.07E-14,9.55E-12,1.43E-09,2.52E-08,1.27E-12,3.24E-09,2.59E-13,1.38E-10,7.88E-12,1.82E-10,2.15E-12,3.30E-13,4.00E-05,7.41E-12,2.00E-08,0.979961455,7.21E-13,4.30E-11,1.32E-08,2.09E-07,1.19E-09,5.82E-11,1.57E-09,"breast cancer, invasive, ductal"
"benign, usual ductal hyperplasia, na",2.14E-06,0.024200968,2.13E-06,7.73E-06,2.26E-05,1.17E-05,9.28E-05,1.72E-07,2.60E-07,0.000214445,9.88E-06,0.001042269,0.435076445,1.19E-08,2.36E-08,1.51E-06,1.18E-06,1.14E-05,4.98E-06,7.62E-07,1.39E-07,9.98E-07,2.47E-05,4.97E-06,"benign, usual ductal hyperplasia, na"
"breast cancer, in situ, ductal",9.21E-11,6.38E-11,1.11E-11,3.11E-12,2.59E-08,4.25E-13,3.81E-09,1.04E-10,8.56E-11,2.26E-11,1.04E-08,5.93E-12,3.93E-13,0.961902022,5.72E-10,4.61E-08,7.42E-06,1.83E-13,2.97E-09,1.02E-09,2.85E-12,2.94E-09,1.77E-08,1.14E-08,"breast cancer, in situ, ductal"
